Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",22.0,NBA,PF,75,,14.6,2.4,6.1,0.4,,,,2.4,6.1,0.4,0.4,1.3,2.2,0.589,,,4.5,0.7,,,,2.8,6.2
1969,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",23.0,NBA,PF,47,,19.7,2.7,6.3,0.429,,,,2.7,6.3,0.429,0.429,1.7,2.5,0.672,,,5.2,0.9,,,,3.6,7.1
1971,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",25.0,NBA,PF,71,,10.9,1.7,3.7,0.449,,,,1.7,3.7,0.449,0.449,1.3,1.9,0.714,,,3.4,0.4,,,,2.4,4.7
1972,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",26.0,NBA,PF,80,,15.9,2.6,5.8,0.44,,,,2.6,5.8,0.44,0.44,2.1,2.9,0.732,,,4.1,0.9,,,,2.8,7.2
1973,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",27.0,NBA,PF,80,,17.4,3.1,6.9,0.443,,,,3.1,6.9,0.443,0.443,1.9,2.4,0.79,,,4.3,1.2,,,,2.7,8.1
1974,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",28.0,NBA,PF,82,,25.0,4.4,9.2,0.477,,,,4.4,9.2,0.477,0.477,2.3,3.0,0.776,1.5,4.3,5.8,1.6,0.5,0.8,,3.4,11.1
1975,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",29.0,NBA,PF,78,,29.3,4.2,9.1,0.455,,,,4.2,9.1,0.455,0.455,2.5,3.2,0.763,1.8,5.9,7.7,1.7,1.1,0.7,,4.2,10.8
1976,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",30.0,NBA,PF,80,,18.3,2.3,4.8,0.478,,,,2.3,4.8,0.478,0.478,1.4,1.9,0.733,1.0,3.3,4.3,1.3,0.5,0.3,,3.4,6.0
1977,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",31.0,NBA,PF,76,,13.6,1.3,3.1,0.44,,,,1.3,3.1,0.44,0.44,0.7,0.9,0.718,1.0,2.0,3.0,1.1,0.4,0.2,,2.4,3.4
1978,20.0,1411,NYK,New York Knicks,Phil Jackson,"September 17, 1945",32.0,NBA,PF,63,,10.4,0.9,1.8,0.478,,,,0.9,1.8,0.478,0.478,0.7,0.9,0.768,0.5,1.3,1.7,0.7,0.5,0.2,0.7,1.7,2.4
1979,3.0,1411,NJN,New Jersey Nets,Phil Jackson,"September 17, 1945",33.0,NBA,PF,59,,18.1,2.4,5.1,0.475,,,,2.4,5.1,0.475,0.475,1.5,1.8,0.819,1.0,2.0,3.0,1.4,0.8,0.4,1.3,2.8,6.3
1980,3.0,1411,NJN,New Jersey Nets,Phil Jackson,"September 17, 1945",34.0,NBA,PF,16,,12.1,1.8,2.9,0.63,0.0,0.1,0.0,1.8,2.8,0.659,0.63,0.4,0.6,0.7,0.8,0.8,1.5,0.8,0.3,0.3,0.6,2.2,4.1
