Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2007-08,22.0,CHI,NBA,C,74.0,31.0,1534.0,177.0,367.0,0.482,0.0,1.0,0.0,177.0,366.0,0.484,0.482,134.0,194.0,0.691,174.0,242.0,416.0,84.0,68.0,64.0,89.0,173.0,488.0,,0.0
2008-09,23.0,CHI,NBA,C,80.0,55.0,1938.0,207.0,372.0,0.556,0.0,1.0,0.0,207.0,371.0,0.558,0.556,123.0,182.0,0.676,244.0,362.0,606.0,106.0,49.0,110.0,82.0,238.0,537.0,,0.0
2009-10,24.0,CHI,NBA,C,64.0,54.0,1925.0,262.0,520.0,0.504,0.0,0.0,,262.0,520.0,0.504,0.504,163.0,219.0,0.744,220.0,484.0,704.0,132.0,32.0,100.0,117.0,198.0,687.0,,0.0
2010-11,25.0,CHI,NBA,C,48.0,48.0,1576.0,211.0,402.0,0.525,0.0,1.0,0.0,211.0,401.0,0.526,0.525,139.0,188.0,0.739,182.0,316.0,498.0,107.0,48.0,72.0,90.0,156.0,561.0,,0.0
2011-12,26.0,CHI,NBA,C,64.0,64.0,1945.0,249.0,490.0,0.508,0.0,1.0,0.0,249.0,489.0,0.509,0.508,154.0,206.0,0.748,242.0,387.0,629.0,160.0,41.0,92.0,92.0,162.0,652.0,,1.0
2012-13,27.0,CHI,NBA,C,66.0,64.0,2426.0,303.0,630.0,0.481,0.0,5.0,0.0,303.0,625.0,0.485,0.481,178.0,237.0,0.751,260.0,473.0,733.0,262.0,78.0,141.0,176.0,185.0,784.0,,2.0
2013-14,28.0,CHI,NBA,C,80.0,80.0,2820.0,380.0,800.0,0.475,0.0,2.0,0.0,380.0,798.0,0.476,0.475,247.0,335.0,0.737,282.0,618.0,900.0,431.0,99.0,121.0,194.0,245.0,1007.0,,4.0
2014-15,29.0,CHI,NBA,C,67.0,67.0,2049.0,190.0,427.0,0.445,0.0,2.0,0.0,190.0,425.0,0.447,0.445,105.0,174.0,0.603,219.0,427.0,646.0,312.0,48.0,74.0,123.0,203.0,485.0,,0.0
2015-16,30.0,CHI,NBA,C,29.0,2.0,635.0,51.0,133.0,0.383,0.0,1.0,0.0,51.0,132.0,0.386,0.383,22.0,45.0,0.489,87.0,168.0,255.0,110.0,18.0,29.0,52.0,77.0,124.0,,0.0
2016-17,31.0,NYK,NBA,C,46.0,46.0,1015.0,99.0,202.0,0.49,0.0,1.0,0.0,99.0,201.0,0.493,0.49,34.0,78.0,0.436,162.0,241.0,403.0,103.0,30.0,37.0,58.0,127.0,232.0,,0.0
2017-18,32.0,NYK,NBA,C,7.0,0.0,40.0,5.0,10.0,0.5,0.0,0.0,,5.0,10.0,0.5,0.5,2.0,4.0,0.5,6.0,8.0,14.0,4.0,2.0,2.0,4.0,5.0,12.0,,0.0
2018-19,33.0,MEM,NBA,C,42.0,1.0,693.0,110.0,213.0,0.516,0.0,1.0,0.0,110.0,212.0,0.519,0.516,78.0,109.0,0.716,58.0,180.0,238.0,89.0,20.0,31.0,50.0,96.0,298.0,,0.0
2019-20,34.0,LAC,NBA,C,5.0,0.0,50.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.5,6.0,8.0,0.75,5.0,11.0,16.0,7.0,1.0,1.0,6.0,9.0,14.0,,0.0
