SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1990,3,NJN,Dennis Hopson,24.0,79.0,2551.0,0.43,0.45,0.32,0.45,0.79,0.5,0.31,0.09,91.0,91.0,96.0,92.0,104.0,94.0,96.0,122.0,-88.7,-83.5
1990,3,NJN,Chris Morris,24.0,80.0,2449.0,0.42,0.44,0.32,0.45,0.72,0.49,0.3,0.18,89.0,91.0,96.0,92.0,94.0,92.0,91.0,239.0,-82.3,-105.2
1990,3,NJN,Purvis Short,32.0,82.0,2213.0,0.46,0.46,0.29,0.46,0.84,0.51,0.25,0.04,95.0,94.0,86.0,94.0,109.0,95.0,76.0,49.0,-54.9,-59.5
1990,3,NJN,Sam Bowie,28.0,68.0,2207.0,0.42,0.42,0.32,0.42,0.78,0.5,0.45,0.04,87.0,86.0,98.0,86.0,102.0,93.0,139.0,49.0,-111.4,-76.0
1990,3,NJN,Lester Conner,30.0,82.0,2355.0,0.41,0.42,0.15,0.42,0.8,0.49,0.37,0.02,87.0,86.0,47.0,85.0,105.0,91.0,114.0,30.0,-84.2,-68.0
1990,3,NJN,Charles Shackleford,23.0,70.0,1557.0,0.46,0.46,0.0,0.46,0.69,0.49,0.22,0.0,97.0,95.0,,94.0,90.0,91.0,66.0,2.0,-29.1,-55.5
1990,3,NJN,Mookie Blaylock,22.0,50.0,1267.0,0.37,0.4,0.22,0.39,0.78,0.42,0.14,0.14,78.0,81.0,68.0,79.0,102.0,78.0,43.0,185.0,-116.3,-146.1
1990,3,NJN,Joe Barry Carroll,31.0,46.0,1002.0,0.39,0.4,0.0,0.39,0.79,0.45,0.26,0.0,82.0,81.0,,80.0,104.0,83.0,81.0,7.0,-78.0,-82.2
1990,3,NJN,Roy Hinson,28.0,25.0,793.0,0.51,0.51,,0.51,0.87,0.57,0.35,0.0,106.0,104.0,,104.0,114.0,106.0,106.0,,10.4,22.3
1990,3,NJN,Jack Haley,26.0,56.0,1026.0,0.4,0.4,0.0,0.4,0.66,0.44,0.36,0.0,83.0,81.0,,81.0,87.0,83.0,110.0,4.0,-61.7,-70.7
1990,3,NJN,Derrick Gervin,26.0,21.0,339.0,0.47,0.48,0.0,0.47,0.73,0.53,0.45,0.02,99.0,98.0,,97.0,96.0,99.0,138.0,20.0,-6.6,-2.4
1990,3,NJN,Pete Myers,26.0,28.0,543.0,0.41,0.42,0.0,0.41,0.72,0.47,0.38,0.03,86.0,87.0,,84.0,95.0,88.0,117.0,44.0,-28.0,-27.8
1990,3,NJN,Chris Dudley,24.0,27.0,672.0,0.44,0.44,,0.44,0.3,0.42,0.69,0.0,93.0,90.0,,90.0,40.0,78.0,211.0,,-14.6,-46.7
1990,3,NJN,Jaren Jackson,22.0,28.0,160.0,0.36,0.38,0.0,0.36,0.81,0.43,0.3,0.04,76.0,78.0,,74.0,106.0,80.0,93.0,57.0,-17.5,-17.0
1990,3,NJN,Jay Taylor,22.0,17.0,114.0,0.4,0.46,0.23,0.43,0.67,0.46,0.17,0.25,85.0,95.0,70.0,89.0,87.0,85.0,53.0,330.0,-5.8,-9.1
1990,3,NJN,Leon Wood,27.0,28.0,200.0,0.33,0.43,0.19,0.37,0.88,0.45,0.33,0.43,69.0,88.0,58.0,75.0,115.0,83.0,100.0,566.0,-11.9,-10.1
1990,3,NJN,Stanley Brundy,22.0,16.0,128.0,0.5,0.5,,0.5,0.39,0.49,0.6,0.0,105.0,102.0,,102.0,51.0,91.0,183.0,,0.7,-3.7
1990,3,NJN,Anthony Mason,23.0,21.0,108.0,0.35,0.35,,0.35,0.6,0.4,0.38,0.0,73.0,72.0,,72.0,79.0,74.0,115.0,,-11.1,-13.0
1990,3,NJN,Rick Carlisle,30.0,5.0,21.0,0.14,0.25,0.0,0.14,,0.14,0.0,0.43,30.0,51.0,,29.0,,27.0,,566.0,-4.8,-5.5
1990,3,NJN,Team,,,,0.43,0.44,0.28,0.44,0.77,0.49,0.31,0.08,90.0,91.0,85.0,90.0,101.0,92.0,94.0,103.0,-613.7,-632.2
1990,3,NJN,League Average,,,,0.48,0.49,0.33,0.49,0.76,0.54,0.33,0.08,,,,,,,,,,
