PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Charles Smith,24.0,78.0,2732.0,0.52,0.524,0.083,0.52,0.794,0.589,0.5,0.011000000000000001,109.0,107.0,25.0,106.0,104.0,110.0,153.0,14.0,71.5,146.1
Danny Manning,23.0,71.0,2269.0,0.5329999999999999,0.536,0.0,0.5329999999999999,0.741,0.584,0.44799999999999995,0.006,112.0,110.0,,109.0,97.0,109.0,137.0,8.0,72.4,92.8
Ken Norman,25.0,70.0,2334.0,0.51,0.511,0.43799999999999994,0.514,0.632,0.534,0.255,0.017,107.0,105.0,132.0,105.0,83.0,100.0,78.0,22.0,47.1,-4.8
Benoit Benjamin,25.0,71.0,2313.0,0.526,0.527,0.0,0.526,0.732,0.578,0.467,0.002,110.0,108.0,,108.0,96.0,108.0,143.0,2.0,51.3,69.1
Ron Harper,26.0,28.0,1105.0,0.48100000000000004,0.501,0.28300000000000003,0.494,0.795,0.5529999999999999,0.381,0.092,101.0,103.0,85.0,101.0,104.0,103.0,116.0,122.0,5.1,18.7
Gary Grant,24.0,44.0,1529.0,0.466,0.47600000000000003,0.23800000000000002,0.47100000000000003,0.779,0.507,0.21899999999999997,0.040999999999999995,98.0,97.0,72.0,96.0,102.0,95.0,67.0,54.0,-18.5,-33.2
Tom Garrick,23.0,73.0,1721.0,0.494,0.51,0.191,0.499,0.772,0.539,0.271,0.05,104.0,104.0,58.0,102.0,101.0,100.0,83.0,66.0,8.4,2.3
Jeff Martin,23.0,69.0,1351.0,0.41100000000000003,0.42100000000000004,0.133,0.413,0.705,0.46,0.312,0.036000000000000004,86.0,86.0,40.0,84.0,92.0,86.0,95.0,48.0,-62.8,-72.2
Joe Wolf,25.0,77.0,1325.0,0.395,0.409,0.2,0.402,0.775,0.43700000000000006,0.18100000000000002,0.064,83.0,84.0,61.0,82.0,101.0,81.0,55.0,84.0,-68.3,-84.2
Winston Garland,25.0,28.0,871.0,0.428,0.429,0.423,0.447,0.831,0.489,0.207,0.091,90.0,88.0,128.0,92.0,109.0,91.0,63.0,120.0,-23.7,-29.7
David Rivers,25.0,52.0,724.0,0.406,0.41700000000000004,0.0,0.406,0.7559999999999999,0.473,0.396,0.025,85.0,85.0,,83.0,99.0,88.0,121.0,34.0,-32.6,-29.3
Michael Young,29.0,45.0,459.0,0.474,0.5,0.308,0.495,0.711,0.52,0.196,0.134,100.0,102.0,93.0,101.0,93.0,97.0,60.0,177.0,2.3,-7.1
Ken Bannister,29.0,52.0,589.0,0.478,0.48100000000000004,0.0,0.478,0.473,0.49200000000000005,0.6829999999999999,0.006,100.0,99.0,,98.0,62.0,92.0,209.0,8.0,-3.4,-18.7
Reggie Williams,25.0,5.0,133.0,0.368,0.40399999999999997,0.0,0.368,0.857,0.45299999999999996,0.368,0.08800000000000001,77.0,83.0,,75.0,112.0,84.0,113.0,116.0,-13.7,-11.1
Steve Harris,26.0,15.0,93.0,0.35,0.35,,0.35,0.75,0.371,0.1,0.0,73.0,72.0,,72.0,98.0,69.0,31.0,,-11.1,-13.8
Jim Les,26.0,6.0,86.0,0.35700000000000004,0.385,0.0,0.35700000000000004,0.846,0.532,0.929,0.071,75.0,79.0,,73.0,111.0,99.0,284.0,94.0,-3.7,-0.2
Carlton McKinney,25.0,7.0,104.0,0.25,0.258,0.0,0.25,0.5,0.267,0.125,0.031,52.0,53.0,,51.0,65.0,50.0,38.0,41.0,-15.3,-18.2
Jay Edwards,21.0,4.0,26.0,0.429,0.6,0.0,0.429,0.33299999999999996,0.42100000000000004,0.429,0.28600000000000003,90.0,123.0,,88.0,44.0,78.0,131.0,377.0,-0.8,-1.9
Andre Turner,25.0,3.0,31.0,0.154,0.16699999999999998,0.0,0.154,,0.154,0.0,0.077,32.0,34.0,,31.0,,29.0,,102.0,-8.7,-10.0
Torgeir Bryn,25.0,3.0,10.0,0.0,0.0,,0.0,0.667,0.431,3.0,0.0,,,,,87.0,80.0,917.0,,-2.0,-1.0
Team,,,,0.489,0.49700000000000005,0.212,0.49200000000000005,0.7290000000000001,0.5379999999999999,0.363,0.025,103.0,102.0,64.0,101.0,95.0,100.0,111.0,33.0,38.2,25.8
League Average,,,,0.47600000000000003,0.488,0.331,0.489,0.764,0.537,0.327,0.076,,,,,,,,,,
