Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,29,2215,UTA,Utah Jazz,22.0,NBA,C,57.0,661.0,13.2,0.5,0.0,0.3,10.9,21.3,16.2,1.1,0.4,7.9,10.8,16.0,,0.4,1.1,1.4,0.1,,-2.6,0.5,-2.1,0.0
1997,29,2215,UTA,Utah Jazz,23.0,NBA,C,77.0,1818.0,15.3,0.56,0.01,0.5,13.1,24.9,19.4,2.2,0.7,7.0,12.9,14.6,,2.6,3.3,5.9,0.16,,-0.9,0.6,-0.3,0.8
1998,29,2215,UTA,Utah Jazz,24.0,NBA,C,63.0,1288.0,12.5,0.49,0.0,0.59,13.8,21.8,18.1,2.9,1.2,7.7,19.8,13.5,,0.1,2.1,2.2,0.08,,-2.4,1.3,-1.1,0.3
1999,29,2215,UTA,Utah Jazz,25.0,NBA,C,48.0,1340.0,12.8,0.52,0.0,0.58,10.3,20.6,15.8,2.8,0.5,7.4,14.7,10.9,,1.2,2.6,3.8,0.14,,-1.5,2.2,0.8,0.9
2001,29,2215,UTA,Utah Jazz,27.0,NBA,C,81.0,1491.0,13.3,0.52,0.01,0.54,13.9,20.4,17.3,2.3,0.8,7.7,15.3,12.7,,1.5,2.3,3.8,0.12,,-1.8,1.0,-0.8,0.4
2002,29,2215,UTA,Utah Jazz,28.0,NBA,C,74.0,1107.0,12.7,0.47,0.0,0.65,13.5,20.6,17.0,7.0,0.7,7.8,16.5,12.6,,0.5,1.6,2.1,0.09,,-2.3,1.2,-1.1,0.3
2003,29,2215,UTA,Utah Jazz,29.0,NBA,C,81.0,1926.0,11.5,0.53,0.0,0.6,11.8,19.6,15.8,4.4,0.6,5.9,20.1,12.3,,0.8,2.6,3.4,0.08,,-2.5,0.9,-1.5,0.2
2004,29,2215,UTA,Utah Jazz,30.0,NBA,C,78.0,2153.0,14.3,0.51,0.0,0.45,12.6,20.9,16.7,9.8,0.8,5.5,15.9,13.4,,2.3,2.7,5.0,0.11,,-0.5,0.9,0.5,1.4
2005,26,2215,SAC,Sacramento Kings,31.0,NBA,C,56.0,556.0,10.0,0.43,0.02,0.45,11.0,22.5,16.8,9.0,0.6,5.1,19.2,10.0,,0.1,0.7,0.7,0.06,,-3.6,1.5,-2.2,0.0
2006,29,2215,UTA,Utah Jazz,32.0,NBA,C,60.0,807.0,11.6,0.5,0.0,0.39,12.2,21.7,16.9,11.7,0.4,6.8,24.1,11.0,,0.2,1.1,1.3,0.08,,-3.3,2.0,-1.4,0.1
