PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Allen Iverson,26,5,5,209,11.9,31.1,0.381,2.4,7.1,0.33299999999999996,9.5,24.0,0.396,13.4,16.6,0.81,0.3,4.5,4.7,5.5,3.4,0.0,3.2,2.1,39.5,,108.0,112
Derrick Coleman,34,5,5,191,6.3,12.1,0.524,1.2,3.7,0.308,5.2,8.4,0.621,4.6,5.8,0.8,4.3,8.9,13.3,2.9,0.3,2.0,1.4,2.9,18.5,,130.0,114
Dikembe Mutombo,35,5,5,173,4.5,9.9,0.452,0.0,0.0,,4.5,9.9,0.452,5.1,8.3,0.615,4.5,12.4,16.9,1.0,0.6,2.9,3.5,5.1,14.0,,96.0,110
Eric Snow,28,5,5,171,5.8,18.0,0.321,0.3,1.9,0.16699999999999998,5.5,16.1,0.34,5.5,7.1,0.773,1.0,6.1,7.1,8.7,1.9,0.0,4.8,4.2,17.4,,86.0,114
Aaron McKie,29,5,0,146,7.5,17.4,0.435,2.3,6.0,0.375,5.3,11.3,0.467,2.6,3.8,0.7,0.8,6.0,6.8,4.5,3.8,0.0,3.8,4.5,20.0,,97.0,110
Matt Harpring,25,5,5,119,10.2,20.4,0.5,0.0,0.0,,10.2,20.4,0.5,3.2,4.2,0.778,6.0,6.0,12.0,3.2,2.3,0.0,2.3,5.6,23.6,,111.0,113
Corie Blount,33,5,0,88,1.3,5.0,0.25,0.0,0.0,,1.3,5.0,0.25,1.9,2.5,0.75,6.3,2.5,8.8,1.3,1.3,1.3,2.5,5.6,4.4,,88.0,116
Speedy Claxton,23,5,0,49,4.5,13.5,0.33299999999999996,0.0,1.1,0.0,4.5,12.4,0.364,4.5,6.7,0.667,1.1,0.0,1.1,15.7,5.6,0.0,3.4,9.0,13.5,,100.0,109
Derrick McKey,35,4,0,40,5.5,11.0,0.5,0.0,0.0,,5.5,11.0,0.5,0.0,0.0,,4.1,4.1,8.3,1.4,1.4,2.8,1.4,6.9,11.0,,105.0,113
Raja Bell,25,3,0,8,6.9,20.7,0.33299999999999996,0.0,13.8,0.0,6.9,6.9,1.0,0.0,0.0,,6.9,0.0,6.9,0.0,0.0,0.0,0.0,0.0,13.8,,89.0,122
Alvin Jones,23,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,11.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.0,116
Vonteego Cummings,25,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122
