SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2002,21,SEA,Gary Payton,33,5,5,207,12.3,29.0,0.42,1.1,4.1,0.27,11.2,24.9,0.45,4.7,7.9,0.59,2.7,9.0,11.8,7.9,0.8,0.5,3.6,3.3,30.4,,100,113
2002,21,SEA,Desmond Mason,24,5,5,205,6.6,15.8,0.42,0.3,0.8,0.33,6.4,14.9,0.43,2.8,4.7,0.59,1.4,7.2,8.6,2.5,1.1,0.6,1.4,3.0,16.3,,97,114
2002,21,SEA,Brent Barry,30,5,5,149,5.3,12.9,0.41,2.7,6.1,0.44,2.7,6.8,0.39,1.5,1.5,1.0,2.3,6.5,8.7,5.3,1.1,1.5,3.4,4.6,14.8,,103,113
2002,21,SEA,Vin Baker,30,5,4,144,11.4,22.8,0.5,0.4,0.4,1.0,11.0,22.4,0.49,2.8,3.5,0.78,4.3,5.5,9.8,1.6,1.2,2.4,1.6,9.0,26.0,,111,113
2002,21,SEA,Vladimir Radmanovic,21,5,2,113,7.0,16.0,0.44,3.5,6.5,0.54,3.5,9.5,0.37,1.5,1.5,1.0,3.0,6.0,9.0,2.5,0.5,0.5,2.5,5.5,19.0,,110,116
2002,21,SEA,Randy Livingston,26,5,0,80,5.0,12.0,0.41,0.7,2.1,0.33,4.2,9.9,0.43,3.5,3.5,1.0,0.7,3.5,4.2,7.1,1.4,0.0,0.7,5.0,14.2,,122,116
2002,21,SEA,Rashard Lewis,22,3,2,79,8.6,22.9,0.38,0.7,4.3,0.17,7.9,18.6,0.42,9.3,9.3,1.0,2.9,5.0,7.9,1.4,0.7,0.0,1.4,7.2,27.2,,110,117
2002,21,SEA,Jerome James,26,5,1,70,7.3,18.6,0.39,0.0,0.0,,7.3,18.6,0.39,0.0,1.6,0.0,3.2,6.5,9.7,3.2,0.0,4.0,3.2,14.6,14.6,,79,112
2002,21,SEA,Ansu Sesay,25,4,0,60,2.8,7.6,0.38,0.0,0.0,,2.8,7.6,0.38,0.9,0.9,1.0,1.9,11.3,13.2,3.8,0.0,3.8,1.9,7.6,6.6,,91,110
2002,21,SEA,Predrag Drobnjak,26,3,1,38,6.0,17.9,0.33,0.0,0.0,,6.0,17.9,0.33,3.0,6.0,0.5,4.5,7.5,11.9,3.0,1.5,0.0,1.5,3.0,14.9,,88,114
2002,21,SEA,Shammond Williams,26,3,0,38,8.9,20.9,0.43,3.0,6.0,0.5,6.0,14.9,0.4,3.0,4.5,0.67,1.5,4.5,6.0,4.5,3.0,0.0,6.0,1.5,23.9,,91,112
2002,21,SEA,Olumide Oyedeji,20,3,0,17,13.3,16.7,0.8,0.0,0.0,,13.3,16.7,0.8,3.3,16.7,0.2,13.3,6.7,20.0,3.3,0.0,0.0,3.3,6.7,30.0,,119,117
