SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2015,15,MEM,Marc Gasol,30,11,11,416,8.9,22.6,0.39,0.0,0.3,0.0,8.9,22.3,0.4,9.4,11.0,0.85,2.4,11.8,14.2,6.1,1.3,2.4,2.0,4.1,27.2,,108,101
2015,15,MEM,Zach Randolph,33,11,11,382,9.7,23.0,0.42,0.1,0.7,0.2,9.6,22.3,0.43,4.0,4.5,0.88,4.4,8.3,12.7,3.1,0.8,0.0,3.1,5.1,23.5,,97,107
2015,15,MEM,Courtney Lee,29,11,11,367,7.8,14.2,0.55,2.0,4.3,0.47,5.8,10.0,0.59,3.1,3.3,0.96,0.4,3.6,4.0,3.4,1.7,0.0,1.8,3.4,20.8,,123,108
2015,15,MEM,Jeff Green,28,11,2,298,6.3,18.9,0.33,0.7,3.2,0.22,5.6,15.8,0.36,3.9,4.6,0.85,1.6,7.5,9.1,3.3,0.9,0.9,2.8,3.2,17.2,,84,107
2015,15,MEM,Tony Allen,33,10,9,279,5.2,10.7,0.49,0.2,1.3,0.14,5.1,9.4,0.54,1.7,2.2,0.75,2.6,7.1,9.7,2.8,4.5,2.1,2.4,5.1,12.3,,101,97
2015,15,MEM,Mike Conley,27,8,8,243,8.8,20.6,0.43,2.1,7.1,0.3,6.7,13.5,0.49,4.9,6.0,0.82,0.0,1.9,1.9,8.6,2.4,0.0,2.6,2.1,24.7,,108,108
2015,15,MEM,Vince Carter,38,11,0,196,7.2,17.8,0.4,1.9,7.5,0.25,5.3,10.4,0.51,2.1,2.4,0.89,3.5,9.1,12.5,2.9,1.9,0.5,1.9,4.5,18.4,,102,104
2015,15,MEM,Beno Udrih,32,10,0,175,9.2,21.8,0.42,1.2,4.8,0.25,8.1,17.0,0.47,3.0,3.6,0.83,1.2,4.8,6.0,6.3,1.5,0.0,1.2,4.8,22.7,,106,108
2015,15,MEM,Kosta Koufos,25,11,0,127,7.0,12.7,0.55,0.0,0.0,,7.0,12.7,0.55,1.2,2.1,0.6,7.8,8.2,16.0,1.6,1.6,2.5,0.4,5.8,15.2,,130,102
2015,15,MEM,Nick Calathes,25,9,3,126,5.0,14.9,0.33,2.5,5.4,0.46,2.5,9.5,0.26,1.2,3.3,0.38,0.4,6.2,6.6,6.6,3.7,0.4,4.1,6.2,13.7,,80,102
2015,15,MEM,Jordan Adams,20,4,0,10,10.4,15.7,0.67,5.2,5.2,1.0,5.2,10.4,0.5,10.4,20.9,0.5,0.0,5.2,5.2,0.0,5.2,0.0,0.0,0.0,36.5,,142,100
2015,15,MEM,Jon Leuer,25,4,0,9,11.6,23.2,0.5,0.0,0.0,,11.6,23.2,0.5,0.0,0.0,,11.6,17.4,29.0,0.0,0.0,0.0,0.0,5.8,23.2,,119,103
2015,15,MEM,JaMychal Green,24,5,0,8,0.0,13.1,0.0,0.0,6.5,0.0,0.0,6.5,0.0,13.1,13.1,1.0,0.0,19.6,19.6,0.0,6.5,6.5,0.0,6.5,13.1,,83,79
2015,15,MEM,Russ Smith,23,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0,0.0,,212,115
