PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Nicolas Batum,26,5,5,209,6.0,17.5,0.34299999999999997,3.2,9.7,0.33299999999999996,2.7,7.7,0.355,2.5,3.2,0.769,1.5,9.2,10.7,6.5,0.2,0.2,3.0,2.7,17.7,,97.0,111
LaMarcus Aldridge,29,5,5,208,9.3,28.1,0.33,0.8,2.8,0.273,8.5,25.3,0.337,8.0,9.0,0.889,5.3,8.8,14.0,2.3,0.5,3.0,2.0,4.0,27.3,,96.0,107
Damian Lillard,24,5,5,201,10.1,24.9,0.406,1.3,8.0,0.161,8.8,16.9,0.523,6.5,8.3,0.7809999999999999,0.5,4.7,5.2,6.0,0.5,0.8,3.1,3.9,28.0,,100.0,112
CJ McCollum,23,5,1,166,10.1,21.1,0.478,3.5,7.2,0.478,6.6,13.8,0.47700000000000004,3.1,4.1,0.769,0.3,6.0,6.3,0.6,1.9,0.3,1.9,4.1,26.7,,110.0,109
Robin Lopez,26,5,5,117,4.0,6.7,0.6,0.0,0.0,,4.0,6.7,0.6,3.6,3.6,1.0,4.0,5.8,9.8,1.3,0.4,2.2,2.2,6.7,11.6,,126.0,110
Meyers Leonard,22,5,0,106,6.9,10.3,0.667,4.9,6.4,0.769,2.0,3.9,0.5,0.5,1.0,0.5,3.0,13.3,16.2,2.5,1.0,1.0,1.5,8.4,19.2,,156.0,106
Arron Afflalo,29,3,3,60,1.7,10.4,0.16699999999999998,0.9,3.5,0.25,0.9,7.0,0.125,0.0,0.9,0.0,0.0,6.1,6.1,1.7,0.0,0.0,2.6,5.2,4.3,,41.0,113
Steve Blake,34,5,0,43,2.4,13.3,0.182,1.2,9.7,0.125,1.2,3.6,0.33299999999999996,2.4,2.4,1.0,0.0,1.2,1.2,9.7,0.0,1.2,2.4,4.9,8.5,,78.0,115
Allen Crabbe,22,2,1,39,5.3,6.7,0.8,2.7,2.7,1.0,2.7,4.0,0.667,0.0,0.0,,0.0,4.0,4.0,1.3,2.7,1.3,1.3,1.3,13.4,,155.0,107
Chris Kaman,32,3,0,37,5.6,11.3,0.5,0.0,0.0,,5.6,11.3,0.5,1.4,1.4,1.0,7.0,12.7,19.7,4.2,0.0,0.0,4.2,7.0,12.7,,103.0,109
Joel Freeland,27,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.5,7.5,0.0,7.5,0.0,0.0,0.0,0.0,,,97
Tim Frazier,24,2,0,3,0.0,17.4,0.0,0.0,0.0,,0.0,17.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,,0.0,117
Alonzo Gee,27,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,17.4,17.4,17.4,0.0,0.0,0.0,0.0,0.0,,228.0,107
