Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2003,11,501,HOU,Houston Rockets,13,Kelvin Cato,C,6-11,255,"August 26, 1974",US,5,"University of South Alabama, Iowa State"
2003,11,566,HOU,Houston Rockets,52,Jason Collier,C,7-0,260,"September 8, 1977",US,2,"Indiana, Georgia Tech"
2003,11,955,HOU,Houston Rockets,3,Steve Francis,PG,6-3,195,"February 21, 1977",US,3,Maryland
2003,11,1126,HOU,Houston Rockets,33,Eddie Griffin,PF,6-10,220,"May 30, 1982",US,1,Seton Hall
2003,11,1229,HOU,Houston Rockets,1,Juaquin Hawkins,SG,6-7,220,"July 2, 1973",US,R,Cal State Long Beach
2003,11,1808,HOU,Houston Rockets,6,Tito Maddox,SG,6-4,190,"June 7, 1981",US,R,Fresno State
2003,11,2005,HOU,Houston Rockets,11,Yao Ming,C,7-6,310,"September 12, 1980",CN,R,
2003,11,2018,HOU,Houston Rockets,5,Cuttino Mobley,SG,6-4,190,"September 1, 1975",US,4,Rhode Island
2003,11,2056,HOU,Houston Rockets,44,Terence Morris,SF,6-9,221,"January 11, 1979",US,1,Maryland
2003,11,2105,HOU,Houston Rockets,9,Bostjan Nachbar,SF,6-9,221,"July 3, 1980",SI,R,
2003,11,2156,HOU,Houston Rockets,12,Moochie Norris,PG,6-1,175,"July 27, 1973",US,5,"Auburn, University of West Florida"
2003,11,2344,HOU,Houston Rockets,55,James Posey,SF,6-8,215,"January 13, 1977",US,3,Xavier
2003,11,2434,HOU,Houston Rockets,41,Glen Rice,SF,6-7,215,"May 28, 1967",US,13,Michigan
2003,11,2818,HOU,Houston Rockets,2,Maurice Taylor,PF,6-9,260,"October 30, 1976",US,4,"Michigan, LSU"
2003,11,2852,HOU,Houston Rockets,21,Kenny Thomas,PF,6-7,261,"July 25, 1977",US,3,New Mexico
