Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2003,22,109,ORL,Orlando Magic,10,Darrell Armstrong,PG,6-0,170,"June 22, 1968",US,8,Fayetteville State University
2003,22,421,ORL,Orlando Magic,31,Pat Burke,C,6-11,250,"December 14, 1973",IE,R,Auburn
2003,22,714,ORL,Orlando Magic,55,Andrew DeClercq,C,6-10,230,"February 1, 1973",US,7,Florida
2003,22,1006,ORL,Orlando Magic,8,Pat Garrity,PF,6-9,238,"August 23, 1976",US,4,Notre Dame
2003,22,1041,ORL,Orlando Magic,7,Gordan Giricek,SF,6-6,210,"June 20, 1977",HR,R,
2003,22,1056,ORL,Orlando Magic,9,Drew Gooden,PF,6-10,250,"September 24, 1981",US,R,Kansas
2003,22,1083,ORL,Orlando Magic,54,Horace Grant,PF,6-10,215,"July 4, 1965",US,15,Clemson
2003,22,1289,ORL,Orlando Magic,33,Grant Hill,SF,6-8,225,"October 5, 1972",US,8,Duke
2003,22,1358,ORL,Orlando Magic,4,Ryan Humphrey,PF,6-8,235,"July 24, 1979",US,R,"Oklahoma, Notre Dame"
2003,22,1369,ORL,Orlando Magic,34,Steven Hunter,C,7-0,220,"October 31, 1981",US,1,DePaul
2003,22,1592,ORL,Orlando Magic,40,Shawn Kemp,C,6-10,230,"November 26, 1969",US,13,Trinity Valley CC
2003,22,1933,ORL,Orlando Magic,1,Tracy McGrady,SG,6-8,210,"May 24, 1979",US,5,
2003,22,1994,ORL,Orlando Magic,50,Mike Miller,SF,6-8,218,"February 19, 1980",US,2,Florida
2003,22,2230,ORL,Orlando Magic,0,Olumide Oyedeji,C,6-10,240,"May 11, 1981",NG,2,
2003,22,2561,ORL,Orlando Magic,5,Jeryl Sasser,SG,6-6,200,"February 13, 1979",US,1,SMU
2003,22,2963,ORL,Orlando Magic,11,Jacque Vaughn,PG,6-1,190,"February 11, 1975",US,5,Kansas
2003,22,3104,ORL,Orlando Magic,12,Chris Whitney,PG,6-0,168,"October 5, 1971",US,9,Clemson
