Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,25.0,CHI,NBA,PF,67.0,8.0,690.0,76.0,174.0,0.437,0.0,0.0,,76.0,174.0,0.437,0.437,46.0,75.0,0.613,76.0,118.0,194.0,56.0,19.0,33.0,52.0,93.0,198.0
1995,26.0,CHI,NBA,PF,68.0,9.0,889.0,100.0,210.0,0.476,0.0,2.0,0.0,100.0,208.0,0.481,0.476,38.0,67.0,0.567,107.0,133.0,240.0,60.0,26.0,33.0,59.0,146.0,238.0
1996,27.0,LAL,NBA,PF,57.0,2.0,715.0,79.0,167.0,0.473,0.0,2.0,0.0,79.0,165.0,0.479,0.473,25.0,44.0,0.568,69.0,101.0,170.0,42.0,25.0,35.0,47.0,109.0,183.0
1997,28.0,LAL,NBA,PF,58.0,18.0,1009.0,92.0,179.0,0.514,1.0,3.0,0.333,91.0,176.0,0.517,0.517,56.0,83.0,0.675,113.0,163.0,276.0,35.0,22.0,26.0,50.0,121.0,241.0
1998,29.0,LAL,NBA,PF,70.0,3.0,1029.0,107.0,187.0,0.572,0.0,4.0,0.0,107.0,183.0,0.585,0.572,39.0,78.0,0.5,114.0,184.0,298.0,37.0,29.0,25.0,51.0,157.0,253.0
1999,30.0,TOT,NBA,PF,34.0,3.0,530.0,36.0,100.0,0.36,0.0,1.0,0.0,36.0,99.0,0.364,0.36,28.0,54.0,0.519,58.0,93.0,151.0,12.0,19.0,16.0,21.0,74.0,100.0
1999,30.0,LAL,NBA,PF,14.0,3.0,162.0,13.0,33.0,0.394,0.0,1.0,0.0,13.0,32.0,0.406,0.394,6.0,12.0,0.5,24.0,22.0,46.0,2.0,1.0,4.0,6.0,27.0,32.0
1999,30.0,CLE,NBA,PF,20.0,0.0,368.0,23.0,67.0,0.343,0.0,0.0,,23.0,67.0,0.343,0.343,22.0,42.0,0.524,34.0,71.0,105.0,10.0,18.0,12.0,15.0,47.0,68.0
2001,32.0,TOT,NBA,PF,68.0,6.0,1305.0,130.0,294.0,0.442,2.0,8.0,0.25,128.0,286.0,0.448,0.446,51.0,83.0,0.614,181.0,219.0,400.0,59.0,42.0,22.0,73.0,165.0,313.0
2001,32.0,PHO,NBA,PF,30.0,6.0,387.0,23.0,47.0,0.489,0.0,0.0,,23.0,47.0,0.489,0.489,8.0,15.0,0.533,35.0,50.0,85.0,8.0,13.0,5.0,18.0,75.0,54.0
2001,32.0,GSW,NBA,PF,38.0,0.0,918.0,107.0,247.0,0.433,2.0,8.0,0.25,105.0,239.0,0.439,0.437,43.0,68.0,0.632,146.0,169.0,315.0,51.0,29.0,17.0,55.0,90.0,259.0
2002,33.0,PHI,NBA,PF,72.0,21.0,1426.0,115.0,251.0,0.458,0.0,1.0,0.0,115.0,250.0,0.46,0.458,29.0,45.0,0.644,149.0,219.0,368.0,44.0,49.0,26.0,52.0,176.0,259.0
2003,34.0,CHI,NBA,C,50.0,3.0,836.0,65.0,134.0,0.485,0.0,0.0,,65.0,134.0,0.485,0.485,20.0,35.0,0.571,68.0,137.0,205.0,50.0,33.0,19.0,43.0,121.0,150.0
2004,35.0,TOT,NBA,"C,PF",62.0,3.0,1050.0,115.0,253.0,0.455,0.0,3.0,0.0,115.0,250.0,0.46,0.455,15.0,27.0,0.556,98.0,177.0,275.0,55.0,49.0,24.0,43.0,135.0,245.0
2004,35.0,CHI,NBA,PF,46.0,3.0,756.0,97.0,206.0,0.471,0.0,3.0,0.0,97.0,203.0,0.478,0.471,13.0,24.0,0.542,76.0,130.0,206.0,45.0,38.0,19.0,35.0,86.0,207.0
2004,35.0,TOR,NBA,C,16.0,0.0,294.0,18.0,47.0,0.383,0.0,0.0,,18.0,47.0,0.383,0.383,2.0,3.0,0.667,22.0,47.0,69.0,10.0,11.0,5.0,8.0,49.0,38.0
