Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2019,8,1522,DEN,Denver Nuggets,Nikola Jokic,"February 19, 1995",23.0,NBA,C,14,14,557,132,261,0.51,22,56,0.39,110,205,0.54,0.55,66,78,0.85,54,128,182,118,16,13,36,54,352,4
2020,8,1522,DEN,Denver Nuggets,Nikola Jokic,"February 19, 1995",24.0,NBA,C,19,19,694,178,343,0.52,42,98,0.43,136,245,0.56,0.58,66,79,0.84,37,150,187,109,20,15,62,68,464,1
