Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,11,566,HOU,Houston Rockets,23.0,NBA,C,23.0,222.0,7.4,0.44,0.01,0.34,6.4,12.7,9.6,4.4,0.5,0.9,11.9,19.2,,-0.1,0.1,0.0,-0.0,,-4.5,-2.0,-6.5,-0.2
2002,11,566,HOU,Houston Rockets,24.0,NBA,C,25.0,365.0,11.1,0.49,0.01,0.34,9.6,16.2,12.8,4.1,0.9,0.7,10.6,15.5,,0.3,0.1,0.4,0.06,,-3.1,-2.1,-5.2,-0.3
2003,11,566,HOU,Houston Rockets,25.0,NBA,C,13.0,104.0,15.0,0.49,0.0,0.06,13.6,18.4,16.1,1.8,1.0,0.7,5.1,17.3,,0.2,0.1,0.3,0.13,,0.4,-1.9,-1.4,0.0
2004,1,566,ATL,Atlanta Hawks,26.0,NBA,C,20.0,545.0,14.6,0.56,0.02,0.52,7.6,15.4,11.5,5.5,1.1,1.5,13.3,19.5,,0.9,0.3,1.2,0.1,,-1.7,-1.9,-3.6,-0.2
2005,1,566,ATL,Atlanta Hawks,27.0,NBA,C,70.0,942.0,11.0,0.49,0.04,0.19,9.9,13.0,11.4,3.4,0.8,1.1,13.4,22.4,,-0.1,0.1,0.0,0.0,,-3.6,-3.1,-6.7,-1.1
