PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rafer Alston,30,7,7,309,2.9,8.6,0.33799999999999997,1.9,5.8,0.32,1.0,2.8,0.375,1.2,1.5,0.769,0.7,4.9,5.6,4.1,1.5,0.3,2.0,2.7,8.9
Tracy McGrady,27,7,7,280,8.1,20.6,0.39399999999999996,1.2,4.6,0.25,6.9,15.9,0.435,5.4,7.3,0.737,0.6,4.6,5.3,6.6,0.6,0.8,2.7,1.5,22.8
Shane Battier,28,7,7,272,3.0,6.8,0.451,2.5,5.7,0.442,0.5,1.1,0.5,0.9,1.1,0.875,0.4,2.0,2.4,2.0,1.6,0.9,1.1,2.6,9.5
Yao Ming,26,7,7,260,7.6,17.3,0.44,0.0,0.0,,7.6,17.3,0.44,9.1,10.4,0.88,3.2,6.8,10.0,0.8,0.1,0.7,4.6,3.7,24.4
Chuck Hayes,23,7,7,197,2.2,3.1,0.706,0.0,0.2,0.0,2.2,2.9,0.75,0.4,0.9,0.4,2.6,5.7,8.2,0.5,1.6,0.5,1.3,4.0,4.8
Juwan Howard,33,7,0,157,3.2,8.0,0.4,0.0,0.0,,3.2,8.0,0.4,1.6,2.5,0.636,2.3,4.8,7.1,1.6,1.1,0.0,0.9,2.3,8.0
Luther Head,24,7,0,141,2.8,9.2,0.306,1.5,5.9,0.261,1.3,3.3,0.385,1.0,2.0,0.5,0.5,4.3,4.9,2.0,0.8,0.5,1.8,4.1,8.2
Dikembe Mutombo,40,7,0,40,2.7,2.7,1.0,0.0,0.0,,2.7,2.7,1.0,2.7,2.7,1.0,4.5,5.4,9.9,0.9,0.0,2.7,0.0,4.5,8.1
Kirk Snyder,23,3,0,9,4.0,12.0,0.33299999999999996,0.0,8.0,0.0,4.0,4.0,1.0,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0
John Lucas III,24,2,0,8,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.5,0.0,9.0,0.0,0.0
Vassilis Spanoulis,24,1,0,3,12.0,24.0,0.5,0.0,0.0,,12.0,24.0,0.5,24.0,24.0,1.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,48.0
Jake Tsakalidis,27,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.0,24.0,1.0,12.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,24.0
