PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luol Deng,21,10,10,410,7.7,14.8,0.524,0.0,0.1,0.0,7.7,14.7,0.527,4.0,5.0,0.807,2.6,5.0,7.6,2.1,0.9,0.6,2.0,1.9,19.5
Ben Gordon,23,10,10,395,5.6,13.4,0.415,2.2,5.0,0.436,3.4,8.4,0.402,5.3,5.7,0.9209999999999999,0.8,2.6,3.5,3.5,0.8,0.1,3.1,3.1,18.6
Ben Wallace,32,10,10,369,2.9,5.2,0.5660000000000001,0.0,0.1,0.0,2.9,5.1,0.5770000000000001,2.6,5.3,0.5,2.8,6.4,9.3,1.4,1.5,1.7,1.0,1.9,8.5
Kirk Hinrich,26,10,10,362,4.4,11.6,0.376,1.3,4.3,0.302,3.1,7.4,0.419,2.0,2.6,0.769,0.4,3.8,4.2,7.5,0.9,0.3,2.3,3.7,12.0
P.J. Brown,37,10,10,228,5.2,10.6,0.493,0.0,0.0,,5.2,10.6,0.493,2.7,3.6,0.7390000000000001,2.7,4.7,7.4,1.9,1.3,0.3,1.3,4.6,13.1
Andre Barrett,27,10,0,197,5.7,15.7,0.36,2.4,7.1,0.33299999999999996,3.3,8.6,0.38299999999999995,2.4,3.3,0.722,0.5,5.8,6.4,1.5,0.4,0.9,2.4,4.6,16.1
Chris Duhon,24,9,0,172,1.9,6.5,0.29,1.3,4.0,0.316,0.6,2.5,0.25,1.7,2.1,0.8,0.6,2.7,3.3,4.4,0.6,0.2,1.5,2.5,6.7
Tyrus Thomas,20,10,0,122,4.7,12.1,0.39,0.0,0.0,,4.7,12.1,0.39,5.6,8.9,0.633,3.5,6.5,10.0,1.8,3.0,1.5,4.4,6.8,15.0
Thabo Sefolosha,22,9,0,99,3.6,9.5,0.385,1.1,2.9,0.375,2.5,6.5,0.389,2.5,4.4,0.583,1.5,4.7,6.2,2.5,0.7,0.0,2.5,4.0,10.9
Malik Allen,28,5,0,34,2.1,12.7,0.16699999999999998,0.0,0.0,,2.1,12.7,0.16699999999999998,0.0,0.0,,4.2,3.2,7.4,1.1,1.1,1.1,3.2,7.4,4.2
Adrian Griffin,32,4,0,9,0.0,24.0,0.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0
Mike Sweetney,24,1,0,3,12.0,24.0,0.5,0.0,0.0,,12.0,24.0,0.5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0
