PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tayshaun Prince,26,16,16,665,4.5,10.8,0.415,1.0,2.4,0.409,3.5,8.4,0.41700000000000004,2.2,2.9,0.759,1.5,4.1,5.6,3.2,0.8,0.3,1.6,1.6,12.2
Chauncey Billups,30,16,16,649,4.7,10.7,0.435,1.9,5.0,0.389,2.7,5.7,0.47600000000000003,5.2,6.3,0.8320000000000001,0.4,2.6,2.9,5.0,1.1,0.1,2.6,2.2,16.5
Richard Hamilton,28,16,16,638,6.1,14.2,0.429,0.5,1.1,0.4,5.6,13.1,0.431,4.3,5.0,0.865,1.8,2.1,3.9,3.4,0.8,0.1,1.7,3.4,17.0
Rasheed Wallace,32,16,16,573,5.4,12.4,0.43700000000000006,1.6,4.5,0.34700000000000003,3.8,7.9,0.488,2.0,2.4,0.8420000000000001,1.2,6.5,7.7,1.8,1.2,1.8,1.2,4.0,14.4
Chris Webber,33,16,16,404,5.9,11.2,0.524,0.0,0.1,0.0,5.9,11.1,0.528,2.3,4.4,0.531,3.2,5.7,8.9,2.1,1.2,0.8,2.2,4.5,14.1
Antonio McDyess,32,16,0,354,3.8,10.8,0.349,0.0,0.2,0.0,3.8,10.6,0.35600000000000004,1.9,2.6,0.731,4.2,7.3,11.5,1.8,1.1,1.5,1.7,5.6,9.5
Jason Maxiell,23,14,0,146,5.4,8.1,0.667,0.0,0.2,0.0,5.4,7.9,0.688,3.0,5.7,0.522,2.7,5.4,8.1,0.5,1.0,2.2,1.7,5.2,13.8
Ronald Murray,27,12,0,136,2.9,8.2,0.355,0.0,0.5,0.0,2.9,7.7,0.379,2.1,2.9,0.727,0.5,1.9,2.4,3.7,1.1,0.3,2.1,3.2,7.9
Carlos Delfino,24,16,0,135,4.0,9.9,0.405,0.8,4.3,0.188,3.2,5.6,0.5710000000000001,1.1,1.6,0.667,1.6,4.0,5.6,2.1,1.3,0.3,1.9,3.5,9.9
Lindsey Hunter,36,13,0,133,1.9,8.4,0.226,1.1,4.9,0.222,0.8,3.5,0.231,1.4,1.4,1.0,0.5,2.2,2.7,4.3,1.6,0.3,2.7,6.0,6.2
Dale Davis,37,8,0,51,2.1,5.6,0.375,0.0,0.0,,2.1,5.6,0.375,1.4,2.8,0.5,3.5,4.9,8.5,0.7,1.4,1.4,1.4,9.9,5.6
Nazr Mohammed,29,2,0,6,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,18.0,18.0,1.0,6.0,12.0,18.0,0.0,0.0,0.0,0.0,6.0,30.0
