Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,1,1181,ATL,Atlanta Hawks,23.0,NBA,SG,9.0,0.0,87.0,2.9,10.8,0.27,0.8,5.8,0.14,2.1,5.0,0.42,1.7,2.5,0.67,0.0,3.7,3.7,2.9,0.0,0.4,1.2,0.8,8.3
2017,1,1181,ATL,Atlanta Hawks,24.0,NBA,SG,6.0,6.0,200.0,4.9,14.8,0.33,2.0,7.6,0.26,2.9,7.2,0.4,2.2,3.4,0.63,0.5,2.3,2.9,1.3,0.5,0.0,1.8,2.3,13.9
2020,7,1181,DAL,Dallas Mavericks,27.0,NBA,SG,6.0,6.0,204.0,7.1,16.8,0.42,3.4,9.5,0.35,3.7,7.2,0.51,1.4,1.9,0.73,0.5,3.2,3.7,1.9,0.4,0.0,0.5,2.8,18.9
