SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2017,23,PHI,Nik Stauskas,23,80,2188,9.0,0.54,0.57,0.24,1.1,10.3,5.7,12.9,1.0,1.2,15.5,16.4,,0.1,1.4,1.4,0.03,,-2.1,-0.8,-2.8,-0.5
2017,23,PHI,T.J. McConnell,24,81,2133,13.7,0.5,0.11,0.18,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,,1.4,2.4,3.8,0.08,,-2.0,1.0,-1.0,0.5
2017,23,PHI,Dario AariA,22,81,2129,12.8,0.51,0.37,0.24,5.8,20.8,13.3,14.3,1.3,1.1,15.2,24.6,,-1.2,2.2,1.0,0.02,,-1.3,-0.9,-2.3,-0.2
2017,23,PHI,Robert Covington,26,67,2119,13.2,0.53,0.56,0.24,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,,0.0,3.2,3.1,0.07,,-1.2,1.4,0.2,1.1
2017,23,PHI,Gerald Henderson,29,72,1667,10.8,0.53,0.31,0.3,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,,1.0,1.0,2.0,0.06,,-2.2,-0.9,-3.1,-0.5
2017,23,PHI,Sergio RodrAguez,30,68,1518,11.1,0.48,0.47,0.05,1.5,9.9,5.7,35.4,1.6,0.2,18.9,19.3,,-0.3,1.0,0.7,0.02,,-1.2,-1.6,-2.7,-0.3
2017,23,PHI,Ersan Alyasova,29,53,1447,15.4,0.55,0.46,0.22,5.4,18.5,12.0,11.5,1.1,0.8,9.9,23.6,,1.4,1.3,2.6,0.09,,1.3,-0.8,0.4,0.9
2017,23,PHI,Richaun Holmes,23,57,1193,18.6,0.61,0.19,0.25,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,,2.2,1.6,3.8,0.15,,0.5,0.5,1.0,0.9
2017,23,PHI,TimothA Luwawu-Cabarrot,21,69,1190,8.5,0.54,0.45,0.34,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,,0.0,0.8,0.8,0.03,,-3.9,-0.7,-4.6,-0.8
2017,23,PHI,Jahlil Okafor,21,50,1134,14.8,0.55,0.0,0.34,7.8,15.5,11.7,9.0,0.9,3.4,14.4,24.1,,0.1,1.1,1.2,0.05,,-1.9,-0.6,-2.5,-0.1
2017,23,PHI,Joel Embiid,22,31,786,24.1,0.58,0.23,0.57,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,,0.5,1.5,1.9,0.12,,1.9,2.7,4.5,1.3
2017,23,PHI,Nerlens Noel,22,29,564,20.8,0.63,0.01,0.36,9.0,19.2,14.1,9.0,3.7,3.7,12.5,17.8,,1.1,1.0,2.2,0.18,,0.4,2.8,3.2,0.7
2017,23,PHI,Hollis Thompson,25,31,561,9.0,0.51,0.45,0.13,2.9,13.6,8.2,7.0,1.2,0.8,5.1,13.7,,0.3,0.4,0.7,0.06,,-2.3,-0.1,-2.4,-0.1
2017,23,PHI,Justin Anderson,23,24,518,12.8,0.56,0.44,0.25,6.4,14.1,10.2,10.4,1.2,1.1,12.6,17.2,,0.5,0.4,0.9,0.08,,-0.8,-1.0,-1.9,0.0
2017,23,PHI,Shawn Long,24,18,234,24.1,0.6,0.17,0.32,19.3,20.8,20.0,10.7,1.9,3.1,9.5,25.4,,0.6,0.3,0.9,0.2,,2.3,-1.1,1.2,0.2
2017,23,PHI,Alex Poythress,23,6,157,13.2,0.55,0.35,0.18,7.7,12.7,10.2,5.1,0.9,1.0,4.9,16.9,,0.2,0.1,0.3,0.1,,-0.8,-2.1,-2.9,0.0
2017,23,PHI,Tiago Splitter,32,8,76,15.0,0.54,0.19,0.36,11.6,20.3,15.9,8.9,0.6,1.0,14.3,23.9,,0.1,0.1,0.1,0.07,,-1.6,-2.7,-4.3,0.0
2017,23,PHI,Chasson Randle,23,8,74,17.7,0.67,0.58,0.46,0.0,7.5,3.7,13.2,2.0,1.1,8.8,20.1,,0.2,0.1,0.3,0.2,,1.4,1.5,2.9,0.1
2017,23,PHI,Jerryd Bayless,28,3,71,8.7,0.45,0.16,0.31,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,,-0.1,0.0,-0.1,-0.07,,-2.1,-2.4,-4.4,0.0
2017,23,PHI,Jerami Grant,22,2,41,3.0,0.39,0.12,0.47,0.0,16.2,8.1,0.0,0.0,7.7,12.8,24.9,,-0.2,0.0,-0.1,-0.14,,-8.0,-0.3,-8.3,-0.1
2017,23,PHI,Justin Harper,27,3,31,4.9,0.5,0.58,0.0,7.1,10.7,8.9,10.5,0.0,0.0,25.0,22.4,,-0.1,0.0,-0.1,-0.1,,-5.1,-5.2,-10.3,-0.1
