SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,19,NOP,Anthony Davis,23,75,2708,27.5,0.58,0.09,0.42,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,5.9,5.1,11.0,0.2,4.4,1.4,5.9,5.4
2017,19,NOP,Solomon Hill,25,80,2374,8.0,0.53,0.56,0.27,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,0.4,2.3,2.7,0.06,-3.5,0.8,-2.7,-0.4
2017,19,NOP,Jrue Holiday,26,67,2190,17.1,0.53,0.32,0.19,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.3,2.6,3.8,0.08,1.0,0.2,1.3,1.8
2017,19,NOP,E'Twaun Moore,27,73,1820,12.1,0.54,0.34,0.12,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,1.2,1.5,2.7,0.07,-1.7,0.1,-1.6,0.2
2017,19,NOP,Dante Cunningham,29,66,1649,10.2,0.59,0.5,0.08,3.6,14.2,8.9,3.2,1.2,1.4,7.0,10.7,1.4,1.6,3.0,0.09,-1.9,0.3,-1.6,0.2
2017,19,NOP,Tim Frazier,26,65,1525,12.4,0.5,0.32,0.32,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,1.0,1.4,2.4,0.08,-2.5,-0.2,-2.7,-0.3
2017,19,NOP,Terrence Jones,25,51,1264,16.2,0.52,0.15,0.35,5.4,20.0,12.6,7.5,1.5,3.4,7.8,21.4,0.5,1.8,2.3,0.09,-0.9,0.4,-0.5,0.5
2017,19,NOP,Buddy Hield,24,57,1161,9.9,0.5,0.51,0.07,1.7,13.4,7.5,10.3,0.8,0.5,9.0,20.4,-0.4,0.9,0.5,0.02,-1.7,-1.1,-2.8,-0.2
2017,19,NOP,Langston Galloway,25,55,1120,11.2,0.51,0.61,0.12,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,0.2,1.0,1.2,0.05,-1.2,-0.2,-1.5,0.1
2017,19,NOP,Alexis Ajinca,28,39,584,12.9,0.53,0.02,0.22,8.3,23.8,16.0,3.1,1.7,3.1,13.7,17.2,0.0,0.9,1.0,0.08,-4.0,0.7,-3.3,-0.2
2017,19,NOP,DeMarcus Cousins,26,17,574,23.2,0.56,0.31,0.38,6.8,32.2,19.4,20.6,2.1,2.7,14.4,33.1,0.5,1.1,1.6,0.14,3.0,2.5,5.5,1.1
2017,19,NOP,Omer Asik,30,31,482,9.8,0.52,0.0,0.6,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1.0,0.1,-3.6,-0.1,-3.7,-0.2
2017,19,NOP,Donatas Motiejunas,26,34,479,9.1,0.47,0.34,0.36,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,-0.5,0.6,0.2,0.02,-4.5,0.3,-4.3,-0.3
2017,19,NOP,Tyreke Evans,27,26,474,15.8,0.49,0.31,0.26,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,-0.1,0.7,0.5,0.05,-0.9,0.9,0.0,0.2
2017,19,NOP,Jordan Crawford,28,19,442,17.6,0.58,0.44,0.12,0.9,7.2,4.1,22.7,1.2,0.4,9.8,25.5,0.6,0.3,0.9,0.1,2.2,-0.9,1.3,0.4
2017,19,NOP,Cheick Diallo,20,17,199,16.8,0.51,0.0,0.28,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,0.11,-1.8,-1.9,-3.7,-0.1
2017,19,NOP,Hollis Thompson,25,9,191,4.7,0.38,0.58,0.22,2.2,13.3,7.7,6.3,1.5,0.0,4.3,10.9,-0.2,0.2,0.0,0.01,-4.7,1.6,-3.1,-0.1
2017,19,NOP,Lance Stephenson,26,6,162,10.3,0.5,0.18,0.14,1.9,9.8,5.9,27.7,0.6,0.5,15.8,19.0,0.0,0.1,0.1,0.03,-3.3,-0.4,-3.6,-0.1
2017,19,NOP,Anthony Brown,24,9,143,5.9,0.42,0.58,0.0,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,-0.2,0.2,0.0,-0.01,-5.0,0.5,-4.5,-0.1
2017,19,NOP,Quinn Cook,23,9,111,15.3,0.61,0.29,0.07,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,0.2,0.1,0.3,0.11,0.0,-1.0,-1.0,0.0
