PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Rudy Gobert,24,81,2744,23.3,0.6809999999999999,0.002,0.762,13.6,29.5,21.8,5.7,0.9,6.4,15.0,16.7,,8.3,6.0,14.3,0.25,,2.2,2.2,4.4,4.4
Gordon Hayward,26,73,2516,22.2,0.595,0.324,0.371,2.3,15.4,9.0,18.2,1.5,0.6,9.4,27.6,,7.1,3.3,10.4,0.19899999999999998,,4.6,0.5,5.0,4.5
Joe Ingles,29,82,1972,12.4,0.604,0.619,0.151,1.4,13.6,7.6,17.2,2.6,0.3,18.2,13.9,,2.0,3.0,5.0,0.12300000000000001,,-0.7,2.3,1.6,1.8
Joe Johnson,35,78,1843,12.8,0.542,0.41200000000000003,0.12300000000000001,2.1,12.8,7.6,12.6,1.0,0.8,9.5,18.5,,1.7,2.1,3.8,0.099,,0.4,0.1,0.4,1.1
Rodney Hood,24,59,1593,12.4,0.522,0.461,0.17300000000000001,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,,0.7,1.9,2.6,0.078,,-0.6,-0.3,-0.9,0.4
George Hill,30,49,1544,19.3,0.599,0.384,0.32299999999999995,1.8,10.5,6.2,22.8,1.7,0.6,10.9,23.5,,4.0,1.9,5.9,0.182,,3.0,0.8,3.8,2.3
Boris Diaw,34,73,1283,9.0,0.494,0.248,0.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,,-0.1,1.2,1.1,0.040999999999999995,,-2.3,-0.2,-2.5,-0.1
Dante Exum,21,66,1228,8.5,0.521,0.41,0.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,,-0.1,1.3,1.2,0.046,,-3.2,-0.1,-3.3,-0.4
Shelvin Mack,26,55,1205,10.9,0.518,0.315,0.20199999999999999,2.0,9.8,6.0,20.4,1.8,0.2,17.8,19.6,,-0.1,1.5,1.4,0.054000000000000006,,-2.5,0.2,-2.3,-0.1
Derrick Favors,25,50,1186,15.8,0.512,0.024,0.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,,0.5,2.2,2.7,0.109,,-1.2,1.2,-0.1,0.6
Trey Lyles,21,71,1158,9.9,0.46399999999999997,0.465,0.18,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,,-0.9,1.6,0.8,0.031,,-2.2,0.0,-2.2,-0.1
Alec Burks,25,42,653,11.6,0.501,0.306,0.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,,-0.1,0.9,0.8,0.055999999999999994,,-2.2,0.0,-2.3,0.0
Jeff Withey,26,51,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6.0,10.1,14.9,,1.0,0.9,1.8,0.205,,-0.4,1.9,1.4,0.4
Raul Neto,24,40,346,10.7,0.527,0.341,0.099,1.4,8.4,5.0,15.1,3.2,1.2,13.6,14.8,,0.2,0.6,0.7,0.1,,-3.5,3.4,-0.1,0.2
Joel Bolomboy,23,12,53,19.7,0.59,0.25,0.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,,0.1,0.1,0.2,0.171,,2.3,1.1,3.4,0.1
