SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,2,BOS,Isaiah Thomas,27,76,2569,26.5,0.62,0.44,0.44,1.9,7.0,4.4,32.5,1.4,0.4,10.7,34.0,10.9,1.6,12.5,0.23,7.8,-1.1,6.7,5.6
2017,2,BOS,Marcus Smart,22,79,2399,12.0,0.49,0.44,0.33,3.7,10.4,7.1,22.0,2.6,1.2,15.6,18.8,0.5,2.7,3.2,0.06,-1.9,0.6,-1.3,0.4
2017,2,BOS,Jae Crowder,26,72,2335,14.9,0.61,0.55,0.3,2.3,17.3,9.9,10.1,1.6,0.8,8.9,17.0,4.1,2.5,6.7,0.14,1.0,-0.1,0.9,1.7
2017,2,BOS,Al Horford,30,68,2193,17.7,0.55,0.3,0.17,4.9,18.6,11.8,24.4,1.2,3.2,11.8,19.7,3.6,2.7,6.3,0.14,2.3,1.1,3.4,3.0
2017,2,BOS,Avery Bradley,26,55,1835,14.4,0.55,0.36,0.12,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,1.1,2.0,3.1,0.08,0.0,-0.5,-0.6,0.7
2017,2,BOS,Amir Johnson,29,80,1608,15.0,0.63,0.18,0.27,8.3,17.0,12.7,13.0,1.6,3.2,15.7,13.6,2.9,2.1,5.0,0.15,-0.7,1.3,0.6,1.1
2017,2,BOS,Kelly Olynyk,25,75,1538,15.3,0.6,0.38,0.24,5.3,20.7,13.1,15.2,1.4,1.5,14.6,19.0,2.2,1.9,4.1,0.13,-0.3,0.6,0.3,0.9
2017,2,BOS,Jaylen Brown,20,78,1341,10.3,0.54,0.32,0.29,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.05,-3.0,-0.8,-3.7,-0.6
2017,2,BOS,Terry Rozier,22,74,1263,10.9,0.47,0.44,0.16,3.6,16.3,10.0,15.2,1.8,0.7,9.7,17.1,0.0,1.4,1.4,0.05,-1.6,0.1,-1.4,0.2
2017,2,BOS,Jonas Jerebko,29,78,1232,9.3,0.54,0.5,0.14,5.4,19.1,12.3,8.1,1.0,1.1,12.3,11.4,0.8,1.3,2.1,0.08,-2.3,0.0,-2.4,-0.1
2017,2,BOS,Gerald Green,31,47,538,11.9,0.52,0.48,0.18,3.3,13.9,8.7,9.8,0.8,1.1,9.1,22.7,0.1,0.4,0.6,0.05,-1.0,-2.0,-3.0,-0.1
2017,2,BOS,Tyler Zeller,27,51,525,13.0,0.51,0.01,0.25,9.2,17.0,13.2,12.2,0.7,3.3,10.2,16.5,0.5,0.6,1.0,0.09,-2.2,-0.2,-2.4,0.0
2017,2,BOS,James Young,21,29,220,10.0,0.55,0.6,0.16,3.1,10.0,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.08,-1.7,0.4,-1.3,0.0
2017,2,BOS,Jordan Mickey,22,25,141,9.8,0.47,0.03,0.41,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,0.04,-3.9,-0.8,-4.7,-0.1
2017,2,BOS,Demetrius Jackson,22,5,17,30.8,0.75,0.25,1.5,13.2,13.0,13.1,28.2,0.0,0.0,0.0,17.3,0.1,0.0,0.1,0.39,9.7,0.1,9.8,0.1
