PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Larry Bird,28,20,20,40.8,9.8,21.3,0.461,0.4,1.3,0.28,9.5,20.0,0.473,0.469,6.1,6.8,0.89,2.7,6.5,9.1,5.8,1.7,1.0,2.9,2.7,26.0
Dennis Johnson,30,21,21,40.4,6.8,15.2,0.445,0.0,0.7,0.0,6.8,14.5,0.466,0.445,3.8,4.4,0.86,1.1,2.9,4.0,7.3,1.5,0.4,3.4,3.1,17.3
Kevin McHale,27,21,21,39.9,8.2,14.4,0.568,0.0,0.0,,8.2,14.4,0.568,0.568,5.8,7.1,0.807,3.5,6.4,9.9,1.5,0.6,2.2,2.9,3.5,22.1
Robert Parish,31,21,21,38.2,6.5,13.1,0.493,0.0,0.0,,6.5,13.1,0.493,0.493,4.1,5.3,0.784,2.7,7.7,10.4,1.5,1.0,1.6,2.4,3.2,17.1
Danny Ainge,25,21,21,32.7,4.6,9.9,0.466,0.3,0.8,0.43799999999999994,4.3,9.1,0.469,0.483,1.4,1.9,0.769,1.0,1.8,2.8,5.8,1.5,0.0,1.5,3.6,11.0
Scott Wedman,32,21,1,16.7,3.5,6.4,0.545,0.5,1.0,0.455,3.0,5.3,0.563,0.5820000000000001,1.2,1.8,0.684,1.0,1.8,2.8,1.6,0.6,0.0,0.6,2.4,8.7
Ray Williams,30,19,0,14.6,2.5,6.1,0.405,0.1,0.8,0.133,2.4,5.3,0.446,0.414,1.3,1.3,0.96,0.7,1.2,1.9,3.2,0.6,0.1,1.7,2.3,6.3
Cedric Maxwell,29,20,0,11.9,1.1,2.2,0.488,0.0,0.0,,1.1,2.2,0.488,0.488,1.7,2.2,0.7909999999999999,0.9,1.5,2.4,0.4,0.5,0.1,0.5,1.5,3.8
Greg Kite,23,9,0,7.0,0.6,1.3,0.41700000000000004,0.0,0.0,,0.6,1.3,0.41700000000000004,0.41700000000000004,0.1,0.2,0.5,0.6,1.2,1.8,0.3,0.1,0.0,0.2,1.4,1.2
Quinn Buckner,30,15,0,5.7,0.9,1.5,0.591,0.0,0.0,,0.9,1.5,0.591,0.591,0.3,0.5,0.625,0.1,0.3,0.5,0.8,0.4,0.0,0.4,1.6,2.1
Carlos Clark,24,3,0,3.7,1.0,1.7,0.6,0.0,0.0,,1.0,1.7,0.6,0.6,0.7,0.7,1.0,0.7,0.0,0.7,1.0,0.3,0.0,0.0,0.7,2.7
M.L. Carr,34,7,0,3.4,0.6,2.1,0.267,0.1,0.3,0.5,0.4,1.9,0.231,0.3,0.0,0.0,,0.1,0.1,0.3,0.1,0.1,0.0,0.1,0.6,1.3
