PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Michael Jordan,21,4,4,42.8,8.5,19.5,0.436,0.3,2.0,0.125,8.3,17.5,0.47100000000000003,0.442,12.0,14.5,0.828,1.8,4.0,5.8,8.5,2.8,1.0,3.8,3.8,29.3
Orlando Woolridge,25,4,4,41.8,8.5,17.0,0.5,0.0,0.0,,8.5,17.0,0.5,0.5,3.5,4.5,0.778,1.5,1.8,3.3,2.0,1.5,0.3,3.0,4.8,20.5
Dave Greenwood,27,4,4,34.8,3.8,7.0,0.536,0.0,0.0,,3.8,7.0,0.536,0.536,2.0,2.5,0.8,2.5,5.3,7.8,1.3,1.5,1.0,1.8,3.5,9.5
Quintin Dailey,24,4,0,32.3,6.5,15.5,0.419,0.3,1.8,0.14300000000000002,6.3,13.8,0.455,0.42700000000000005,2.0,2.8,0.727,1.3,2.0,3.3,2.8,1.0,0.0,1.3,2.3,15.3
Wes Matthews,25,4,4,22.8,2.8,8.0,0.344,0.0,0.8,0.0,2.8,7.3,0.379,0.344,1.8,2.3,0.778,0.5,1.0,1.5,3.0,1.3,0.0,1.8,2.5,7.3
Jawann Oldham,27,4,0,22.8,1.8,3.8,0.467,0.0,0.0,,1.8,3.8,0.467,0.467,0.0,0.0,,2.0,3.5,5.5,0.8,1.5,1.8,2.8,4.8,3.5
Dave Corzine,28,4,4,19.3,3.5,5.3,0.667,0.0,0.0,,3.5,5.3,0.667,0.667,1.3,1.5,0.833,2.3,3.3,5.5,0.8,0.5,0.3,1.3,3.5,8.3
Sidney Green,24,3,0,18.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.5,2.3,3.7,0.636,3.3,1.7,5.0,0.7,0.0,0.3,0.3,2.7,10.3
Caldwell Jones,34,2,0,9.0,2.5,3.0,0.833,0.0,0.5,0.0,2.5,2.5,1.0,0.833,0.0,0.0,,0.5,2.0,2.5,0.0,0.0,0.5,0.5,3.5,5.0
Steve Johnson,27,3,0,7.3,0.7,2.3,0.28600000000000003,0.0,0.0,,0.7,2.3,0.28600000000000003,0.28600000000000003,0.7,0.7,1.0,1.0,0.7,1.7,0.7,0.0,0.0,0.7,1.3,2.0
Rod Higgins,25,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
