PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Sidney Moncrief,27,8,7,39.9,6.9,12.4,0.556,0.5,1.3,0.4,6.4,11.1,0.573,0.5760000000000001,8.8,9.4,0.9329999999999999,1.3,3.0,4.3,5.0,0.6,0.5,2.5,3.3,23.0
Terry Cummings,23,8,8,38.9,10.8,18.6,0.5770000000000001,0.0,0.1,0.0,10.8,18.5,0.581,0.5770000000000001,6.0,7.3,0.828,2.6,6.1,8.8,2.5,1.5,0.9,3.3,4.1,27.5
Paul Pressey,26,8,8,37.0,5.6,11.0,0.511,0.1,0.4,0.33299999999999996,5.5,10.6,0.518,0.517,3.9,4.8,0.816,1.9,4.1,6.0,7.6,2.3,0.6,4.0,3.4,15.3
Craig Hodges,24,8,8,27.0,3.5,9.6,0.364,0.5,2.9,0.174,3.0,6.8,0.444,0.39,0.5,0.6,0.8,0.3,1.4,1.6,3.3,1.5,0.1,2.3,3.6,8.0
Alton Lister,26,8,8,25.4,3.4,7.5,0.45,0.0,0.0,,3.4,7.5,0.45,0.45,1.9,4.0,0.469,3.4,4.4,7.8,1.9,0.8,1.9,2.0,4.5,8.6
Ricky Pierce,25,8,1,24.8,4.5,9.1,0.493,0.0,0.3,0.0,4.5,8.9,0.507,0.493,0.9,1.1,0.778,1.0,1.3,2.3,1.9,0.4,0.1,2.1,3.3,9.9
Paul Mokeski,28,8,0,19.3,2.0,4.5,0.444,0.0,0.0,,2.0,4.5,0.444,0.444,1.5,1.5,1.0,1.0,3.3,4.3,1.5,0.3,0.5,1.5,3.5,5.5
Randy Breuer,24,8,0,13.0,1.9,3.3,0.5770000000000001,0.0,0.0,,1.9,3.3,0.5770000000000001,0.5770000000000001,1.8,2.6,0.667,1.1,1.9,3.0,0.0,0.3,0.3,1.0,1.9,5.5
Paul Thompson,23,3,0,11.3,1.7,4.0,0.41700000000000004,0.0,0.7,0.0,1.7,3.3,0.5,0.41700000000000004,1.0,1.7,0.6,0.3,1.3,1.7,0.7,1.3,0.3,1.3,1.0,4.3
Charles Davis,26,5,0,10.2,1.6,4.0,0.4,0.0,0.4,0.0,1.6,3.6,0.444,0.4,0.6,0.8,0.75,1.2,0.8,2.0,0.8,0.0,0.0,0.8,0.4,3.8
Chris Engler,25,1,0,6.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
Kevin Grevey,31,5,0,5.6,0.8,2.6,0.308,0.0,0.0,,0.8,2.6,0.308,0.308,0.8,0.8,1.0,0.2,0.2,0.4,0.4,0.4,0.0,0.0,1.0,2.4
