PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Ralph Sampson,24,5,5,38.6,8.6,20.0,0.43,0.2,0.2,1.0,8.4,19.8,0.424,0.435,3.8,7.4,0.514,5.0,11.6,16.6,1.4,0.4,1.6,3.4,4.6,21.2
Hakeem Olajuwon,22,5,5,37.4,8.4,17.6,0.47700000000000004,0.0,0.0,,8.4,17.6,0.47700000000000004,0.47700000000000004,4.4,9.2,0.478,6.6,6.4,13.0,1.4,1.4,2.6,2.2,4.4,21.2
Rodney McCray,23,5,5,36.2,3.8,6.8,0.5589999999999999,0.0,0.0,,3.8,6.8,0.5589999999999999,0.5589999999999999,3.0,4.6,0.652,1.8,4.2,6.0,2.2,1.2,0.2,2.6,3.4,10.6
Lewis Lloyd,25,5,5,34.8,7.6,15.4,0.494,0.0,0.0,,7.6,15.4,0.494,0.494,2.0,2.8,0.7140000000000001,3.0,2.8,5.8,5.0,1.4,1.6,2.0,2.4,17.2
John Lucas,31,5,4,30.4,5.2,16.0,0.325,0.4,2.8,0.14300000000000002,4.8,13.2,0.364,0.33799999999999997,2.8,4.4,0.636,1.4,2.8,4.2,5.4,1.2,0.0,1.4,2.8,13.6
Lionel Hollins,31,5,1,18.8,1.6,5.2,0.308,0.0,0.0,,1.6,5.2,0.308,0.308,0.2,0.2,1.0,0.2,1.6,1.8,3.6,0.8,0.0,1.4,3.2,3.4
Robert Reid,29,5,0,17.4,3.8,9.0,0.42200000000000004,0.0,0.8,0.0,3.8,8.2,0.46299999999999997,0.42200000000000004,0.0,0.0,,0.6,2.8,3.4,1.0,0.8,0.4,1.2,4.4,7.6
Larry Micheaux,24,5,0,11.4,1.2,3.8,0.316,0.0,0.2,0.0,1.2,3.6,0.33299999999999996,0.316,0.8,2.0,0.4,2.4,1.8,4.2,0.0,0.0,0.4,0.6,1.6,3.2
Mitchell Wiggins,25,5,0,9.0,1.8,3.6,0.5,0.0,0.0,,1.8,3.6,0.5,0.5,0.0,0.0,,0.6,0.2,0.8,0.2,0.8,0.0,0.6,1.2,3.6
Allen Leavell,27,5,0,3.2,0.4,1.2,0.33299999999999996,0.0,0.4,0.0,0.4,0.8,0.5,0.33299999999999996,0.4,0.4,1.0,0.2,0.4,0.6,0.6,0.0,0.0,0.2,0.4,1.2
Jim Petersen,22,3,0,2.7,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.3,0.7,0.7
Craig Ehlo,23,3,0,2.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.7,0.7,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,1.3
