SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1985,9,DET,Isiah Thomas,23,9,9,39.4,9.2,18.4,0.5,0.7,1.7,0.4,8.6,16.8,0.51,0.52,5.2,6.9,0.76,1.2,4.0,5.2,11.2,2.1,0.4,3.3,4.3,24.3
1985,9,DET,Bill Laimbeer,27,9,9,36.1,5.3,11.9,0.45,0.0,0.2,0.0,5.3,11.7,0.46,0.45,4.0,5.7,0.71,4.0,6.7,10.7,1.7,0.8,0.8,1.8,3.6,14.7
1985,9,DET,Kelly Tripucka,25,9,9,32.0,5.4,13.1,0.42,0.0,0.1,0.0,5.4,13.0,0.42,0.42,3.9,4.4,0.88,2.1,2.2,4.3,3.2,0.4,0.3,2.1,2.4,14.8
1985,9,DET,John Long,28,9,9,28.3,5.3,11.7,0.46,0.1,0.4,0.25,5.2,11.2,0.46,0.46,1.7,1.7,1.0,1.1,0.8,1.9,1.4,1.6,0.2,1.2,2.4,12.4
1985,9,DET,Vinnie Johnson,28,9,0,26.1,5.9,11.4,0.52,0.0,0.3,0.0,5.9,11.1,0.53,0.52,2.4,3.1,0.79,1.7,1.3,3.0,3.2,0.7,0.1,1.7,2.7,14.2
1985,9,DET,Dan Roundfield,31,9,8,23.9,3.7,7.6,0.48,0.0,0.0,,3.7,7.6,0.48,0.48,1.8,1.9,0.94,2.1,4.6,6.7,1.7,0.4,0.7,1.7,2.3,9.1
1985,9,DET,Terry Tyler,28,9,0,19.9,5.4,11.1,0.49,0.0,0.1,0.0,5.4,11.0,0.5,0.49,2.4,3.0,0.82,1.7,2.8,4.4,0.3,0.7,0.4,1.0,1.9,13.3
1985,9,DET,Kent Benson,30,9,1,15.8,2.8,5.1,0.54,0.0,0.0,,2.8,5.1,0.54,0.54,1.4,1.7,0.87,1.0,3.0,4.0,0.4,0.9,0.2,0.7,3.0,7.0
1985,9,DET,Earl Cureton,27,9,0,14.8,1.8,3.8,0.47,0.0,0.1,0.0,1.8,3.7,0.48,0.47,0.6,1.0,0.56,1.1,3.4,4.6,0.4,1.0,0.2,0.4,2.2,4.1
1985,9,DET,Brook Steppe,25,4,0,5.0,0.5,1.8,0.29,0.0,0.3,0.0,0.5,1.5,0.33,0.29,1.0,1.5,0.67,0.3,0.5,0.8,0.5,0.0,0.0,0.5,0.8,2.0
1985,9,DET,Tony Campbell,22,2,0,4.5,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0
1985,9,DET,Major Jones,31,1,0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
