Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",22.0,NBA,SF,79.0,0.0,20.9,3.3,7.1,0.46,0.1,0.3,0.17,3.3,6.8,0.48,0.47,1.3,2.2,0.58,1.5,2.3,3.8,2.1,1.2,0.7,1.7,2.7,7.9
1989,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",23.0,NBA,SF,73.0,56.0,33.1,5.7,11.9,0.48,0.3,1.1,0.27,5.4,10.8,0.5,0.49,2.8,4.1,0.67,1.9,4.2,6.1,3.5,1.9,0.8,2.7,3.6,14.4
1990,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",24.0,NBA,SF,82.0,82.0,38.4,6.9,14.0,0.49,0.3,1.4,0.25,6.5,12.7,0.51,0.5,2.4,3.6,0.68,1.8,4.8,6.7,5.4,2.6,1.2,3.4,3.6,16.5
1991,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",25.0,NBA,SF,82.0,82.0,36.8,7.3,14.1,0.52,0.3,0.8,0.31,7.1,13.2,0.53,0.53,2.9,4.1,0.71,2.0,5.3,7.3,6.2,2.4,1.1,2.8,3.3,17.8
1992,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",26.0,NBA,SF,82.0,82.0,38.6,8.4,16.6,0.51,0.2,1.0,0.2,8.2,15.6,0.52,0.51,4.0,5.3,0.76,2.3,5.4,7.7,7.0,1.9,1.1,3.1,3.0,21.0
1993,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",27.0,NBA,SF,81.0,81.0,38.6,7.8,16.4,0.47,0.3,1.1,0.24,7.5,15.2,0.49,0.48,2.9,4.3,0.66,2.5,5.2,7.7,6.3,2.1,0.9,3.0,2.7,18.6
1994,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",28.0,NBA,SF,72.0,72.0,38.3,8.7,17.8,0.49,0.9,2.7,0.32,7.8,15.0,0.52,0.52,3.8,5.7,0.66,2.4,6.3,8.7,5.6,2.9,0.8,3.2,3.2,22.0
1995,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",29.0,NBA,SF,79.0,79.0,38.2,8.0,16.7,0.48,1.4,4.0,0.34,6.6,12.7,0.52,0.52,4.0,5.6,0.72,2.2,5.9,8.1,5.2,2.9,1.1,3.4,3.0,21.4
1996,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",30.0,NBA,SF,77.0,77.0,36.7,7.3,15.8,0.46,1.9,5.2,0.37,5.4,10.6,0.51,0.52,2.9,4.2,0.68,2.0,4.5,6.4,5.9,1.7,0.7,2.7,2.6,19.4
1997,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",31.0,NBA,SF,82.0,82.0,37.7,7.9,16.7,0.47,1.9,5.2,0.37,6.0,11.5,0.52,0.53,2.5,3.5,0.7,2.0,4.5,6.5,5.7,1.9,0.5,2.6,2.6,20.2
1998,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",32.0,NBA,SF,44.0,44.0,37.5,7.2,16.0,0.45,1.4,4.4,0.32,5.8,11.6,0.5,0.49,3.4,4.4,0.78,1.2,4.0,5.2,5.8,1.8,1.0,2.5,2.6,19.1
1999,11,2313,HOU,Houston Rockets,Scottie Pippen,"September 25, 1965",33.0,NBA,SF,50.0,50.0,40.2,5.2,12.1,0.43,1.4,4.2,0.34,3.8,7.8,0.48,0.49,2.6,3.7,0.72,1.3,5.2,6.5,5.9,2.0,0.7,3.2,2.4,14.5
2001,25,2313,POR,Portland Trail Blazers,Scottie Pippen,"September 25, 1965",35.0,NBA,SF,64.0,60.0,33.3,4.2,9.3,0.45,1.0,2.9,0.34,3.2,6.4,0.5,0.5,1.9,2.5,0.74,1.1,4.1,5.2,4.6,1.5,0.5,2.4,2.5,11.3
2002,25,2313,POR,Portland Trail Blazers,Scottie Pippen,"September 25, 1965",36.0,NBA,SF,62.0,60.0,32.2,4.0,9.7,0.41,0.9,2.9,0.3,3.1,6.8,0.46,0.46,1.8,2.4,0.77,1.2,3.9,5.2,5.9,1.6,0.6,2.8,2.6,10.6
2003,25,2313,POR,Portland Trail Blazers,Scottie Pippen,"September 25, 1965",37.0,NBA,SF,64.0,58.0,29.9,4.1,9.3,0.44,0.6,2.1,0.29,3.5,7.3,0.49,0.48,1.9,2.3,0.82,0.9,3.5,4.3,4.5,1.6,0.4,2.6,2.3,10.8
2004,5,2313,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",38.0,NBA,SF,23.0,6.0,17.9,2.3,6.1,0.38,0.6,2.1,0.27,1.7,4.0,0.44,0.42,0.7,1.2,0.63,0.9,2.1,3.0,2.2,0.9,0.4,1.3,1.7,5.9
