Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,9,2494,DET,Detroit Pistons,25.0,NBA,SF,77.0,1.0,1155.0,6.6,12.2,0.55,0.0,0.0,0.0,6.6,12.2,0.55,2.3,3.9,0.59,5.1,5.3,10.3,1.7,1.2,1.5,2.9,5.2,15.6
1988,9,2494,DET,Detroit Pistons,26.0,NBA,SF,82.0,32.0,2147.0,6.7,11.9,0.56,0.1,0.3,0.29,6.6,11.6,0.57,2.5,4.8,0.54,5.3,6.7,12.0,1.8,1.3,0.8,2.6,4.6,16.0
1989,9,2494,DET,Detroit Pistons,27.0,NBA,SF,82.0,8.0,2208.0,5.2,8.7,0.6,0.1,0.4,0.23,5.1,8.2,0.61,1.6,2.5,0.63,5.3,7.3,12.6,1.6,0.9,1.2,2.1,4.8,12.0
1990,9,2494,DET,Detroit Pistons,28.0,NBA,SF,82.0,43.0,2377.0,4.4,7.5,0.58,0.0,0.1,0.11,4.3,7.4,0.59,2.2,3.3,0.65,5.1,6.9,12.0,1.1,0.8,0.9,1.4,4.2,10.9
1991,9,2494,DET,Detroit Pistons,29.0,NBA,SF,82.0,77.0,2747.0,3.6,7.3,0.49,0.1,0.4,0.2,3.5,6.9,0.51,1.5,2.3,0.63,4.7,8.7,13.4,1.1,0.9,0.7,1.2,3.7,8.8
1992,9,2494,DET,Detroit Pistons,30.0,NBA,PF,82.0,80.0,3301.0,3.7,6.9,0.54,0.3,1.1,0.32,3.4,5.8,0.58,0.9,1.5,0.6,5.7,11.0,16.7,2.1,0.7,0.8,1.5,2.7,8.7
1993,9,2494,DET,Detroit Pistons,31.0,NBA,PF,62.0,55.0,2410.0,2.7,6.4,0.43,0.2,1.1,0.2,2.5,5.3,0.47,1.3,2.4,0.53,5.5,11.4,16.9,1.5,0.7,0.7,1.5,3.0,7.0
1994,27,2494,SAS,San Antonio Spurs,32.0,NBA,PF,79.0,51.0,2989.0,1.9,3.5,0.53,0.1,0.3,0.21,1.8,3.2,0.56,0.6,1.2,0.52,5.5,11.0,16.5,2.2,0.6,0.4,1.7,2.8,4.5
1995,27,2494,SAS,San Antonio Spurs,33.0,NBA,PF,49.0,26.0,1568.0,3.1,5.5,0.57,0.0,0.0,0.0,3.1,5.5,0.58,1.7,2.5,0.68,6.3,12.6,18.9,2.2,0.7,0.5,2.3,3.7,8.0
1996,5,2494,CHI,Charlotte Bobcats,34.0,NBA,PF,64.0,57.0,2088.0,2.5,5.2,0.48,0.1,0.5,0.11,2.5,4.8,0.52,1.0,1.8,0.53,6.1,10.3,16.4,2.8,0.6,0.5,2.4,3.4,6.1
1997,5,2494,CHI,Charlotte Bobcats,35.0,NBA,PF,55.0,54.0,1947.0,2.4,5.3,0.45,0.1,0.4,0.26,2.3,4.9,0.46,0.9,1.6,0.57,5.9,10.4,16.3,3.1,0.6,0.4,2.1,3.2,5.8
1998,5,2494,CHI,Charlotte Bobcats,36.0,NBA,PF,80.0,66.0,2856.0,2.0,4.5,0.43,0.1,0.3,0.17,1.9,4.2,0.45,0.8,1.4,0.55,5.3,9.8,15.1,2.9,0.6,0.2,1.9,3.0,4.7
1999,14,2494,LAL,Los Angeles Lakers,37.0,NBA,PF,23.0,11.0,657.0,0.9,2.5,0.35,0.0,0.1,0.0,0.9,2.4,0.36,0.9,2.1,0.44,3.4,10.7,14.1,1.6,0.5,0.7,1.7,3.9,2.7
