Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,22.0,TOR,NBA,PF,2,0,10,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,7.2,3.6,10.8,3.6,3.6,0.0,0.0,3.6,0.0
2018,23.0,TOR,NBA,PF,10,0,179,5.0,8.2,0.61,0.6,0.8,0.75,4.4,7.4,0.595,2.6,4.0,0.65,1.8,5.4,7.2,1.6,0.2,1.2,1.4,5.4,13.3
2019,24.0,TOR,NBA,PF,24,24,891,7.3,15.5,0.47,1.2,4.2,0.279,6.1,11.3,0.541,2.7,3.5,0.759,1.6,5.3,6.9,2.7,1.0,0.7,1.3,2.7,18.4
2020,25.0,TOR,NBA,PF,11,11,418,6.2,15.7,0.396,0.9,4.6,0.189,5.3,11.1,0.481,2.8,4.0,0.717,1.2,5.9,7.1,3.6,1.0,0.3,1.9,2.8,16.1
