Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23,522,PHI,Philadelphia 76Ers,23.0,NBA,PG,79.0,79.0,2623.0,4.9,9.1,0.54,0.1,0.1,0.44,4.8,8.9,0.54,2.5,3.2,0.78,1.0,2.7,3.8,7.6,2.5,0.4,3.0,2.7,12.3
1981,23,522,PHI,Philadelphia 76Ers,24.0,NBA,PG,81.0,81.0,2415.0,4.6,8.7,0.53,0.0,0.1,0.38,4.6,8.5,0.54,2.1,2.7,0.79,1.0,2.7,3.7,8.3,2.9,0.6,2.6,3.4,11.4
1982,23,522,PHI,Philadelphia 76Ers,25.0,NBA,PG,79.0,79.0,2498.0,5.1,9.7,0.52,0.1,0.3,0.27,5.0,9.4,0.53,2.5,3.2,0.78,0.7,2.8,3.6,9.6,3.0,0.5,2.7,3.6,12.7
1983,23,522,PHI,Philadelphia 76Ers,26.0,NBA,PG,79.0,79.0,2465.0,5.9,10.9,0.54,0.0,0.1,0.17,5.9,10.8,0.55,2.6,3.5,0.75,0.8,2.3,3.1,7.9,2.7,0.5,2.6,2.7,14.5
1984,23,522,PHI,Philadelphia 76Ers,27.0,NBA,PG,75.0,75.0,2494.0,5.6,10.1,0.55,0.1,0.3,0.4,5.5,9.8,0.55,2.5,3.3,0.73,0.6,2.3,3.0,6.9,2.5,0.3,2.6,2.8,13.7
1985,23,522,PHI,Philadelphia 76Ers,28.0,NBA,PG,78.0,78.0,2616.0,5.8,10.2,0.57,0.1,0.4,0.23,5.7,9.8,0.58,2.4,2.7,0.88,0.7,2.2,3.0,6.8,2.3,0.3,2.1,2.5,14.1
1986,23,522,PHI,Philadelphia 76Ers,29.0,NBA,PG,82.0,82.0,3270.0,5.4,10.1,0.54,0.0,0.2,0.24,5.4,9.9,0.54,3.1,3.7,0.84,0.6,2.0,2.6,8.3,2.3,0.3,2.6,1.8,13.9
1987,23,522,PHI,Philadelphia 76Ers,30.0,NBA,PG,68.0,68.0,2624.0,5.7,10.8,0.53,0.1,0.2,0.24,5.6,10.6,0.53,3.1,4.0,0.78,0.6,2.3,2.9,7.4,2.5,0.2,2.4,1.5,14.6
1988,23,522,PHI,Philadelphia 76Ers,31.0,NBA,PG,79.0,79.0,2871.0,5.4,10.8,0.5,0.0,0.3,0.14,5.3,10.6,0.5,2.8,3.4,0.82,0.7,2.4,3.2,8.0,2.1,0.3,2.0,1.5,13.6
1989,23,522,PHI,Philadelphia 76Ers,32.0,NBA,PG,71.0,70.0,2298.0,5.3,10.9,0.48,0.0,0.2,0.08,5.2,10.7,0.49,2.4,3.1,0.77,0.6,2.3,2.9,8.7,1.6,0.3,1.8,1.8,12.9
1990,31,522,TOT,Total After Trade,33.0,NBA,PG,81.0,62.0,2519.0,4.4,8.7,0.5,0.1,0.2,0.25,4.3,8.5,0.51,2.4,2.9,0.85,0.7,2.7,3.4,6.5,1.8,0.1,1.7,1.1,11.3
1990,27,522,SAS,San Antonio Spurs,33.0,NBA,PG,50.0,49.0,1766.0,4.4,9.2,0.48,0.0,0.2,0.11,4.4,9.0,0.48,2.3,2.8,0.83,0.8,2.6,3.4,6.2,1.7,0.1,1.7,0.9,11.1
1990,20,522,NYK,New York Knicks,33.0,NBA,PG,31.0,13.0,753.0,4.4,7.6,0.58,0.1,0.3,0.43,4.3,7.3,0.59,2.7,3.1,0.88,0.5,3.0,3.5,7.2,2.0,0.2,1.7,1.5,11.7
1991,20,522,NYK,New York Knicks,34.0,NBA,PG,76.0,64.0,2147.0,4.0,8.1,0.5,0.1,0.3,0.25,4.0,7.8,0.51,1.8,2.2,0.81,0.4,2.5,2.9,7.3,2.1,0.2,1.8,2.3,9.9
1992,1,522,ATL,Atlanta Hawks,35.0,NBA,PG,56.0,0.0,1086.0,3.8,8.3,0.46,0.1,0.2,0.5,3.7,8.1,0.46,0.9,1.4,0.6,1.0,2.2,3.1,6.1,2.8,0.0,1.2,2.4,8.6
1993,3,522,NJN,New Jersey Nets,36.0,NBA,PG,35.0,0.0,510.0,3.6,6.6,0.55,0.0,0.1,0.0,3.6,6.4,0.56,1.7,1.9,0.89,0.4,2.6,3.0,7.6,2.3,0.1,2.3,2.5,8.9
