Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,22.0,NYK,NBA,PG,81.0,1358.0,18.0,0.539,0.104,0.407,4.1,9.1,6.5,31.8,3.3,0.1,18.1,23.3,,2.2,1.5,3.7,0.131,,1.7,0.4,2.2,1.4
1990,23.0,TOT,NBA,PG,82.0,2140.0,15.7,0.494,0.04,0.368,4.8,8.6,6.8,31.2,2.9,0.4,16.2,20.4,,1.6,2.6,4.3,0.095,,0.5,0.7,1.2,1.7
1990,23.0,NYK,NBA,PG,51.0,1019.0,15.9,0.484,0.054,0.337,4.8,8.8,6.9,30.7,3.4,0.5,16.1,21.6,,0.6,1.2,1.8,0.083,,0.3,0.8,1.2,0.8
1990,23.0,SAS,NBA,PG,31.0,1121.0,15.4,0.504,0.024,0.4,4.9,8.4,6.7,31.5,2.5,0.3,16.3,19.2,,1.0,1.5,2.5,0.107,,0.7,0.6,1.2,0.9
1991,24.0,SAS,NBA,PG,58.0,2076.0,16.2,0.538,0.051,0.324,3.2,8.2,5.8,31.5,2.7,0.3,17.3,18.1,,2.7,3.1,5.7,0.132,,1.1,1.3,2.4,2.3
1992,25.0,SAS,NBA,PG,57.0,2053.0,16.9,0.507,0.023,0.402,4.9,9.1,7.0,33.8,2.9,0.5,17.1,19.2,,2.3,2.9,5.2,0.123,,1.4,1.0,2.4,2.3
1993,26.0,POR,NBA,SG,78.0,2474.0,18.0,0.543,0.037,0.467,5.1,9.9,7.4,33.0,2.6,0.6,16.8,19.7,,4.1,3.3,7.4,0.143,,2.1,1.1,3.3,3.3
1994,27.0,POR,NBA,PG,82.0,2889.0,19.8,0.543,0.009,0.431,4.4,9.8,7.0,38.2,2.5,0.5,16.5,22.0,,6.3,3.0,9.3,0.155,,3.1,0.5,3.6,4.1
1995,28.0,POR,NBA,PG,64.0,2267.0,21.6,0.544,0.13,0.402,3.5,12.8,7.9,39.9,2.8,0.3,15.8,24.6,,5.3,3.2,8.5,0.179,,4.0,1.3,5.3,4.2
1996,29.0,POR,NBA,PG,67.0,2526.0,19.1,0.519,0.109,0.413,4.0,9.3,6.7,43.4,2.0,0.5,17.4,25.4,,3.8,3.3,7.1,0.136,,2.9,0.3,3.1,3.2
1997,30.0,WSB,NBA,PG,82.0,2997.0,19.7,0.533,0.07,0.45,3.8,9.2,6.5,38.1,2.5,0.3,16.9,23.9,,5.5,3.3,8.8,0.141,,2.8,0.0,2.7,3.6
1998,31.0,WAS,NBA,PG,76.0,3020.0,19.6,0.501,0.042,0.435,4.1,11.4,7.6,43.1,2.2,0.6,16.5,23.7,,5.1,3.0,8.1,0.129,,2.8,0.1,2.9,3.7
1999,32.0,WAS,NBA,PG,44.0,1632.0,20.2,0.488,0.07,0.391,3.9,11.4,7.6,45.9,2.5,0.2,16.7,24.0,,2.8,1.3,4.1,0.12,,3.4,-0.3,3.1,2.1
2001,34.0,TOT,NBA,PG,54.0,1371.0,16.1,0.493,0.04,0.403,3.1,9.0,6.0,37.1,2.0,0.3,17.5,20.1,,1.7,0.5,2.2,0.076,,1.5,-0.9,0.6,0.9
2001,34.0,WAS,NBA,PG,33.0,1020.0,17.4,0.507,0.048,0.444,2.8,9.4,6.0,38.9,2.2,0.3,17.3,20.9,,1.5,0.3,1.8,0.084,,2.3,-0.9,1.5,0.9
2001,34.0,POR,NBA,PG,21.0,351.0,12.2,0.443,0.01,0.265,3.9,7.9,6.0,31.9,1.5,0.2,18.0,17.7,,0.1,0.2,0.4,0.053,,-0.8,-1.1,-1.8,0.0
2002,35.0,MIA,NBA,PG,76.0,2294.0,15.6,0.495,0.036,0.282,2.5,9.2,5.9,35.7,2.0,0.4,16.5,20.0,,1.9,3.0,4.9,0.103,,0.5,0.2,0.7,1.6
2003,36.0,MIN,NBA,PG,47.0,956.0,15.4,0.492,0.04,0.385,2.4,8.7,5.6,33.3,2.5,0.5,18.9,19.0,,0.8,0.9,1.7,0.084,,0.2,0.3,0.5,0.6
2004,37.0,TOT,NBA,PG,61.0,1197.0,14.9,0.482,0.102,0.278,3.2,11.7,7.4,34.5,1.6,0.7,17.7,18.5,,1.0,0.3,1.3,0.052,,-0.2,-1.7,-1.9,0.0
2004,37.0,ORL,NBA,PG,46.0,915.0,15.8,0.514,0.123,0.283,2.9,11.9,7.3,33.8,1.6,0.6,18.1,18.3,,1.2,0.0,1.2,0.062,,0.5,-2.0,-1.5,0.1
2004,37.0,TOR,NBA,PG,15.0,282.0,11.8,0.379,0.036,0.262,4.1,11.1,7.5,37.0,1.6,1.0,16.1,19.2,,-0.2,0.3,0.1,0.019,,-2.5,-0.8,-3.2,-0.1
2005,38.0,HOU,NBA,PG,16.0,196.0,4.6,0.295,0.047,0.233,1.8,13.9,8.0,29.7,0.8,0.8,25.2,15.2,,-0.5,0.2,-0.2,-0.051,,-5.3,0.0,-5.3,-0.2
