Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,25.0,OKC,NBA,SG,32,0,240,5.0,12.3,0.402,1.2,4.1,0.296,3.7,8.2,0.455,1.2,1.8,0.667,0.6,3.6,4.2,1.4,0.9,1.2,1.4,4.6,12.3
2020,26.0,OKC,NBA,SF,39,0,356,4.3,12.6,0.344,1.0,5.4,0.189,3.3,7.3,0.458,0.8,1.4,0.571,0.7,5.1,5.8,1.7,0.7,1.0,1.9,3.4,10.5
