Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,15,78,MEM,Memphis Grizzlies,1,Kyle Anderson,SF,6-9,230,1993-09-20,US,4,UCLA
2019,15,322,MEM,Memphis Grizzlies,0,Avery Bradley,SG,6-3,180,1990-11-26,US,8,Texas
2019,15,362,MEM,Memphis Grizzlies,24,Dillon Brooks,SF,6-7,225,1996-01-22,CA,1,Oregon
2019,15,364,MEM,Memphis Grizzlies,8,MarShon Brooks,SG,6-5,200,1989-01-26,US,4,Providence
2019,15,448,MEM,Memphis Grizzlies,5,Bruno Caboclo,PF,6-9,218,1995-09-21,BR,4,
2019,15,488,MEM,Memphis Grizzlies,3,Jevon Carter,PG,6-1,200,1995-09-14,US,R,West Virginia
2019,15,498,MEM,Memphis Grizzlies,18,Omri Casspi,SF,6-9,225,1988-06-22,IL,9,
2019,15,585,MEM,Memphis Grizzlies,11,Mike Conley,PG,6-1,175,1987-10-11,US,11,Ohio State
2019,15,765,MEM,Memphis Grizzlies,22,Tyler Dorsey,SG,6-5,183,1996-02-18,US,1,Oregon
2019,15,1009,MEM,Memphis Grizzlies,33,Marc Gasol,C,6-11,255,1985-01-29,ES,10,
2019,15,1106,MEM,Memphis Grizzlies,0,JaMychal Green,PF,6-8,227,1990-06-21,US,4,Alabama
2019,15,1174,MEM,Memphis Grizzlies,8,Dusty Hannahs,SG,6-3,210,1993-09-02,US,R,"Texas Tech, Arkansas"
2019,15,1215,MEM,Memphis Grizzlies,5,Andrew Harrison,PG,6-6,213,1994-10-28,US,2,Kentucky
2019,15,1312,MEM,Memphis Grizzlies,7,Justin Holiday,SG,6-6,180,1989-04-05,US,5,Washington
2019,15,1404,MEM,Memphis Grizzlies,13,Jaren Jackson Jr.,PF,6-11,242,1999-09-15,US,R,Michigan State
2019,15,1804,MEM,Memphis Grizzlies,6,Shelvin Mack,PG,6-3,203,1990-04-22,US,7,Butler
2019,15,1988,MEM,Memphis Grizzlies,6,C.J. Miles,SF,6-6,220,1987-03-18,US,13,
2019,15,2153,MEM,Memphis Grizzlies,55,Joakim Noah,C,6-11,230,1985-02-25,US,11,Florida
2019,15,2256,MEM,Memphis Grizzlies,25,Chandler Parsons,SF,6-9,230,1988-10-25,US,7,Florida
2019,15,2386,MEM,Memphis Grizzlies,10,Ivan Rabb,PF,6-10,220,1997-02-04,US,1,California
2019,15,2600,MEM,Memphis Grizzlies,7,Wayne Selden,SG,6-5,230,1994-09-30,US,2,Kansas
2019,15,2749,MEM,Memphis Grizzlies,20,D.J. Stephens,SG,6-5,188,1990-12-19,US,1,Memphis
2019,15,2834,MEM,Memphis Grizzlies,17,Garrett Temple,SG,6-5,195,1986-05-08,US,8,LSU
2019,15,2953,MEM,Memphis Grizzlies,17,Jonas Valanciunas,C,6-11,265,1992-05-06,LT,6,
2019,15,3037,MEM,Memphis Grizzlies,4,Julian Washburn,SF,6-8,210,1991-12-18,US,R,Texas-El Paso
2019,15,3045,MEM,Memphis Grizzlies,12,Yuta Watanabe,SF,6-9,215,1994-10-13,JP,R,George Washington
2019,15,3249,MEM,Memphis Grizzlies,2,Delon Wright,PG,6-5,185,1992-04-26,US,3,Utah
2019,15,3277,MEM,Memphis Grizzlies,45,Tyler Zeller,C,7-0,253,1990-01-17,US,6,UNC
