Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,26,138,SAC,Sacramento Kings,35,Marvin Bagley III,PF,6-11,235,1999-03-14,US,R,Duke
2019,26,167,SAC,Sacramento Kings,40,Harrison Barnes,SF,6-8,225,1992-05-30,US,6,UNC
2019,26,250,SAC,Sacramento Kings,88,Nemanja Bjelica,PF,6-10,234,1988-05-09,RS,3,
2019,26,276,SAC,Sacramento Kings,8,Bogdan Bogdanovic,SG,6-6,220,1992-08-18,RS,1,
2019,26,342,SAC,Sacramento Kings,33,Corey Brewer,SF,6-9,186,1986-03-05,US,11,Florida
2019,26,424,SAC,Sacramento Kings,13,Alec Burks,SG,6-6,214,1991-07-20,US,7,Colorado
2019,26,503,SAC,Sacramento Kings,0,Willie Cauley-Stein,C,7-0,240,1993-08-18,US,3,Kentucky
2019,26,913,SAC,Sacramento Kings,3,Yogi Ferrell,PG,6-0,178,1993-05-09,US,2,Indiana
2019,26,952,SAC,Sacramento Kings,5,De'Aaron Fox,PG,6-3,185,1997-12-20,US,1,Kentucky
2019,26,1034,SAC,Sacramento Kings,20,Harry Giles,PF,6-11,240,1998-04-22,US,R,Duke
2019,26,1281,SAC,Sacramento Kings,24,Buddy Hield,SG,6-4,220,1992-12-17,BS,2,Oklahoma
2019,26,1408,SAC,Sacramento Kings,25,Justin Jackson,SF,6-8,220,1995-03-28,US,1,UNC
2019,26,1470,SAC,Sacramento Kings,9,B.J. Johnson,SF,6-7,200,1995-12-21,US,R,"Syracuse, La Salle"
2019,26,1655,SAC,Sacramento Kings,41,Kosta Koufos,C,7-0,245,1989-02-24,US,10,Ohio State
2019,26,1677,SAC,Sacramento Kings,7,Skal Labissiere,PF,6-10,235,1996-03-18,HT,2,Kentucky
2019,26,1871,SAC,Sacramento Kings,10,Frank Mason III,PG,5-11,190,1994-04-03,US,1,Kansas
2019,26,1953,SAC,Sacramento Kings,23,Ben McLemore,SG,6-3,195,1993-02-11,US,5,Kansas
2019,26,2627,SAC,Sacramento Kings,9,Iman Shumpert,SG,6-5,215,1990-06-26,US,7,Georgia Tech
2019,26,2797,SAC,Sacramento Kings,50,Caleb Swanigan,PF,6-9,260,1997-04-18,US,1,Purdue
2019,26,3192,SAC,Sacramento Kings,19,Troy Williams,SF,6-7,218,1994-12-30,US,2,Indiana
