Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1993,25,2092,POR,Portland Trail Blazers,21.0,NBA,SF,48.0,495.0,11.9,0.49,0.27,0.15,8.6,9.8,9.2,3.5,0.8,0.6,10.0,25.6,0.1,0.4,0.5,0.05,-1.6,-2.3,-3.9,-0.2
1994,25,2092,POR,Portland Trail Blazers,22.0,NBA,SF,66.0,820.0,15.3,0.56,0.31,0.2,5.5,9.4,7.4,5.8,1.2,1.5,8.7,21.1,1.5,0.7,2.2,0.13,1.8,-0.7,1.1,0.7
1995,31,2092,TOT,Total After Trade,23.0,NBA,SF,54.0,516.0,10.8,0.51,0.37,0.18,4.2,8.6,6.5,5.9,1.4,0.5,12.2,24.0,0.1,0.4,0.5,0.05,-2.4,-1.6,-4.0,-0.3
1995,25,2092,POR,Portland Trail Blazers,23.0,NBA,SF,29.0,313.0,12.4,0.51,0.27,0.22,6.2,7.2,6.7,7.3,1.1,0.2,10.6,25.4,0.3,0.3,0.5,0.08,-1.5,-1.8,-3.3,-0.1
1995,11,2092,HOU,Houston Rockets,23.0,NBA,SF,25.0,203.0,8.2,0.53,0.56,0.1,1.2,10.8,6.2,3.8,1.8,1.0,15.2,21.8,-0.2,0.2,0.0,-0.01,-3.8,-1.4,-5.2,-0.2
1996,28,2092,TOR,Toronto Raptors,24.0,NBA,SF,82.0,2458.0,16.8,0.56,0.33,0.2,5.5,11.6,8.5,9.3,1.8,1.2,10.0,23.7,4.0,0.9,4.9,0.1,2.0,-1.8,0.1,1.3
1997,30,2092,WSB,Washington Bullets,25.0,NBA,SF,82.0,1814.0,14.6,0.55,0.44,0.24,5.5,10.7,8.2,6.6,2.0,0.8,10.3,20.7,2.4,1.9,4.4,0.12,0.7,-0.3,0.4,1.1
1998,30,2092,WAS,Washington Wizards,26.0,NBA,SF,82.0,2227.0,17.3,0.56,0.4,0.21,3.7,10.7,7.1,6.5,1.6,0.8,8.5,24.0,4.6,1.9,6.5,0.14,2.8,-0.8,2.0,2.3
1999,30,2092,WAS,Washington Wizards,27.0,NBA,SF,36.0,653.0,9.6,0.46,0.44,0.18,3.1,11.5,7.2,6.8,1.7,0.7,10.2,20.1,-0.1,0.4,0.3,0.02,-1.6,-1.0,-2.6,-0.1
2001,31,2092,TOT,Total After Trade,29.0,NBA,SF,51.0,588.0,11.4,0.48,0.42,0.17,4.1,11.4,7.7,6.5,1.1,0.8,8.9,22.2,0.2,0.3,0.6,0.05,-0.7,-2.2,-2.9,-0.1
2001,8,2092,DEN,Denver Nuggets,29.0,NBA,SF,13.0,135.0,9.8,0.42,0.42,0.18,3.2,14.7,8.9,10.6,1.5,0.5,9.2,21.6,-0.1,0.1,0.0,-0.0,-1.3,-1.1,-2.4,0.0
2001,28,2092,TOR,Toronto Raptors,29.0,NBA,SF,38.0,453.0,11.9,0.5,0.42,0.17,4.4,10.5,7.3,5.2,0.9,0.9,8.8,22.4,0.3,0.2,0.6,0.06,-0.5,-2.5,-3.1,-0.1
2002,28,2092,TOR,Toronto Raptors,30.0,NBA,SF,40.0,473.0,13.6,0.52,0.5,0.1,4.2,8.8,6.4,7.2,1.3,1.3,10.4,23.3,0.4,0.4,0.8,0.08,1.5,-1.5,0.0,0.2
2003,14,2092,LAL,Los Angeles Lakers,31.0,NBA,SF,31.0,193.0,5.2,0.41,0.54,0.13,2.9,10.6,6.7,9.5,1.3,1.1,15.7,20.4,-0.3,0.1,-0.2,-0.05,-5.1,-1.8,-6.9,-0.2
2004,25,2092,POR,Portland Trail Blazers,32.0,NBA,SF,7.0,35.0,2.4,0.32,0.42,0.08,10.3,6.7,8.5,4.5,1.6,0.0,13.9,19.5,-0.1,0.0,-0.1,-0.11,-5.1,-3.6,-8.7,-0.1
