Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,21.0,POR,NBA,SF,48.0,495.0,11.9,0.49,0.269,0.154,8.6,9.8,9.2,3.5,0.8,0.6,10.0,25.6,,0.1,0.4,0.5,0.049,,-1.6,-2.3,-3.9,-0.2
1994,22.0,POR,NBA,SF,66.0,820.0,15.3,0.561,0.307,0.203,5.5,9.4,7.4,5.8,1.2,1.5,8.7,21.1,,1.5,0.7,2.2,0.126,,1.8,-0.7,1.1,0.7
1995,23.0,TOT,NBA,SF,54.0,516.0,10.8,0.513,0.369,0.18,4.2,8.6,6.5,5.9,1.4,0.5,12.2,24.0,,0.1,0.4,0.5,0.047,,-2.4,-1.6,-4.0,-0.3
1995,23.0,POR,NBA,SF,29.0,313.0,12.4,0.506,0.268,0.222,6.2,7.2,6.7,7.3,1.1,0.2,10.6,25.4,,0.3,0.3,0.5,0.081,,-1.5,-1.8,-3.3,-0.1
1995,23.0,HOU,NBA,SF,25.0,203.0,8.2,0.527,0.563,0.1,1.2,10.8,6.2,3.8,1.8,1.0,15.2,21.8,,-0.2,0.2,0.0,-0.006,,-3.8,-1.4,-5.2,-0.2
1996,24.0,TOR,NBA,SF,82.0,2458.0,16.8,0.557,0.328,0.201,5.5,11.6,8.5,9.3,1.8,1.2,10.0,23.7,,4.0,0.9,4.9,0.096,,2.0,-1.8,0.1,1.3
1997,25.0,WSB,NBA,SF,82.0,1814.0,14.6,0.546,0.442,0.237,5.5,10.7,8.2,6.6,2.0,0.8,10.3,20.7,,2.4,1.9,4.4,0.116,,0.7,-0.3,0.4,1.1
1998,26.0,WAS,NBA,SF,82.0,2227.0,17.3,0.563,0.4,0.208,3.7,10.7,7.1,6.5,1.6,0.8,8.5,24.0,,4.6,1.9,6.5,0.139,,2.8,-0.8,2.0,2.3
1999,27.0,WAS,NBA,SF,36.0,653.0,9.6,0.456,0.435,0.177,3.1,11.5,7.2,6.8,1.7,0.7,10.2,20.1,,-0.1,0.4,0.3,0.025,,-1.6,-1.0,-2.6,-0.1
2001,29.0,TOT,NBA,SF,51.0,588.0,11.4,0.482,0.415,0.169,4.1,11.4,7.7,6.5,1.1,0.8,8.9,22.2,,0.2,0.3,0.6,0.046,,-0.7,-2.2,-2.9,-0.1
2001,29.0,DEN,NBA,SF,13.0,135.0,9.8,0.421,0.418,0.182,3.2,14.7,8.9,10.6,1.5,0.5,9.2,21.6,,-0.1,0.1,0.0,-0.002,,-1.3,-1.1,-2.4,0.0
2001,29.0,TOR,NBA,SF,38.0,453.0,11.9,0.5,0.415,0.166,4.4,10.5,7.3,5.2,0.9,0.9,8.8,22.4,,0.3,0.2,0.6,0.061,,-0.5,-2.5,-3.1,-0.1
2002,30.0,TOR,NBA,SF,40.0,473.0,13.6,0.525,0.502,0.101,4.2,8.8,6.4,7.2,1.3,1.3,10.4,23.3,,0.4,0.4,0.8,0.079,,1.5,-1.5,0.0,0.2
2003,31.0,LAL,NBA,SF,31.0,193.0,5.2,0.407,0.535,0.127,2.9,10.6,6.7,9.5,1.3,1.1,15.7,20.4,,-0.3,0.1,-0.2,-0.054,,-5.1,-1.8,-6.9,-0.2
2004,32.0,POR,NBA,SF,7.0,35.0,2.4,0.322,0.417,0.083,10.3,6.7,8.5,4.5,1.6,0.0,13.9,19.5,,-0.1,0.0,-0.1,-0.109,,-5.1,-3.6,-8.7,-0.1
