Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",19.0,NBA,C,60.0,10.0,1243.0,208.0,342.0,0.61,1.0,2.0,0.5,207.0,340.0,0.61,0.61,59.0,159.0,0.37,169.0,288.0,457.0,30.0,59.0,95.0,57.0,144.0,476.0
2014,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",20.0,NBA,C,81.0,81.0,2619.0,479.0,769.0,0.62,0.0,2.0,0.0,479.0,767.0,0.62,0.62,137.0,328.0,0.42,440.0,631.0,1071.0,35.0,101.0,131.0,110.0,273.0,1095.0
2015,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",21.0,NBA,C,82.0,82.0,2502.0,494.0,961.0,0.51,0.0,2.0,0.0,494.0,959.0,0.52,0.51,142.0,365.0,0.39,437.0,667.0,1104.0,55.0,73.0,153.0,120.0,285.0,1130.0
2016,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",22.0,NBA,C,81.0,81.0,2666.0,552.0,1060.0,0.52,2.0,6.0,0.33,550.0,1054.0,0.52,0.52,208.0,586.0,0.36,395.0,803.0,1198.0,67.0,119.0,112.0,155.0,245.0,1314.0
2017,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",23.0,NBA,C,81.0,81.0,2409.0,483.0,911.0,0.53,2.0,7.0,0.29,481.0,904.0,0.53,0.53,137.0,355.0,0.39,345.0,770.0,1115.0,90.0,124.0,89.0,152.0,237.0,1105.0
2018,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",24.0,NBA,C,78.0,78.0,2625.0,466.0,881.0,0.53,0.0,11.0,0.0,466.0,870.0,0.54,0.53,239.0,395.0,0.6,399.0,848.0,1247.0,237.0,114.0,127.0,200.0,250.0,1171.0
2019,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",25.0,NBA,C,79.0,79.0,2647.0,561.0,1052.0,0.53,5.0,38.0,0.13,556.0,1014.0,0.55,0.54,243.0,412.0,0.59,423.0,809.0,1232.0,112.0,136.0,138.0,175.0,272.0,1370.0
2020,31,790,TOT,Total After Trade,Andre Drummond,"August 10, 1993",26.0,NBA,C,57.0,56.0,1879.0,418.0,784.0,0.53,5.0,35.0,0.14,413.0,749.0,0.55,0.54,169.0,294.0,0.57,250.0,614.0,864.0,152.0,109.0,93.0,203.0,201.0,1010.0
2020,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",26.0,NBA,C,49.0,48.0,1654.0,360.0,679.0,0.53,1.0,21.0,0.05,359.0,658.0,0.55,0.53,149.0,255.0,0.58,226.0,549.0,775.0,138.0,97.0,82.0,174.0,176.0,870.0
2020,6,790,CLE,Cleveland Cavaliers,Andre Drummond,"August 10, 1993",26.0,NBA,C,8.0,8.0,225.0,58.0,105.0,0.55,4.0,14.0,0.29,54.0,91.0,0.59,0.57,20.0,39.0,0.51,24.0,65.0,89.0,14.0,12.0,11.0,29.0,25.0,140.0
2021,6,790,CLE,Cleveland Cavaliers,Andre Drummond,"August 10, 1993",27.0,NBA,C,25.0,25.0,722.0,180.0,380.0,0.47,0.0,8.0,0.0,180.0,372.0,0.48,0.47,77.0,129.0,0.6,101.0,236.0,337.0,64.0,40.0,29.0,81.0,69.0,437.0
