PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Al Jefferson,30.0,65.0,1992.0,0.48100000000000004,0.48200000000000004,0.4,0.48200000000000004,0.654,0.5,0.163,0.005,107.0,99.0,114.0,97.0,87.0,94.0,60.0,2.0,-27.7,-74.6
Kemba Walker,24.0,62.0,2119.0,0.385,0.418,0.304,0.429,0.8270000000000001,0.486,0.28800000000000003,0.285,86.0,86.0,87.0,86.0,110.0,91.0,106.0,106.0,-131.9,-106.1
Gerald Henderson,27.0,80.0,2315.0,0.43700000000000006,0.457,0.331,0.46299999999999997,0.848,0.514,0.256,0.161,97.0,94.0,95.0,93.0,113.0,96.0,94.0,60.0,-55.0,-37.9
Michael Kidd-Gilchrist,21.0,55.0,1587.0,0.465,0.465,,0.465,0.701,0.519,0.444,0.0,104.0,96.0,,94.0,93.0,97.0,162.0,,-30.0,-17.5
Marvin Williams,28.0,78.0,2035.0,0.424,0.5,0.358,0.52,0.713,0.541,0.17600000000000002,0.535,95.0,103.0,102.0,105.0,95.0,101.0,64.0,200.0,24.1,7.3
Lance Stephenson,24.0,61.0,1573.0,0.376,0.425,0.171,0.39299999999999996,0.627,0.419,0.2,0.191,84.0,88.0,49.0,79.0,84.0,78.0,73.0,71.0,-113.5,-138.3
Brian Roberts,29.0,72.0,1330.0,0.389,0.44,0.321,0.45799999999999996,0.892,0.495,0.16399999999999998,0.42700000000000005,87.0,91.0,92.0,92.0,119.0,93.0,60.0,159.0,-34.3,-37.7
Cody Zeller,22.0,62.0,1487.0,0.461,0.46,1.0,0.462,0.774,0.53,0.44,0.003,103.0,95.0,286.0,93.0,103.0,99.0,161.0,1.0,-24.9,-3.6
Mo Williams,32.0,27.0,831.0,0.39,0.43,0.337,0.462,0.892,0.512,0.225,0.431,87.0,89.0,96.0,93.0,119.0,96.0,82.0,161.0,-27.6,-19.9
Gary Neal,30.0,43.0,931.0,0.359,0.39299999999999996,0.293,0.408,0.863,0.466,0.256,0.33399999999999996,80.0,81.0,84.0,82.0,115.0,87.0,94.0,125.0,-69.7,-60.1
Bismack Biyombo,22.0,64.0,1243.0,0.5429999999999999,0.5429999999999999,,0.5429999999999999,0.583,0.578,0.941,0.0,121.0,112.0,,110.0,78.0,108.0,344.0,,17.5,23.0
P.J. Hairston,22.0,45.0,687.0,0.32299999999999995,0.358,0.301,0.414,0.861,0.446,0.134,0.606,72.0,74.0,86.0,84.0,115.0,83.0,49.0,226.0,-43.8,-50.3
Jason Maxiell,31.0,61.0,878.0,0.42200000000000004,0.42200000000000004,,0.42200000000000004,0.578,0.455,0.37,0.0,94.0,87.0,,85.0,77.0,85.0,135.0,,-28.4,-35.5
Jeff Taylor,25.0,29.0,430.0,0.395,0.436,0.306,0.44299999999999995,0.634,0.48100000000000004,0.36,0.316,88.0,90.0,87.0,89.0,85.0,90.0,132.0,118.0,-12.1,-14.1
Noah Vonleh,19.0,25.0,259.0,0.395,0.397,0.385,0.428,0.6920000000000001,0.475,0.342,0.171,88.0,82.0,110.0,86.0,92.0,89.0,125.0,64.0,-10.4,-10.4
Troy Daniels,23.0,11.0,135.0,0.45799999999999996,0.435,0.47200000000000003,0.602,0.857,0.62,0.11900000000000001,0.61,102.0,90.0,135.0,121.0,114.0,116.0,43.0,227.0,12.5,10.7
Jannero Pargo,35.0,9.0,73.0,0.429,0.462,0.409,0.557,1.0,0.5710000000000001,0.057,0.629,95.0,95.0,117.0,112.0,133.0,107.0,21.0,234.0,4.3,2.7
Team,,,,0.426,0.45399999999999996,0.313,0.457,0.733,0.498,0.275,0.201,95.0,94.0,90.0,92.0,98.0,93.0,100.0,75.0,-466.0,-492.9
League Average,,,,0.449,0.485,0.35,0.496,0.75,0.534,0.273,0.268,,,,,,,,,,
