Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
975,569.0,173.0,688.0,4.23,9.45,0.45,0.0,0.03,0,4.23,9.39,0.45,1.33,3.28,0.41,4.23,6.44,10.67,0.89,1.21,2.09,1.88,6.63,9.79
