PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kevin Garnett,26,6,265,25.0,0.539,0.065,0.203,5.2,32.5,20.1,23.4,1.9,2.8,10.7,28.7,,0.4,0.4,0.8,0.141,,4.8,2.1,7.0,0.6
Wally Szczerbiak,25,6,252,10.7,0.586,0.23,0.49200000000000005,3.0,9.9,6.7,7.9,1.2,0.3,19.5,16.5,,0.1,0.0,0.1,0.027999999999999997,,-1.3,-1.3,-2.7,0.0
Troy Hudson,26,6,221,21.9,0.574,0.368,0.358,0.6,5.2,3.1,26.3,1.8,0.0,11.5,28.3,,0.6,0.0,0.6,0.125,,5.7,-1.0,4.7,0.4
Rasho Nesterović,26,6,169,7.7,0.517,0.0,0.158,6.6,12.9,10.1,3.6,0.3,1.7,11.0,12.2,,0.1,0.0,0.1,0.027000000000000003,,-3.0,-1.1,-4.1,-0.1
Anthony Peeler,33,6,166,6.9,0.373,0.42100000000000004,0.053,3.8,10.0,7.2,15.7,1.2,0.4,9.3,11.7,,-0.1,0.0,-0.1,-0.018000000000000002,,-2.5,-0.2,-2.7,0.0
Kendall Gill,34,6,118,8.9,0.467,0.14800000000000002,0.519,6.3,6.2,6.2,8.7,1.7,0.6,10.8,14.2,,0.0,0.0,0.0,0.018000000000000002,,-1.4,0.1,-1.4,0.0
Marc Jackson,28,6,110,17.5,0.619,0.031,0.594,11.3,21.7,17.0,11.9,0.9,0.7,18.2,20.3,,0.3,0.1,0.3,0.134,,-0.1,0.7,0.6,0.1
Rod Strickland,36,6,73,18.0,0.5920000000000001,0.0,0.28600000000000003,0.0,8.5,4.7,37.7,2.8,2.0,25.3,19.6,,0.1,0.0,0.1,0.075,,1.5,1.2,2.7,0.1
Gary Trent,28,6,42,4.8,0.42100000000000004,0.0,0.429,11.9,7.4,9.4,3.7,1.2,0.0,19.4,22.2,,-0.1,0.0,-0.1,-0.105,,-5.7,-4.2,-9.9,-0.1
Joe Smith,27,5,40,8.0,0.81,0.0,1.0,0.0,15.6,8.5,0.0,1.3,1.8,25.8,13.1,,0.1,0.0,0.1,0.105,,-6.8,2.0,-4.8,0.0
Mike Wilks,23,4,7,14.4,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,,0.0,0.0,0.0,0.102,,5.1,-2.3,2.8,0.0
Loren Woods,24,2,2,24.2,0.33299999999999996,0.0,0.0,62.3,0.0,28.3,0.0,0.0,0.0,0.0,67.7,,0.0,0.0,0.0,-0.25,,6.8,-18.8,-12.0,0.0
