PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kobe Bryant,24,12,531,22.2,0.531,0.196,0.32799999999999996,3.3,10.1,6.6,22.8,1.4,0.1,10.4,34.0,,1.2,0.2,1.5,0.131,,5.6,-1.9,3.7,0.8
Shaquille O'Neal,30,12,481,30.6,0.57,0.0,0.584,14.3,28.5,21.1,17.6,0.8,5.1,11.0,29.6,,1.8,0.6,2.4,0.24,,7.8,0.6,8.4,1.3
Derek Fisher,28,12,424,14.1,0.685,0.461,0.21600000000000003,1.3,8.7,4.8,8.0,2.2,0.2,13.9,13.6,,0.9,0.3,1.1,0.13,,0.7,1.0,1.8,0.4
Robert Horry,32,12,373,8.6,0.342,0.40399999999999997,0.096,6.7,18.2,12.2,14.4,2.1,2.3,14.8,13.7,,-0.4,0.4,0.0,0.004,,-2.6,0.7,-1.8,0.0
Devean George,25,11,318,11.9,0.537,0.385,0.115,3.8,14.3,8.8,11.4,1.8,0.9,12.8,13.2,,0.3,0.2,0.6,0.086,,-0.1,0.9,0.7,0.2
Brian Shaw,36,12,215,6.8,0.37799999999999995,0.531,0.061,0.5,20.5,10.1,15.9,1.0,1.7,15.2,12.3,,-0.2,0.2,0.0,-0.003,,-3.3,0.5,-2.9,0.0
Mark Madsen,27,12,169,6.0,0.434,0.032,0.516,9.1,9.9,9.5,10.2,0.9,0.9,17.4,12.1,,0.0,0.1,0.1,0.019,,-4.6,-0.5,-5.1,-0.1
Jannero Pargo,23,11,129,6.4,0.446,0.625,0.16699999999999998,2.5,5.5,4.0,15.3,3.2,0.6,21.4,11.3,,0.0,0.1,0.1,0.027000000000000003,,-3.9,1.4,-2.5,0.0
Rick Fox,33,4,79,8.9,0.607,0.556,0.222,2.8,6.0,4.3,13.2,0.7,0.9,16.8,13.4,,0.1,0.0,0.1,0.083,,-1.9,-0.9,-2.8,0.0
Stanislav Medvedenko,23,9,73,15.2,0.574,0.0,0.222,6.0,22.9,14.1,2.4,0.7,1.0,9.2,19.9,,0.1,0.1,0.2,0.11199999999999999,,-1.1,-1.1,-2.2,0.0
Kareem Rush,22,9,64,11.0,0.488,0.379,0.138,3.4,1.9,2.7,5.2,0.8,0.0,8.9,23.5,,0.0,0.0,0.0,0.013000000000000001,,0.7,-3.9,-3.2,0.0
Samaki Walker,26,9,49,3.9,0.4,0.0,0.0,8.9,21.9,15.1,5.6,1.1,3.0,37.5,7.3,,0.0,0.1,0.0,0.01,,-6.1,0.9,-5.1,0.0
