PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Michael Finley,29,20,822,17.2,0.5539999999999999,0.379,0.21899999999999997,3.3,12.1,7.7,11.4,1.6,1.1,8.6,19.8,,1.7,0.2,1.8,0.10800000000000001,,3.6,0.0,3.6,1.2
Steve Nash,28,20,729,18.1,0.565,0.29600000000000004,0.245,2.2,8.3,5.3,31.1,1.2,0.1,15.2,20.7,,1.8,-0.1,1.7,0.113,,3.9,-1.7,2.2,0.7
Dirk Nowitzki,24,17,722,23.2,0.593,0.195,0.361,2.3,27.7,14.9,8.7,1.5,1.7,9.9,25.1,,1.9,0.6,2.6,0.172,,4.7,0.3,5.0,1.3
Nick Van Exel,31,20,672,19.1,0.5489999999999999,0.344,0.196,2.9,8.2,5.5,21.2,0.9,0.0,9.9,26.3,,1.5,-0.1,1.4,0.098,,4.1,-1.6,2.5,0.7
Raef LaFrentz,26,20,491,12.5,0.484,0.255,0.121,8.0,11.7,9.8,1.5,1.2,6.7,7.8,16.4,,0.3,0.3,0.6,0.057,,-2.0,0.2,-1.8,0.0
Eduardo Nájera,26,19,394,12.5,0.541,0.0,0.5579999999999999,9.9,10.7,10.3,5.4,1.8,0.8,13.0,14.1,,0.6,0.1,0.7,0.08900000000000001,,-0.3,-0.1,-0.4,0.2
Raja Bell,26,17,305,13.9,0.593,0.17800000000000002,0.27399999999999997,4.6,13.8,9.2,13.3,0.8,0.0,6.8,12.9,,0.8,0.0,0.8,0.121,,0.8,1.5,2.3,0.3
Shawn Bradley,30,17,246,7.1,0.44299999999999995,0.02,0.24,10.2,18.9,14.5,2.8,0.6,4.4,21.3,12.8,,-0.1,0.1,0.0,0.001,,-4.6,-0.6,-5.2,-0.2
Walt Williams,32,15,227,12.5,0.505,0.506,0.086,5.8,15.1,10.4,10.1,1.1,4.1,16.8,20.0,,0.0,0.1,0.1,0.022000000000000002,,0.5,0.9,1.3,0.2
Adrian Griffin,28,15,131,10.6,0.442,0.073,0.049,14.1,22.8,18.4,9.1,1.6,0.0,17.7,17.5,,0.0,0.1,0.1,0.025,,-3.7,-0.7,-4.4,-0.1
Tariq Abdul-Wahad,28,8,79,12.6,0.373,0.067,0.267,15.2,15.4,15.3,13.0,0.0,0.0,2.9,19.7,,0.1,0.0,0.1,0.034,,0.8,-3.0,-2.2,0.0
Evan Eschmeyer,27,5,32,12.6,0.5,0.0,0.0,6.8,10.4,8.6,8.9,4.8,2.4,0.0,8.4,,0.1,0.0,0.1,0.14,,-3.0,4.1,1.1,0.0
