SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2003,9,DET,Ben Wallace,28,17,722,20.0,0.49,0.01,0.93,13.7,32.1,22.7,7.1,3.2,5.5,8.9,11.3,,1.0,2.0,3.1,0.2,,1.9,3.8,5.7,1.4
2003,9,DET,Richard Hamilton,24,17,659,16.8,0.54,0.09,0.39,3.1,8.8,5.9,16.3,1.1,0.1,13.9,30.1,,0.6,0.6,1.2,0.09,,1.2,-1.3,-0.1,0.3
2003,9,DET,Clifford Robinson,36,17,525,9.1,0.45,0.37,0.23,3.1,7.4,5.2,18.2,1.7,1.9,13.8,18.7,,-0.3,0.6,0.3,0.03,,-1.9,0.4,-1.4,0.1
2003,9,DET,Chauncey Billups,26,14,485,17.9,0.55,0.44,0.47,1.0,10.8,5.7,28.6,1.0,0.3,12.9,26.2,,1.0,0.5,1.5,0.14,,3.0,-0.5,2.5,0.5
2003,9,DET,Tayshaun Prince,22,15,382,15.1,0.54,0.42,0.33,3.3,14.6,8.8,12.2,1.2,2.6,10.8,18.7,,0.4,0.5,0.9,0.11,,1.5,1.3,2.8,0.4
2003,9,DET,Mehmet Okur,23,17,323,13.2,0.5,0.16,0.4,8.6,17.3,12.8,7.8,2.1,2.8,13.0,16.1,,0.1,0.5,0.7,0.1,,-1.2,1.1,-0.1,0.2
2003,9,DET,Chucky Atkins,28,17,312,9.9,0.5,0.54,0.29,0.7,7.0,3.8,16.0,3.0,0.0,14.9,18.6,,0.0,0.4,0.4,0.06,,-2.6,1.2,-1.5,0.0
2003,9,DET,Michael Curry,34,15,274,4.7,0.44,0.2,0.16,1.3,5.8,3.5,11.0,1.4,0.6,9.6,9.2,,0.0,0.2,0.2,0.04,,-4.9,1.2,-3.7,-0.1
2003,9,DET,Corliss Williamson,29,15,233,13.2,0.51,0.0,0.64,6.4,10.4,8.4,13.9,1.0,1.0,14.8,28.1,,0.1,0.2,0.3,0.06,,-2.2,-0.6,-2.8,0.0
2003,9,DET,Jon Barry,33,14,172,19.3,0.6,0.61,0.17,3.3,13.4,8.2,23.8,2.6,0.4,10.8,18.2,,0.5,0.3,0.7,0.2,,4.0,2.0,6.0,0.3
2003,9,DET,Aeljko RebraAa,30,4,29,7.5,0.42,0.0,0.41,7.9,12.5,10.2,0.0,0.0,0.0,4.7,35.1,,0.0,0.0,0.0,-0.02,,-8.2,-4.9,-13.0,-0.1
2003,9,DET,Danny Manning,36,4,14,3.4,0.33,0.33,0.0,8.2,17.3,12.7,0.0,0.0,5.4,0.0,10.3,,0.0,0.0,0.0,0.04,,-9.1,-0.6,-9.7,0.0
