PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Allen Iverson,27,12,557,23.6,0.499,0.16699999999999998,0.359,2.5,8.7,5.7,36.0,2.9,0.2,11.0,36.7,,1.0,0.6,1.6,0.14,,5.8,0.1,5.8,1.1
Derrick Coleman,35,12,449,18.0,0.588,0.085,0.39799999999999996,8.2,17.7,13.1,9.6,0.9,3.2,10.9,16.6,,1.1,0.5,1.6,0.175,,2.8,1.1,3.8,0.7
Eric Snow,29,12,415,14.6,0.541,0.098,0.569,2.7,8.9,5.9,27.6,2.4,0.0,19.0,18.1,,0.6,0.4,1.0,0.114,,-0.2,0.6,0.4,0.3
Keith Van Horn,27,12,402,10.2,0.507,0.29100000000000004,0.273,7.5,19.5,13.7,3.8,1.4,0.4,17.4,17.7,,0.0,0.5,0.5,0.059000000000000004,,-1.1,-1.5,-2.6,-0.1
Kenny Thomas,25,12,389,15.7,0.5579999999999999,0.0,0.287,13.6,21.3,17.6,5.1,1.2,1.1,14.3,16.3,,0.6,0.5,1.1,0.132,,1.0,-0.7,0.2,0.2
Aaron McKie,30,12,315,12.7,0.603,0.127,0.19699999999999998,2.0,14.3,8.4,12.3,1.8,0.6,16.3,14.0,,0.4,0.3,0.7,0.111,,-0.6,1.3,0.7,0.2
Tyrone Hill,34,10,141,7.7,0.674,0.0,0.21100000000000002,10.7,13.5,12.1,2.3,0.4,0.6,22.4,9.1,,0.2,0.1,0.3,0.096,,-3.0,-0.2,-3.2,0.0
Greg Buckner,26,10,112,4.3,0.397,0.29,0.129,3.4,14.8,9.3,4.5,0.5,1.6,8.4,15.2,,-0.1,0.1,0.0,0.006,,-4.4,-1.0,-5.4,-0.1
Monty Williams,31,10,96,3.6,0.384,0.043,0.174,9.2,9.9,9.6,0.0,1.2,0.0,13.9,14.3,,-0.1,0.1,0.0,-0.024,,-4.7,-2.8,-7.6,-0.1
Brian Skinner,26,8,38,2.0,0.387,0.16699999999999998,0.667,10.0,9.4,9.7,0.0,0.0,2.3,20.5,12.3,,0.0,0.0,0.0,-0.021,,-6.3,-2.4,-8.7,-0.1
John Salmons,23,6,16,-9.7,0.0,1.0,2.0,0.0,22.2,11.5,0.0,0.0,0.0,51.5,11.6,,-0.1,0.0,-0.1,-0.306,,-10.8,-4.7,-15.6,-0.1
