Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1981,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",23.0,NBA,PF,82,1,1645,10.3,19.3,0.53,0.0,0.1,0.0,10.3,19.2,0.54,3.1,4.6,0.68,4.5,5.9,10.4,1.6,0.8,4.4,3.2,7.5,23.7,108,102
1982,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",24.0,NBA,PF,82,33,2332,9.4,17.8,0.53,0.0,0.0,,9.4,17.8,0.53,3.8,5.0,0.75,3.9,7.4,11.3,1.8,0.6,3.8,2.8,5.4,22.7,113,102
1983,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",25.0,NBA,PF,82,13,2345,9.5,17.6,0.54,0.0,0.0,0.0,9.5,17.5,0.54,3.8,5.3,0.72,4.2,6.6,10.9,2.0,0.7,3.8,3.1,4.7,22.8,111,102
1984,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",26.0,NBA,PF,82,10,2577,11.0,19.7,0.56,0.0,0.1,0.33,10.9,19.6,0.56,6.3,8.2,0.76,3.9,7.5,11.4,1.9,0.4,2.4,2.8,4.5,28.2,120,105
1985,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",27.0,NBA,PF,79,31,2653,10.8,18.9,0.57,0.0,0.1,0.0,10.8,18.8,0.57,6.3,8.3,0.76,4.1,8.6,12.7,2.5,0.5,2.1,2.8,4.2,27.9,122,106
1986,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",28.0,NBA,PF,68,62,2397,11.1,19.4,0.57,0.0,0.0,,11.1,19.4,0.57,6.5,8.3,0.78,3.4,7.5,10.9,3.6,0.6,2.7,2.9,3.8,28.7,122,103
1987,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",29.0,NBA,PF,77,77,3060,12.6,20.8,0.6,0.0,0.1,0.0,12.6,20.7,0.61,6.8,8.1,0.84,3.9,8.2,12.1,3.1,0.6,2.7,3.1,3.8,31.9,125,106
1988,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",30.0,NBA,PF,64,63,2390,11.3,18.7,0.6,0.0,0.0,,11.3,18.7,0.6,7.1,8.9,0.8,3.3,7.7,11.0,3.5,0.6,1.9,2.9,3.7,29.7,126,110
1989,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",31.0,NBA,PF,78,74,2876,11.2,20.6,0.55,0.0,0.1,0.0,11.2,20.5,0.55,7.4,9.1,0.82,3.8,7.0,10.8,2.9,0.4,1.6,3.3,3.8,29.9,120,111
1990,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",32.0,NBA,PF,82,25,2722,11.6,21.2,0.55,0.4,1.2,0.33,11.2,20.0,0.56,7.1,7.9,0.89,3.6,8.6,12.2,3.1,0.5,2.8,3.3,4.5,30.8,120,107
1991,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",33.0,NBA,PF,68,10,2067,11.9,21.5,0.55,0.4,0.9,0.4,11.5,20.6,0.56,5.4,6.5,0.83,3.4,7.9,11.3,3.0,0.6,3.4,3.3,4.6,29.5,118,106
1992,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",34.0,NBA,PF,56,1,1398,11.6,22.7,0.51,0.0,0.5,0.0,11.6,22.3,0.52,4.8,5.8,0.82,4.3,7.6,11.8,2.9,0.4,2.1,2.9,4.0,28.0,112,108
1993,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",35.0,NBA,PF,71,0,1656,9.1,19.8,0.46,0.1,0.5,0.11,9.0,19.3,0.47,5.0,6.0,0.84,2.9,8.0,10.9,2.2,0.5,1.8,2.8,3.8,23.3,105,108
