Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1988,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",22.0,NBA,SF,10.0,6.0,294.0,8.1,17.4,0.46,0.5,1.1,0.5,7.6,16.4,0.46,0.9,1.2,0.71,4.2,4.9,9.1,4.2,1.4,1.4,4.6,5.8,17.6,92.0,107.0
1989,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",23.0,NBA,SF,17.0,17.0,619.0,7.1,15.5,0.46,1.9,4.8,0.39,5.3,10.7,0.49,2.7,4.3,0.64,2.9,8.1,11.0,5.7,2.0,1.4,3.5,5.4,18.9,107.0,105.0
1990,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",24.0,NBA,SF,15.0,14.0,612.0,8.8,17.8,0.5,0.8,2.6,0.32,8.0,15.1,0.52,6.0,8.5,0.71,2.8,6.3,9.1,7.0,2.6,1.6,4.1,5.2,24.4,111.0,104.0
1991,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",25.0,NBA,SF,17.0,17.0,704.0,11.0,21.8,0.5,0.3,1.3,0.24,10.7,20.5,0.52,6.2,7.8,0.79,2.9,8.8,11.7,7.7,3.2,1.5,4.3,4.5,28.5,114.0,100.0
1992,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",26.0,NBA,SF,22.0,22.0,899.0,9.1,19.5,0.47,0.4,1.4,0.25,8.8,18.1,0.48,7.1,9.3,0.76,3.5,8.0,11.6,8.8,2.5,1.5,4.2,4.3,25.7,112.0,102.0
1993,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",27.0,NBA,SF,19.0,19.0,789.0,10.4,22.5,0.46,0.2,1.2,0.18,10.2,21.3,0.48,5.1,8.0,0.64,2.5,6.5,9.1,7.4,2.8,0.9,4.9,4.3,26.2,102.0,105.0
1994,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",28.0,NBA,SF,10.0,10.0,384.0,12.5,28.8,0.43,1.8,6.6,0.27,10.7,22.2,0.48,6.7,7.6,0.88,2.5,9.7,12.2,6.7,3.5,1.0,5.4,4.8,33.4,104.0,99.0
1995,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",29.0,NBA,SF,10.0,10.0,396.0,8.0,18.1,0.44,1.9,5.3,0.37,6.1,12.9,0.47,6.6,9.8,0.68,3.3,8.6,11.9,8.0,1.9,1.4,3.7,5.5,24.7,114.0,107.0
1996,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",30.0,NBA,SF,18.0,18.0,742.0,8.3,21.4,0.39,2.2,7.8,0.29,6.1,13.6,0.45,3.8,6.0,0.64,4.6,6.8,11.4,8.0,3.5,1.2,3.1,3.8,22.7,111.0,96.0
1997,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",31.0,NBA,SF,19.0,19.0,753.0,9.6,23.0,0.42,2.9,8.4,0.34,6.7,14.6,0.46,5.1,6.4,0.79,2.7,6.9,9.6,5.4,2.1,1.3,4.1,3.7,27.2,107.0,101.0
1998,5,2316,CHI,Chicago Bulls,Scottie Pippen,"September 25, 1965",32.0,NBA,SF,21.0,21.0,836.0,8.3,20.1,0.42,1.2,5.4,0.23,7.1,14.7,0.48,6.2,9.1,0.68,3.3,6.9,10.2,7.5,3.1,1.4,3.5,4.5,24.1,108.0,99.0
1999,11,2316,HOU,Houston Rockets,Scottie Pippen,"September 25, 1965",33.0,NBA,SF,4.0,4.0,172.0,7.1,21.5,0.33,1.8,6.8,0.27,5.2,14.7,0.35,6.5,8.0,0.81,6.1,8.3,14.4,6.8,2.2,0.9,4.0,3.7,22.4,102.0,107.0
2000,25,2316,POR,Portland Trail Blazers,Scottie Pippen,"September 25, 1965",34.0,NBA,SF,16.0,16.0,614.0,7.6,18.0,0.42,1.9,6.4,0.3,5.6,11.7,0.48,4.7,6.4,0.74,2.0,8.4,10.4,6.3,2.9,0.6,3.4,4.5,21.8,105.0,99.0
2001,25,2316,POR,Portland Trail Blazers,Scottie Pippen,"September 25, 1965",35.0,NBA,SF,3.0,3.0,117.0,7.2,17.1,0.42,1.3,7.6,0.18,5.8,9.4,0.62,2.7,4.0,0.67,0.9,6.7,7.6,3.1,3.6,0.9,5.4,6.3,18.4,82.0,108.0
2002,25,2316,POR,Portland Trail Blazers,Scottie Pippen,"September 25, 1965",36.0,NBA,SF,3.0,3.0,99.0,9.5,20.6,0.46,3.2,5.8,0.55,6.3,14.8,0.43,3.7,4.2,0.88,4.2,10.5,14.8,9.0,2.1,1.1,5.3,7.4,25.8,108.0,102.0
2003,25,2316,POR,Portland Trail Blazers,Scottie Pippen,"September 25, 1965",37.0,NBA,SF,4.0,1.0,75.0,6.6,16.0,0.41,2.2,6.6,0.33,4.4,9.5,0.46,1.5,1.5,1.0,1.5,6.6,8.0,9.5,0.0,0.0,5.1,5.8,16.7,99.0,118.0
