Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2013,7,641,DAL,Dallas Mavericks,Jae Crowder,"July 6, 1990",22.0,NBA,SF,78.0,16.0,1353.0,5.3,13.8,0.38,2.4,7.2,0.33,2.9,6.6,0.45,1.8,2.8,0.64,1.3,5.7,7.1,3.5,2.4,0.6,1.8,4.8,14.8,99.0,106.0
2014,7,641,DAL,Dallas Mavericks,Jae Crowder,"July 6, 1990",23.0,NBA,SF,78.0,8.0,1254.0,5.3,12.1,0.44,2.0,6.2,0.33,3.3,5.9,0.55,1.9,2.5,0.75,1.9,6.1,7.9,2.5,2.4,0.9,1.7,4.1,14.6,110.0,108.0
2015,31,641,TOT,Total After Trade,Jae Crowder,"July 6, 1990",24.0,NBA,SF,82.0,17.0,1647.0,7.0,16.6,0.42,1.9,6.3,0.29,5.1,10.3,0.5,3.3,4.3,0.77,2.2,6.7,8.9,2.9,2.2,0.8,1.5,4.2,19.1,108.0,104.0
2015,7,641,DAL,Dallas Mavericks,Jae Crowder,"July 6, 1990",24.0,NBA,SF,25.0,0.0,265.0,6.3,14.5,0.43,2.5,7.2,0.34,3.8,7.2,0.53,1.9,2.1,0.91,2.3,3.2,5.5,2.3,2.9,1.0,1.9,4.9,16.9,109.0,106.0
2015,2,641,BOS,Boston Celtics,Jae Crowder,"July 6, 1990",24.0,NBA,SF,57.0,17.0,1382.0,7.1,17.0,0.42,1.7,6.2,0.28,5.4,10.8,0.5,3.6,4.7,0.76,2.2,7.4,9.6,3.0,2.1,0.7,1.4,4.0,19.5,108.0,104.0
2016,2,641,BOS,Boston Celtics,Jae Crowder,"July 6, 1990",25.0,NBA,SF,73.0,73.0,2308.0,7.6,17.2,0.44,2.6,7.7,0.34,5.0,9.5,0.53,4.1,5.0,0.82,1.5,6.4,7.9,2.9,2.7,0.7,1.8,4.2,21.9,113.0,102.0
2017,2,641,BOS,Boston Celtics,Jae Crowder,"July 6, 1990",26.0,NBA,SF,72.0,72.0,2335.0,7.1,15.3,0.46,3.3,8.4,0.4,3.7,6.9,0.54,3.7,4.6,0.81,1.0,7.8,8.8,3.3,1.6,0.5,1.7,3.4,21.2,118.0,108.0
2018,31,641,TOT,Total After Trade,Jae Crowder,"July 6, 1990",27.0,NBA,SF,80.0,47.0,2090.0,6.4,15.9,0.4,2.6,8.1,0.32,3.8,7.8,0.49,2.9,3.5,0.82,1.4,5.1,6.5,2.3,1.5,0.5,1.7,4.4,18.3,105.0,111.0
2018,6,641,CLE,Cleveland Cavaliers,Jae Crowder,"July 6, 1990",27.0,NBA,SF,53.0,47.0,1346.0,5.7,13.7,0.42,2.3,6.9,0.33,3.5,6.8,0.51,2.8,3.3,0.85,1.5,4.8,6.3,2.1,1.5,0.4,1.5,4.5,16.5,109.0,113.0
2018,29,641,UTA,Utah Jazz,Jae Crowder,"July 6, 1990",27.0,NBA,SF,27.0,0.0,744.0,7.7,19.9,0.39,3.2,10.2,0.32,4.4,9.6,0.46,2.9,3.8,0.77,1.2,5.7,6.9,2.8,1.6,0.6,2.2,4.2,21.5,99.0,106.0
2019,29,641,UTA,Utah Jazz,Jae Crowder,"July 6, 1990",28.0,NBA,SF,80.0,11.0,2166.0,7.0,17.6,0.4,3.8,11.5,0.33,3.2,6.1,0.53,3.1,4.4,0.72,1.3,7.2,8.5,2.9,1.4,0.7,1.9,3.8,21.0,107.0,107.0
2020,31,641,TOT,Total After Trade,Jae Crowder,"July 6, 1990",29.0,NBA,"PF,SF",65.0,53.0,1875.0,5.7,14.2,0.4,3.4,9.9,0.34,2.3,4.3,0.54,2.4,3.2,0.78,1.3,8.4,9.7,4.1,1.8,0.6,1.7,3.6,17.3,111.0,109.0
2020,15,641,MEM,Memphis Grizzlies,Jae Crowder,"July 6, 1990",29.0,NBA,SF,45.0,45.0,1322.0,5.2,14.1,0.37,2.8,9.4,0.29,2.4,4.7,0.52,2.6,3.4,0.79,1.4,8.4,9.8,4.4,1.7,0.5,1.9,3.0,15.8,106.0,110.0
2020,16,641,MIA,Miami Heat,Jae Crowder,"July 6, 1990",29.0,NBA,PF,20.0,8.0,553.0,7.0,14.5,0.48,5.0,11.3,0.44,1.9,3.2,0.61,1.9,2.6,0.73,1.1,8.4,9.4,3.2,2.2,0.9,1.3,5.1,20.9,127.0,107.0
2021,24,641,PHO,Phoenix Suns,Jae Crowder,"July 6, 1990",30.0,NBA,PF,26.0,16.0,719.0,6.2,15.9,0.39,4.4,12.3,0.36,1.8,3.6,0.5,1.9,2.3,0.85,0.8,8.3,9.1,4.1,1.7,0.3,1.3,3.6,18.8,113.0,109.0
