Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,14.0,1791,LAL,Los Angeles Lakers,23.0,NBA,SF,71.0,46.0,1762.0,5.9,11.7,0.51,0.0,0.1,0.0,5.9,11.6,0.51,2.0,3.4,0.6,4.5,3.9,8.4,2.0,2.1,0.6,1.8,3.6,13.9
1995,14.0,1791,LAL,Los Angeles Lakers,24.0,NBA,SF,56.0,15.0,953.0,5.2,11.1,0.47,0.1,0.8,0.14,5.1,10.4,0.49,2.3,3.2,0.72,2.8,4.1,7.0,2.3,1.9,0.4,2.8,3.2,12.9
1996,14.0,1791,LAL,Los Angeles Lakers,25.0,NBA,SF,76.0,6.0,1012.0,4.2,9.7,0.43,0.1,0.5,0.31,4.0,9.2,0.44,1.9,2.8,0.66,2.9,4.5,7.4,1.8,1.7,0.4,1.4,3.8,10.4
1997,15.0,1791,VAN,Vancouver Grizzlies,26.0,NBA,SF,41.0,27.0,1059.0,4.7,9.9,0.47,0.3,1.1,0.26,4.4,8.8,0.5,2.0,3.3,0.62,3.3,5.5,8.9,2.6,2.1,0.6,2.2,3.3,11.6
1998,15.0,1791,VAN,Vancouver Grizzlies,27.0,NBA,SF,82.0,0.0,1493.0,6.0,12.4,0.48,0.2,0.7,0.3,5.8,11.7,0.49,2.7,3.8,0.7,3.5,5.2,8.7,2.9,1.6,1.0,2.5,3.9,14.9
1999,23.0,1791,PHI,Philadelphia 76Ers,28.0,NBA,SF,43.0,43.0,1315.0,4.0,9.6,0.42,0.2,0.6,0.39,3.8,8.9,0.42,1.5,2.3,0.63,3.0,4.6,7.6,2.1,2.3,0.6,2.2,3.9,9.7
2001,23.0,1791,PHI,Philadelphia 76Ers,30.0,NBA,SF,82.0,80.0,2649.0,3.7,8.4,0.44,0.2,0.8,0.26,3.5,7.6,0.46,1.7,2.3,0.72,2.7,5.3,8.0,1.9,1.3,0.4,1.5,3.0,9.3
2002,,1791,CHH,None,31.0,NBA,SF,45.0,18.0,893.0,2.9,8.0,0.37,0.0,0.2,0.17,2.9,7.7,0.38,1.0,1.6,0.62,2.8,4.7,7.5,2.2,1.6,0.6,1.7,3.0,6.9
2003,19.0,1791,NOH,New Orleans Hornets,32.0,NBA,SG,81.0,32.0,1497.0,3.5,8.6,0.41,0.7,1.9,0.35,2.9,6.7,0.42,1.0,1.8,0.55,3.3,5.1,8.5,2.5,1.6,0.5,1.3,3.3,8.7
2004,19.0,1791,NOH,New Orleans Hornets,33.0,NBA,SF,78.0,51.0,1701.0,3.2,7.9,0.4,0.9,2.9,0.31,2.2,5.0,0.45,0.7,1.1,0.67,2.0,4.6,6.6,2.5,1.0,0.4,1.4,3.4,7.9
2005,19.0,1791,NOH,New Orleans Hornets,34.0,NBA,SF,44.0,27.0,933.0,2.6,7.3,0.36,0.4,1.4,0.3,2.2,5.9,0.38,0.7,0.9,0.74,2.1,4.6,6.7,3.4,1.2,0.5,2.2,3.2,6.3
