Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,6,912,CLE,Cleveland Cavaliers,24.0,NBA,PF,81.0,2.0,1661.0,6.0,13.9,0.43,0.5,1.7,0.3,5.5,12.3,0.44,2.7,3.3,0.82,2.1,4.1,6.2,3.1,0.9,0.5,2.6,5.0,15.1
1992,6,912,CLE,Cleveland Cavaliers,25.0,NBA,PF,68.0,1.0,937.0,5.1,12.6,0.41,0.7,1.8,0.35,4.5,10.8,0.42,2.3,2.8,0.84,2.0,6.1,8.2,2.9,0.8,0.6,1.8,5.2,13.3
1993,6,912,CLE,Cleveland Cavaliers,26.0,NBA,PF,76.0,1.0,1461.0,5.4,11.3,0.48,0.8,2.0,0.42,4.6,9.3,0.49,2.4,2.8,0.88,2.0,4.9,6.9,3.4,0.7,1.2,2.0,4.2,14.1
1994,6,912,CLE,Cleveland Cavaliers,27.0,NBA,PF,70.0,1.0,965.0,5.6,12.5,0.45,0.5,1.9,0.28,5.0,10.6,0.48,1.4,1.6,0.88,1.8,3.5,5.3,2.8,1.0,0.8,1.5,4.2,13.1
1995,6,912,CLE,Cleveland Cavaliers,28.0,NBA,PF,82.0,6.0,1290.0,6.2,14.0,0.45,2.6,6.5,0.4,3.6,7.5,0.48,2.1,2.3,0.88,0.8,3.2,4.0,2.7,0.8,0.6,1.6,3.7,17.1
1996,6,912,CLE,Cleveland Cavaliers,29.0,NBA,PF,82.0,79.0,2680.0,5.7,12.3,0.46,1.9,4.9,0.39,3.7,7.5,0.5,1.4,1.8,0.77,1.0,3.2,4.2,2.6,0.8,0.5,1.6,3.1,14.6
1997,6,912,CLE,Cleveland Cavaliers,30.0,NBA,PF,82.0,48.0,2633.0,4.7,10.9,0.43,1.6,3.9,0.4,3.1,7.0,0.44,1.0,1.2,0.85,1.1,3.5,4.6,2.1,0.8,0.4,1.3,3.3,11.9
1998,6,912,CLE,Cleveland Cavaliers,31.0,NBA,PF,69.0,3.0,1034.0,3.9,10.0,0.4,1.1,3.4,0.33,2.8,6.5,0.43,1.1,1.4,0.8,0.8,3.2,4.0,2.1,0.9,0.6,1.8,4.1,10.1
1999,6,912,CLE,Cleveland Cavaliers,32.0,NBA,PF,50.0,10.0,1058.0,4.8,10.1,0.48,1.3,3.3,0.39,3.5,6.8,0.52,1.0,1.1,0.88,0.5,2.9,3.5,1.8,0.8,0.3,1.3,3.8,11.9
2001,27,912,SAS,San Antonio Spurs,34.0,NBA,SF,80.0,29.0,1688.0,3.8,8.0,0.48,1.5,3.3,0.45,2.3,4.7,0.49,0.5,0.6,0.73,1.2,3.6,4.8,1.5,0.6,0.4,1.1,3.6,9.6
2002,27,912,SAS,San Antonio Spurs,35.0,NBA,SF,50.0,2.0,799.0,3.4,8.0,0.43,1.9,4.5,0.43,1.5,3.5,0.42,1.5,1.6,0.94,0.7,3.4,4.1,2.2,0.7,0.4,1.0,3.2,10.3
2003,27,912,SAS,San Antonio Spurs,36.0,NBA,SF,64.0,1.0,601.0,2.6,7.4,0.36,1.3,3.6,0.35,1.4,3.8,0.36,0.6,0.8,0.77,1.2,3.3,4.5,1.3,0.4,0.5,1.6,3.3,7.1
