Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1999,12,1196,IND,Indiana Pacers,18.0,NBA,PF,21.0,160.0,6.4,0.36,0.09,0.27,15.1,13.8,14.5,5.2,1.4,0.9,14.9,22.0,,-0.3,0.1,-0.2,-0.05,,-6.2,-2.8,-9.0,-0.3
2001,12,1196,IND,Indiana Pacers,20.0,NBA,PF,78.0,1892.0,10.2,0.48,0.01,0.29,7.4,15.2,11.4,11.8,1.8,0.7,19.5,18.8,,-1.0,2.2,1.2,0.03,,-3.3,-0.1,-3.4,-0.7
2002,12,1196,IND,Indiana Pacers,21.0,NBA,PF,44.0,1313.0,14.3,0.53,0.01,0.3,8.5,15.1,11.9,7.3,1.6,1.1,12.5,21.6,,1.2,1.4,2.6,0.09,,-1.5,-0.4,-1.9,0.0
2003,12,1196,IND,Indiana Pacers,22.0,NBA,SF,82.0,2467.0,12.4,0.49,0.05,0.31,7.4,15.7,11.6,8.8,1.5,1.0,13.8,21.6,,0.7,3.2,3.9,0.08,,-2.3,-0.5,-2.8,-0.5
2004,12,1196,IND,Indiana Pacers,23.0,NBA,PF,79.0,2441.0,14.9,0.51,0.08,0.28,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,,1.8,4.1,5.9,0.12,,-0.9,0.2,-0.7,0.8
2005,1,1196,ATL,Atlanta Hawks,24.0,NBA,SF,66.0,2550.0,14.4,0.51,0.08,0.36,6.3,15.2,10.5,14.5,1.8,0.5,15.2,23.6,,0.6,1.0,1.6,0.03,,-0.7,-1.4,-2.2,-0.1
2006,1,1196,ATL,Atlanta Hawks,25.0,NBA,PF,76.0,2782.0,16.0,0.51,0.16,0.29,5.5,17.4,11.3,15.8,1.6,0.4,12.4,25.6,,2.6,1.2,3.8,0.06,,0.4,-1.7,-1.3,0.5
2007,31,1196,TOT,Total After Trade,26.0,NBA,PF,78.0,2563.0,14.8,0.54,0.27,0.22,6.5,15.4,10.9,9.8,1.3,0.7,12.4,23.1,,2.0,2.2,4.3,0.08,,0.3,-1.2,-0.9,0.7
2007,12,1196,IND,Indiana Pacers,26.0,NBA,PF,36.0,1208.0,13.4,0.54,0.24,0.21,6.7,15.1,10.8,7.8,1.1,0.6,14.6,23.1,,0.3,1.1,1.5,0.06,,-0.4,-1.2,-1.6,0.1
2007,10,1196,GSW,Golden State Warriors,26.0,NBA,PF,42.0,1355.0,16.1,0.54,0.29,0.24,6.4,15.7,10.9,11.6,1.4,0.8,10.6,23.1,,1.7,1.1,2.8,0.1,,0.9,-1.2,-0.3,0.6
2008,10,1196,GSW,Golden State Warriors,27.0,NBA,C,81.0,2190.0,15.6,0.55,0.44,0.21,5.0,16.9,10.7,8.9,1.6,0.5,8.2,21.1,,3.7,1.7,5.4,0.12,,1.0,-0.8,0.2,1.2
2009,31,1196,TOT,Total After Trade,28.0,NBA,PF,73.0,2546.0,15.9,0.55,0.39,0.24,4.1,15.8,9.8,6.8,1.7,0.6,10.7,25.7,,1.9,2.0,3.9,0.07,,0.7,-0.9,-0.2,1.2
2009,10,1196,GSW,Golden State Warriors,28.0,NBA,PF,5.0,166.0,8.8,0.42,0.4,0.14,6.6,11.8,9.2,8.9,2.1,0.0,8.6,20.9,,-0.2,0.1,-0.1,-0.03,,-1.5,-0.9,-2.3,0.0
2009,20,1196,NYK,New York Knicks,28.0,NBA,PF,68.0,2380.0,16.4,0.56,0.39,0.25,4.0,16.1,9.8,6.6,1.7,0.7,10.8,26.0,,2.1,1.9,4.0,0.08,,0.9,-0.9,0.0,1.2
2010,20,1196,NYK,New York Knicks,29.0,NBA,PF,72.0,2195.0,16.8,0.55,0.4,0.31,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,,2.2,1.3,3.5,0.08,,0.8,-1.6,-0.8,0.6
2011,8,1196,DEN,Denver Nuggets,30.0,NBA,PF,73.0,1665.0,12.3,0.53,0.49,0.17,5.4,17.2,11.5,9.6,1.2,0.5,12.7,22.3,,0.6,1.5,2.1,0.06,,-0.6,-1.1,-1.7,0.1
2012,8,1196,DEN,Denver Nuggets,31.0,NBA,PF,64.0,1761.0,15.3,0.54,0.39,0.23,4.9,20.4,12.9,8.2,1.7,0.5,11.6,24.4,,1.6,1.6,3.2,0.09,,0.5,-0.8,-0.4,0.7
2013,22,1196,ORL,Orlando Magic,32.0,NBA,C,10.0,119.0,10.3,0.43,0.53,0.07,5.7,19.9,12.8,13.7,1.8,0.6,10.6,25.1,,-0.1,0.1,0.0,-0.01,,-3.0,-1.5,-4.5,-0.1
2014,30,1196,WAS,Washington Wizards,33.0,NBA,PF,34.0,511.0,9.7,0.51,0.48,0.17,3.3,15.0,9.1,8.7,1.4,0.0,13.3,22.7,,-0.2,0.5,0.4,0.04,,-3.2,-1.0,-4.2,-0.3
