Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,26,394,SAC,Sacramento Kings,23.0,NBA,PG,56.0,535.0,11.5,0.49,0.04,0.34,5.2,8.7,7.0,15.7,3.2,1.3,17.8,18.5,-0.2,0.5,0.3,0.03,-3.4,1.2,-2.2,0.0
1993,26,394,SAC,Sacramento Kings,24.0,NBA,PG,75.0,1726.0,11.3,0.51,0.01,0.32,4.6,9.2,6.8,15.8,3.0,1.2,17.8,15.9,0.2,1.7,1.9,0.05,-2.6,1.3,-1.3,0.3
1994,26,394,SAC,Sacramento Kings,25.0,NBA,PG,61.0,1041.0,9.3,0.47,0.02,0.35,4.1,7.7,5.9,18.3,3.0,0.9,20.6,14.8,-0.4,0.8,0.4,0.02,-4.0,1.0,-3.0,-0.3
1995,26,394,SAC,Sacramento Kings,26.0,NBA,PG,67.0,1086.0,11.8,0.49,0.16,0.29,2.6,8.9,5.8,18.9,4.7,1.3,19.4,16.4,-0.3,1.9,1.6,0.07,-3.7,4.2,0.4,0.6
1996,5,394,CHI,Chicago Bulls,27.0,NBA,PG,68.0,671.0,11.2,0.44,0.06,0.24,3.0,8.5,5.7,15.1,4.5,1.4,12.7,16.0,0.0,1.5,1.5,0.1,-4.3,4.0,-0.2,0.3
1997,5,394,CHI,Chicago Bulls,28.0,NBA,PG,72.0,1057.0,13.0,0.46,0.07,0.25,3.7,8.1,5.9,18.0,4.1,1.2,13.6,18.1,0.4,2.0,2.4,0.11,-3.0,3.0,0.0,0.5
1998,5,394,CHI,Chicago Bulls,29.0,NBA,PG,71.0,1147.0,10.1,0.43,0.02,0.26,3.4,6.0,4.7,19.6,3.3,0.8,15.8,15.6,-0.1,1.9,1.8,0.08,-4.0,2.3,-1.6,0.1
1999,5,394,CHI,Chicago Bulls,30.0,NBA,PG,39.0,1139.0,12.6,0.47,0.03,0.32,2.7,11.4,6.8,25.1,3.3,0.5,18.0,18.4,-0.3,1.3,1.0,0.04,-2.9,1.5,-1.4,0.2
2001,2,394,BOS,Boston Celtics,32.0,NBA,PG,54.0,1238.0,8.2,0.44,0.01,0.17,2.1,7.5,4.7,20.1,2.6,0.6,18.0,11.4,-0.1,1.0,0.9,0.03,-4.2,1.1,-3.1,-0.3
2002,2,394,BOS,Boston Celtics,33.0,NBA,PG,1.0,6.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,46.4,0.0,13.0,0.0,7.6,0.0,0.0,0.0,0.02,-1.0,5.2,4.2,0.0
2003,24,394,PHO,Phoenix Suns,34.0,NBA,PG,32.0,262.0,7.2,0.42,0.0,0.28,1.3,10.0,5.6,19.2,3.4,0.6,26.0,11.2,-0.2,0.4,0.2,0.03,-6.0,2.8,-3.2,-0.1
