PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Bam Adebayo,22,72,2417,20.3,0.598,0.018000000000000002,0.484,8.5,24.9,17.0,24.2,1.7,3.8,17.6,21.2,,4.6,3.9,8.5,0.168,,1.4,2.0,3.4,3.3
Duncan Robinson,25,73,2166,13.1,0.684,0.882,0.105,0.5,11.0,6.0,7.1,0.8,0.9,8.9,16.0,,3.7,1.6,5.3,0.11800000000000001,,1.5,-1.0,0.5,1.3
Kendrick Nunn,24,67,1962,12.9,0.534,0.428,0.109,1.2,8.7,5.1,18.5,1.4,0.8,10.6,24.1,,0.4,1.6,2.0,0.049,,-1.0,-1.3,-2.3,-0.1
Jimmy Butler,30,58,1959,23.6,0.585,0.157,0.693,6.3,15.4,11.0,28.1,2.6,1.6,11.4,25.1,,6.3,2.7,9.0,0.221,,4.0,1.5,5.4,3.7
Goran Dragić,33,59,1663,16.3,0.573,0.467,0.34,2.0,10.2,6.3,29.2,1.2,0.6,14.8,25.9,,2.2,1.3,3.5,0.102,,1.4,-1.6,-0.1,0.8
Tyler Herro,20,55,1508,12.5,0.55,0.47200000000000003,0.158,1.2,14.9,8.3,12.7,1.1,0.6,11.4,22.3,,0.2,1.3,1.6,0.05,,-0.4,-1.2,-1.6,0.1
Derrick Jones,22,59,1375,14.9,0.62,0.37799999999999995,0.35200000000000004,5.6,13.1,9.5,6.7,2.1,2.7,6.9,13.9,,2.6,1.8,4.4,0.153,,-0.3,1.1,0.7,1.0
Kelly Olynyk,28,67,1300,14.6,0.621,0.588,0.251,3.9,21.6,13.1,13.3,1.7,1.8,13.8,17.4,,1.9,1.8,3.7,0.135,,0.0,1.0,1.0,1.0
Meyers Leonard,27,51,1034,10.6,0.627,0.547,0.12,3.4,24.0,14.1,7.6,0.7,1.4,13.7,12.2,,0.9,1.2,2.1,0.096,,-1.3,0.4,-0.9,0.3
Jae Crowder,29,20,553,16.3,0.669,0.78,0.183,2.5,18.5,10.8,9.7,2.2,1.8,7.8,15.3,,1.2,0.8,1.9,0.16899999999999998,,1.7,0.8,2.5,0.6
Andre Iguodala,36,21,418,10.5,0.507,0.534,0.17,4.7,15.7,10.4,16.9,1.6,5.0,21.6,12.7,,0.0,0.6,0.6,0.065,,-1.9,1.4,-0.5,0.2
Justise Winslow,23,11,352,8.5,0.44,0.209,0.209,5.3,17.5,11.6,18.7,1.0,1.4,14.6,20.6,,-0.4,0.4,0.0,-0.004,,-3.5,0.0,-3.5,-0.1
Chris Silva,23,44,346,17.3,0.6509999999999999,0.038,0.705,20.2,20.6,20.4,9.9,1.3,6.0,23.8,17.1,,0.7,0.5,1.3,0.17800000000000002,,-3.1,0.8,-2.3,0.0
James Johnson,32,18,281,11.1,0.547,0.517,0.161,3.3,16.9,10.4,11.1,1.0,4.6,13.9,17.0,,0.0,0.4,0.4,0.065,,-2.6,0.8,-1.8,0.0
Solomon Hill,28,11,187,8.1,0.47100000000000003,0.5329999999999999,0.35600000000000004,3.1,9.2,6.3,7.3,3.1,2.7,17.4,14.8,,-0.2,0.3,0.1,0.023,,-3.8,0.9,-2.9,0.0
Gabe Vincent,23,9,83,1.2,0.297,0.73,0.0,0.0,6.5,3.4,10.1,2.9,0.0,2.6,20.2,,-0.3,0.1,-0.2,-0.11699999999999999,,-8.5,-1.9,-10.4,-0.2
Udonis Haslem,39,4,44,6.5,0.47,0.273,0.364,2.6,36.7,20.3,3.2,0.0,0.0,7.3,13.8,,0.0,0.1,0.0,0.040999999999999995,,-6.1,-1.4,-7.6,-0.1
Dion Waiters,28,3,42,13.4,0.53,0.654,0.038,0.0,28.2,14.7,12.5,0.0,4.7,10.2,30.9,,-0.1,0.1,0.0,-0.003,,2.4,-0.5,1.8,0.0
KZ Okpala,20,5,26,13.7,0.595,0.2,0.4,4.5,16.6,10.8,5.5,3.8,3.8,14.5,11.7,,0.0,0.0,0.1,0.11800000000000001,,-1.3,4.0,2.7,0.0
Daryl Macon,24,4,14,-3.1,0.5,0.667,0.0,0.0,0.0,0.0,9.7,0.0,0.0,40.0,15.7,,0.0,0.0,0.0,-0.161,,-7.0,-4.4,-11.4,0.0
Kyle Alexander,23,2,13,4.7,0.5,0.0,0.0,17.9,8.3,12.9,0.0,0.0,0.0,33.3,10.2,,0.0,0.0,0.0,-0.003,,-6.1,-3.5,-9.6,0.0
