Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,20,967,NYK,New York Knicks,22.0,NBA,C,65.0,14.0,1572.0,7.0,14.7,0.48,0.1,0.2,0.33,6.9,14.5,0.48,4.3,5.2,0.82,3.2,5.4,8.6,1.2,0.7,1.1,2.2,4.6,18.4
2007,20,967,NYK,New York Knicks,23.0,NBA,PF,72.0,59.0,1896.0,5.7,13.1,0.43,0.1,0.3,0.17,5.6,12.7,0.44,1.6,2.1,0.79,1.7,5.8,7.5,1.3,0.7,0.8,1.9,4.1,13.0
2008,25,967,POR,Portland Trail Blazers,24.0,NBA,C,78.0,20.0,1342.0,5.9,12.2,0.49,0.1,0.3,0.3,5.8,11.9,0.49,2.3,2.9,0.78,2.9,6.6,9.5,1.5,0.8,0.7,1.5,5.6,14.2
2009,25,967,POR,Portland Trail Blazers,25.0,NBA,PF,63.0,1.0,746.0,5.5,12.9,0.42,0.5,1.6,0.33,4.9,11.3,0.44,1.3,1.7,0.72,2.0,4.8,6.8,1.2,0.8,0.8,1.4,5.1,12.7
2010,24,967,PHO,Phoenix Suns,26.0,NBA,C,81.0,41.0,2190.0,5.2,11.6,0.45,2.8,6.4,0.44,2.4,5.1,0.47,1.6,2.0,0.81,1.1,5.9,7.0,1.9,1.1,1.2,1.2,4.3,14.9
2011,24,967,PHO,Phoenix Suns,27.0,NBA,PF,77.0,64.0,2541.0,5.1,11.7,0.43,2.4,6.2,0.39,2.6,5.5,0.48,1.3,1.5,0.83,0.9,6.3,7.3,1.4,0.7,1.1,1.0,3.9,13.8
2012,24,967,PHO,Phoenix Suns,28.0,NBA,PF,64.0,59.0,1669.0,5.5,13.2,0.42,2.0,5.7,0.35,3.5,7.5,0.47,1.6,1.8,0.89,1.5,6.6,8.2,1.9,0.9,1.5,1.4,3.8,14.5
2014,24,967,PHO,Phoenix Suns,30.0,NBA,PF,82.0,82.0,2312.0,5.2,12.1,0.43,2.5,6.7,0.37,2.7,5.4,0.51,1.2,1.5,0.82,1.1,5.3,6.5,1.5,0.9,1.0,1.4,3.8,14.2
2015,22,967,ORL,Orlando Magic,31.0,NBA,PF,75.0,51.0,1870.0,3.7,9.4,0.39,2.6,6.7,0.39,1.1,2.7,0.39,0.6,0.7,0.89,0.5,5.1,5.6,1.8,0.9,0.8,1.5,3.7,10.6
2016,31,967,TOT,Total After Trade,32.0,NBA,"C,PF",70.0,32.0,1200.0,4.6,10.4,0.44,2.7,7.0,0.39,1.8,3.4,0.55,0.9,1.0,0.86,1.0,6.0,7.0,2.1,0.9,0.8,1.3,3.8,12.7
2016,22,967,ORL,Orlando Magic,32.0,NBA,PF,44.0,29.0,754.0,3.9,8.9,0.44,2.3,5.8,0.4,1.6,3.1,0.51,0.9,1.0,0.9,1.1,5.6,6.7,2.1,1.0,1.0,1.4,3.4,10.9
2016,6,967,CLE,Cleveland Cavaliers,32.0,NBA,C,26.0,3.0,446.0,5.7,13.0,0.44,3.5,9.2,0.38,2.3,3.8,0.6,0.9,1.1,0.79,1.0,6.5,7.5,2.1,0.6,0.6,1.0,4.5,15.8
2017,6,967,CLE,Cleveland Cavaliers,33.0,NBA,C,74.0,15.0,1398.0,6.1,13.4,0.46,3.5,8.6,0.41,2.6,4.8,0.55,1.6,1.9,0.85,1.0,6.5,7.5,1.2,0.8,1.0,1.4,3.6,17.4
2018,31,967,TOT,Total After Trade,34.0,NBA,C,53.0,1.0,695.0,5.4,11.0,0.49,2.0,6.0,0.34,3.4,5.0,0.67,0.9,1.0,0.9,0.6,6.4,7.0,2.0,0.9,0.7,1.1,3.6,13.7
2018,6,967,CLE,Cleveland Cavaliers,34.0,NBA,C,44.0,1.0,545.0,5.5,11.2,0.5,2.0,5.9,0.33,3.6,5.2,0.68,0.9,1.0,0.93,0.7,6.6,7.3,1.8,1.1,0.8,1.1,3.6,14.0
2018,14,967,LAL,Los Angeles Lakers,34.0,NBA,C,9.0,0.0,150.0,4.8,10.3,0.46,2.2,6.0,0.36,2.6,4.3,0.61,0.7,1.0,0.75,0.5,5.5,6.0,2.4,0.2,0.2,1.0,3.6,12.5
2019,6,967,CLE,Cleveland Cavaliers,35.0,NBA,C,36.0,6.0,341.0,4.5,12.4,0.37,3.4,8.3,0.4,1.2,4.0,0.29,1.2,1.5,0.79,0.4,5.1,5.5,2.1,0.6,0.5,1.4,4.6,13.6
