Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,15,1008,MEM,Memphis Grizzlies,23.0,NBA,PF,4.0,4.0,33.5,7.0,12.3,0.57,0.0,0.0,,7.0,12.3,0.57,0.57,4.5,5.0,0.9,1.0,4.0,5.0,2.5,1.0,1.5,1.3,2.5,18.5
2005,15,1008,MEM,Memphis Grizzlies,24.0,NBA,PF,4.0,4.0,33.3,9.8,20.0,0.49,0.3,0.3,1.0,9.5,19.8,0.48,0.49,1.5,3.0,0.5,3.8,3.8,7.5,2.5,0.5,1.8,1.8,3.0,21.3
2006,15,1008,MEM,Memphis Grizzlies,25.0,NBA,PF,4.0,4.0,39.5,7.3,16.8,0.43,0.0,0.3,0.0,7.3,16.5,0.44,0.43,5.8,7.5,0.77,1.0,5.8,6.8,3.0,0.5,1.3,2.8,2.8,20.3
2008,14,1008,LAL,Los Angeles Lakers,27.0,NBA,C,21.0,21.0,39.8,6.7,12.7,0.53,0.0,0.0,,6.7,12.7,0.53,0.53,3.4,5.0,0.69,2.6,6.7,9.3,4.0,0.5,1.9,2.1,2.9,16.9
2009,14,1008,LAL,Los Angeles Lakers,28.0,NBA,C,23.0,23.0,40.5,7.0,12.0,0.58,0.0,0.0,,7.0,12.0,0.58,0.58,4.3,6.1,0.71,3.0,7.9,10.8,2.5,0.8,2.0,1.9,3.0,18.3
2010,14,1008,LAL,Los Angeles Lakers,29.0,NBA,C,23.0,23.0,39.7,7.2,13.3,0.54,0.0,0.1,0.0,7.2,13.2,0.55,0.54,5.2,6.9,0.76,4.0,7.1,11.1,3.5,0.4,2.1,1.9,2.7,19.6
2011,14,1008,LAL,Los Angeles Lakers,30.0,NBA,C,10.0,10.0,35.8,4.7,11.2,0.42,0.1,0.2,0.5,4.6,11.0,0.42,0.42,3.6,4.5,0.8,3.2,4.6,7.8,3.8,0.4,1.7,1.7,3.3,13.1
2012,14,1008,LAL,Los Angeles Lakers,31.0,NBA,PF,12.0,12.0,37.0,5.2,11.9,0.43,0.2,0.4,0.4,5.0,11.5,0.44,0.44,2.0,2.4,0.83,3.2,6.3,9.5,3.7,0.5,2.1,1.7,3.0,12.5
2013,14,1008,LAL,Los Angeles Lakers,32.0,NBA,PF,4.0,4.0,36.5,6.3,13.0,0.48,0.0,0.0,,6.3,13.0,0.48,0.48,1.5,2.8,0.55,1.8,9.8,11.5,6.5,0.5,0.8,3.3,1.0,14.0
2015,5,1008,CHI,Chicago Bulls,34.0,NBA,PF,10.0,10.0,31.7,5.6,11.5,0.49,0.0,0.4,0.0,5.6,11.1,0.5,0.49,3.2,4.2,0.76,1.7,7.7,9.4,3.1,0.5,2.1,2.1,1.8,14.4
2017,27,1008,SAS,San Antonio Spurs,36.0,NBA,C,16.0,7.0,22.8,3.1,7.1,0.44,0.4,1.1,0.33,2.8,6.0,0.46,0.46,1.1,1.5,0.71,2.4,4.7,7.1,1.9,0.4,0.9,1.1,2.2,7.7
2018,27,1008,SAS,San Antonio Spurs,37.0,NBA,C,5.0,0.0,18.0,2.0,4.0,0.5,0.2,0.6,0.33,1.8,3.4,0.53,0.52,1.8,2.0,0.9,0.4,4.4,4.8,2.8,0.0,0.2,1.2,1.0,6.0
