PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jamaal Magloire,25,82,82,2777,7.4,15.7,0.473,0.0,0.0,0.0,7.4,15.7,0.474,6.8,9.1,0.7509999999999999,5.2,11.2,16.4,1.7,0.8,2.0,3.9,5.4,21.7,,106,100
P.J. Brown,34,80,80,2753,6.6,13.9,0.47600000000000003,0.0,0.0,0.0,6.6,13.9,0.47700000000000004,3.1,3.6,0.8540000000000001,4.6,8.9,13.5,3.0,1.5,1.4,2.0,4.0,16.4,,113,101
Baron Davis,24,67,66,2686,11.1,28.1,0.395,3.8,11.7,0.321,7.4,16.4,0.44799999999999995,4.8,7.1,0.6729999999999999,1.3,4.4,5.8,10.0,3.2,0.5,4.3,3.6,30.7,,103,102
Darrell Armstrong,35,79,22,2247,7.0,17.6,0.395,3.2,10.3,0.315,3.7,7.4,0.508,2.9,3.5,0.8540000000000001,1.5,3.9,5.4,7.5,3.2,0.4,3.7,3.5,20.1,,105,102
David Wesley,33,61,60,2001,8.4,21.5,0.389,2.5,7.7,0.32299999999999995,5.9,13.9,0.425,3.7,4.9,0.753,0.8,2.9,3.6,4.7,1.9,0.4,2.7,4.0,22.9,,100,106
George Lynch,33,78,51,1701,4.7,11.9,0.397,1.4,4.4,0.309,3.4,7.5,0.449,1.1,1.6,0.667,3.0,6.8,9.9,3.7,1.5,0.6,2.0,5.0,11.9,,101,103
Stacey Augmon,35,69,24,1416,5.4,13.2,0.41200000000000003,0.0,0.3,0.14300000000000002,5.4,12.9,0.418,4.2,5.3,0.7909999999999999,2.0,4.6,6.6,3.2,2.1,0.6,2.9,4.3,15.1,,97,104
Robert Traylor,26,71,0,942,8.3,16.4,0.505,0.1,0.3,0.4,8.2,16.1,0.507,4.0,7.3,0.547,6.1,8.9,15.0,2.5,2.2,2.1,3.5,9.2,20.7,,103,99
David West,23,71,1,930,6.3,13.2,0.474,0.0,0.1,0.0,6.3,13.1,0.478,3.3,4.6,0.713,6.8,10.4,17.2,3.5,1.6,1.6,2.8,6.8,15.8,,110,100
Steve Smith,34,71,4,929,6.9,17.0,0.406,2.5,6.2,0.402,4.4,10.8,0.409,4.5,4.8,0.9279999999999999,1.6,3.1,4.7,3.2,0.9,0.3,2.4,5.3,20.8,,110,108
Jamal Mashburn,31,19,18,730,11.5,29.4,0.392,1.4,4.9,0.284,10.1,24.4,0.414,4.8,5.9,0.813,1.4,7.2,8.6,3.5,1.0,0.4,2.7,3.1,29.2,,96,105
Sean Rooks,34,35,0,325,5.6,15.6,0.36200000000000004,0.0,0.0,,5.6,15.6,0.36200000000000004,2.0,2.5,0.8,1.7,6.6,8.3,1.8,1.5,0.8,2.5,8.0,13.3,,82,103
Shammond Williams,28,16,2,238,6.3,18.3,0.34600000000000003,1.1,5.9,0.192,5.2,12.4,0.418,2.5,2.9,0.846,0.0,3.8,3.8,11.8,3.2,0.2,4.8,5.0,16.3,,90,102
Bryce Drew,29,15,0,78,2.8,12.4,0.222,0.7,4.8,0.14300000000000002,2.1,7.6,0.273,2.1,2.1,1.0,0.0,4.1,4.1,9.0,2.8,0.0,5.5,0.7,8.3,,67,104
Maurice Carter,27,6,0,60,5.4,18.9,0.28600000000000003,2.7,7.2,0.375,2.7,11.7,0.231,4.5,7.2,0.625,1.8,5.4,7.2,1.8,0.0,0.0,2.7,4.5,18.0,,86,108
Tierre Brown,24,3,0,17,6.3,12.7,0.5,0.0,0.0,,6.3,12.7,0.5,6.3,12.7,0.5,0.0,3.2,3.2,6.3,0.0,0.0,22.2,3.2,19.0,,50,110
