Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,8,1390,DEN,Denver Nuggets,Allen Iverson,31,50,49,42.4,8.6,18.9,0.45,1.0,2.9,0.35,7.6,16.1,0.47,0.48,6.6,8.7,0.76,0.3,2.7,3.0,7.2,1.8,0.2,4.0,1.5,24.8
2007,8,1987,DEN,Denver Nuggets,Andre Miller,30,23,23,35.7,5.1,10.8,0.47,0.2,0.7,0.25,4.9,10.1,0.49,0.48,2.7,3.7,0.73,1.1,3.4,4.5,9.1,1.6,0.2,3.0,2.5,13.0
2007,8,485,DEN,Denver Nuggets,Anthony Carter,31,2,0,18.5,1.5,4.0,0.38,0.0,1.0,0.0,1.5,3.0,0.5,0.38,0.0,0.0,,0.0,1.5,1.5,5.5,0.0,0.5,3.0,2.0,3.0
2007,8,93,DEN,Denver Nuggets,Carmelo Anthony,22,65,65,38.2,10.6,22.4,0.48,0.6,2.3,0.27,10.0,20.1,0.5,0.49,7.1,8.7,0.81,2.2,3.8,6.0,3.8,1.2,0.4,3.6,3.1,28.9
2007,8,1482,DEN,Denver Nuggets,DerMarr Johnson,26,39,7,10.7,1.3,3.9,0.32,0.5,2.3,0.22,0.8,1.7,0.47,0.39,0.4,0.5,0.76,0.3,1.2,1.5,0.4,0.4,0.3,0.7,1.0,3.5
2007,8,316,DEN,Denver Nuggets,Earl Boykins,30,31,4,28.3,5.0,12.2,0.41,1.3,3.5,0.37,3.7,8.6,0.43,0.47,3.8,4.2,0.91,0.7,1.3,2.0,4.3,0.8,0.1,1.7,1.0,15.2
2007,8,2108,DEN,Denver Nuggets,Eduardo Najera,30,75,36,22.1,2.7,4.7,0.58,0.0,0.2,0.08,2.7,4.6,0.59,0.58,1.2,1.6,0.72,1.7,2.4,4.1,0.9,1.0,0.3,0.7,2.8,6.6
2007,8,2679,DEN,Denver Nuggets,J.R. Smith,21,63,24,23.3,4.5,10.2,0.44,2.4,6.1,0.39,2.1,4.2,0.52,0.56,1.6,2.0,0.81,0.5,1.8,2.3,1.4,0.8,0.1,1.3,2.3,13.0
2007,8,2548,DEN,Denver Nuggets,Jamal Sampson,23,22,3,5.7,0.4,0.6,0.64,0.0,0.0,0.0,0.4,0.6,0.69,0.64,0.3,0.6,0.43,0.7,1.5,2.2,0.2,0.1,0.3,0.5,0.8,1.1
2007,8,2685,DEN,Denver Nuggets,Joe Smith,31,11,0,13.5,2.1,4.4,0.48,0.0,0.1,0.0,2.1,4.3,0.49,0.48,0.9,1.1,0.83,1.2,2.5,3.6,0.3,0.5,0.6,1.2,2.1,5.1
2007,8,1303,DEN,Denver Nuggets,Julius Hodge,23,4,1,9.3,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.5,0.5,1.0,0.3,0.5,0.8,2.5,0.8,0.0,0.3,0.8,1.5
2007,8,1859,DEN,Denver Nuggets,Kenyon Martin,29,2,2,31.5,4.0,8.0,0.5,0.0,0.5,0.0,4.0,7.5,0.53,0.5,1.5,6.0,0.25,3.0,7.0,10.0,0.5,0.0,0.0,2.5,5.0,9.5
2007,8,1633,DEN,Denver Nuggets,Linas Kleiza,22,79,14,18.8,2.5,6.0,0.42,1.1,2.8,0.38,1.5,3.2,0.46,0.51,1.5,1.7,0.85,1.0,2.4,3.4,0.6,0.4,0.2,1.0,2.5,7.6
2007,8,461,DEN,Denver Nuggets,Marcus Camby,32,70,70,33.8,4.5,9.4,0.47,0.0,0.0,0.0,4.5,9.4,0.48,0.47,2.3,3.2,0.73,2.3,9.3,11.7,3.2,1.2,3.3,1.7,2.6,11.2
2007,8,1286,DEN,Denver Nuggets,Nene Hilario,24,64,42,26.8,4.6,8.1,0.57,0.0,0.0,0.0,4.6,8.0,0.57,0.57,3.0,4.4,0.69,2.3,4.7,7.0,1.2,1.0,0.9,2.0,3.3,12.2
2007,8,880,DEN,Denver Nuggets,Reggie Evans,26,66,11,17.1,1.8,3.3,0.54,0.0,0.0,,1.8,3.3,0.54,0.54,1.4,2.8,0.5,2.4,4.6,7.0,0.7,0.6,0.2,1.4,2.2,4.9
2007,8,260,DEN,Denver Nuggets,Steve Blake,26,49,40,33.5,3.3,7.8,0.43,1.0,2.9,0.34,2.4,4.9,0.48,0.5,0.7,0.9,0.73,0.3,2.2,2.5,6.6,1.0,0.1,2.1,1.5,8.3
2007,8,740,DEN,Denver Nuggets,Yakhouba Diawara,24,64,19,18.4,1.6,4.6,0.34,0.8,2.7,0.29,0.8,1.9,0.42,0.43,0.5,0.8,0.66,0.4,1.3,1.7,0.9,0.5,0.1,0.6,2.1,4.4
