Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2007,5,CHI,Charlotte Bobcats,Luol Deng,21,82,82,37.5,7.7,14.9,0.52,0.0,0.1,0.14,7.7,14.8,0.52,0.52,3.4,4.4,0.78,1.8,5.3,7.1,2.5,1.2,0.6,1.9,2.0,18.8
2007,5,CHI,Charlotte Bobcats,Kirk Hinrich,26,80,80,35.5,5.9,13.3,0.45,1.8,4.2,0.42,4.2,9.1,0.46,0.51,3.0,3.6,0.84,0.4,3.0,3.4,6.3,1.3,0.3,2.4,3.4,16.6
2007,5,CHI,Charlotte Bobcats,Ben Wallace,32,77,77,35.0,2.5,5.5,0.45,0.0,0.1,0.2,2.5,5.4,0.46,0.45,1.4,3.5,0.41,3.9,6.7,10.7,2.4,1.4,2.0,1.3,2.0,6.4
2007,5,CHI,Charlotte Bobcats,Ben Gordon,23,82,51,33.0,7.4,16.3,0.46,1.9,4.6,0.41,5.5,11.7,0.47,0.51,4.6,5.4,0.86,0.4,2.7,3.1,3.6,0.8,0.2,3.0,3.1,21.4
2007,5,CHI,Charlotte Bobcats,Andres Nocioni,27,53,31,26.5,5.2,11.0,0.47,1.5,3.9,0.38,3.6,7.1,0.52,0.54,2.3,2.7,0.85,0.8,4.9,5.7,1.1,0.5,0.5,2.0,3.1,14.1
2007,5,CHI,Charlotte Bobcats,Chris Duhon,24,78,30,24.4,2.5,6.2,0.41,1.1,3.1,0.36,1.4,3.1,0.46,0.5,1.0,1.3,0.75,0.3,1.9,2.2,4.0,0.9,0.1,1.3,1.9,7.2
2007,5,CHI,Charlotte Bobcats,P.J. Brown,37,72,49,20.2,2.4,5.8,0.41,0.0,0.0,0.0,2.4,5.8,0.41,0.41,1.3,1.7,0.79,1.8,3.0,4.8,0.7,0.3,0.7,1.2,2.6,6.1
2007,5,CHI,Charlotte Bobcats,Tyrus Thomas,20,72,4,13.4,1.9,3.9,0.48,0.0,0.0,0.0,1.9,3.9,0.48,0.48,1.5,2.4,0.61,1.2,2.5,3.7,0.6,0.6,1.1,1.3,2.3,5.2
2007,5,CHI,Charlotte Bobcats,Thabo Sefolosha,22,71,4,12.2,1.5,3.6,0.43,0.2,0.6,0.36,1.3,3.0,0.44,0.46,0.3,0.6,0.51,0.5,1.7,2.2,0.8,0.5,0.2,0.8,1.4,3.6
2007,5,CHI,Charlotte Bobcats,Adrian Griffin,32,54,1,10.8,1.1,2.4,0.47,0.0,0.1,0.0,1.1,2.3,0.5,0.47,0.3,0.4,0.79,0.7,1.3,2.0,1.1,0.6,0.1,0.7,1.4,2.5
2007,5,CHI,Charlotte Bobcats,Malik Allen,28,60,1,10.6,1.8,4.3,0.42,0.0,0.0,0.0,1.8,4.3,0.42,0.42,0.5,0.6,0.82,0.7,1.3,2.0,0.3,0.3,0.3,0.4,1.4,4.0
2007,5,CHI,Charlotte Bobcats,Mike Sweetney,24,48,0,8.0,1.2,2.8,0.43,0.0,0.0,,1.2,2.8,0.43,0.43,0.8,1.4,0.56,0.9,1.6,2.5,0.6,0.2,0.2,0.9,1.6,3.2
2007,5,CHI,Charlotte Bobcats,Viktor Khryapa,24,33,0,7.0,0.8,2.1,0.39,0.0,0.2,0.0,0.8,1.9,0.42,0.39,0.6,0.8,0.73,0.6,1.1,1.7,0.6,0.3,0.0,0.5,1.6,2.2
2007,5,CHI,Charlotte Bobcats,Andre Barrett,24,6,0,4.8,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.0,0.0,,0.2,0.7,0.8,1.2,0.0,0.0,0.7,0.7,1.3
