Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,10,GSW,Golden State Warriors,Baron Davis,27,63,62,35.3,7.2,16.3,0.44,1.3,4.4,0.3,5.8,11.9,0.49,0.48,4.4,5.9,0.74,0.8,3.6,4.4,8.1,2.1,0.5,3.1,2.9,20.1,678
2007,10,GSW,Golden State Warriors,Monta Ellis,21,77,53,34.3,6.2,13.1,0.48,0.5,1.9,0.27,5.7,11.3,0.51,0.5,3.5,4.6,0.76,0.8,2.4,3.2,4.1,1.7,0.3,2.9,2.7,16.5,853
2007,10,GSW,Golden State Warriors,Stephen Jackson,28,38,37,34.0,6.0,13.5,0.45,1.6,4.6,0.34,4.5,9.0,0.5,0.5,3.2,4.0,0.8,1.2,2.2,3.3,4.6,1.3,0.4,2.7,3.0,16.8,1417
2007,10,GSW,Golden State Warriors,Jason Richardson,26,51,49,32.8,6.0,14.4,0.42,2.2,5.9,0.36,3.8,8.5,0.45,0.49,1.8,2.7,0.66,1.4,3.7,5.1,3.4,1.1,0.6,1.6,2.5,16.0,2439
2007,10,GSW,Golden State Warriors,Al Harrington,26,42,42,32.3,6.5,14.2,0.46,1.7,4.2,0.42,4.7,10.0,0.47,0.52,2.3,3.4,0.68,1.9,4.5,6.4,2.3,1.0,0.3,1.9,3.6,17.0,1196
2007,10,GSW,Golden State Warriors,Andris Biedrins,20,82,63,29.0,4.2,7.1,0.6,0.0,0.0,,4.2,7.1,0.6,0.6,1.1,2.0,0.52,3.1,6.2,9.3,1.1,0.8,1.7,1.5,3.7,9.5,241
2007,10,GSW,Golden State Warriors,Renaldo Major,24,1,0,27.0,2.0,10.0,0.2,0.0,0.0,,2.0,10.0,0.2,0.2,1.0,2.0,0.5,0.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,5.0,1818
2007,10,GSW,Golden State Warriors,Mike Dunleavy,26,39,6,26.9,4.3,9.5,0.45,0.9,2.7,0.35,3.3,6.8,0.49,0.5,2.0,2.6,0.77,1.0,3.8,4.8,3.0,1.0,0.3,1.8,2.1,11.4,802
2007,10,GSW,Golden State Warriors,Mickael Pietrus,24,72,38,26.9,4.0,8.1,0.49,1.3,3.3,0.39,2.7,4.8,0.56,0.57,1.9,2.9,0.65,1.1,3.4,4.5,0.9,0.7,0.8,1.5,3.1,11.1,2307
2007,10,GSW,Golden State Warriors,Troy Murphy,26,26,17,25.7,3.1,6.9,0.45,0.8,2.3,0.37,2.3,4.7,0.49,0.51,1.8,2.5,0.71,1.4,4.6,6.0,2.3,0.8,0.7,1.1,2.4,8.9,2087
2007,10,GSW,Golden State Warriors,Matt Barnes,26,76,23,23.9,3.6,8.3,0.44,1.4,3.8,0.37,2.2,4.4,0.5,0.52,1.2,1.6,0.73,1.2,3.4,4.6,2.1,1.0,0.5,1.4,2.5,9.8,169
2007,10,GSW,Golden State Warriors,Kelenna Azubuike,23,41,9,16.3,2.4,5.4,0.44,0.8,1.9,0.43,1.6,3.4,0.45,0.52,1.5,1.9,0.78,0.6,1.7,2.3,0.7,0.5,0.2,1.0,1.2,7.1,130
2007,10,GSW,Golden State Warriors,Keith McLeod,27,26,2,14.6,1.6,4.0,0.39,0.3,0.9,0.39,1.2,3.2,0.39,0.43,1.8,2.0,0.89,0.1,0.7,0.8,1.7,0.7,0.1,0.9,0.8,5.3,1949
2007,10,GSW,Golden State Warriors,Ike Diogu,23,17,0,13.1,2.6,4.9,0.53,0.0,0.0,,2.6,4.9,0.53,0.53,2.1,2.6,0.8,1.2,2.5,3.7,0.3,0.2,0.6,1.1,2.1,7.2,751
2007,10,GSW,Golden State Warriors,Sarunas Jasikevicius,30,26,2,11.9,1.4,3.9,0.37,0.5,1.7,0.27,1.0,2.2,0.44,0.43,1.0,1.2,0.87,0.2,0.6,0.8,2.3,0.5,0.0,1.2,0.8,4.3,1435
2007,10,GSW,Golden State Warriors,Anthony Roberson,23,20,1,11.4,2.2,5.2,0.42,1.1,2.8,0.38,1.2,2.5,0.47,0.52,0.1,0.2,0.67,0.1,1.0,1.1,0.5,0.6,0.0,0.7,1.4,5.6,2457
2007,10,GSW,Golden State Warriors,Adonal Foyle,31,48,6,9.9,1.0,1.8,0.56,0.0,0.0,,1.0,1.8,0.56,0.56,0.2,0.5,0.44,1.1,1.6,2.6,0.4,0.2,1.0,0.5,1.3,2.2,953
2007,10,GSW,Golden State Warriors,Josh Powell,24,30,0,9.6,1.4,2.6,0.53,0.0,0.0,,1.4,2.6,0.53,0.53,0.7,1.0,0.73,0.6,1.7,2.3,0.6,0.2,0.4,0.8,1.4,3.5,2349
2007,10,GSW,Golden State Warriors,Patrick O'Bryant,20,16,0,7.4,0.6,2.0,0.31,0.0,0.0,,0.6,2.0,0.31,0.31,0.7,1.1,0.65,0.4,0.9,1.3,0.6,0.4,0.5,0.5,1.6,1.9,2174
2007,10,GSW,Golden State Warriors,Dajuan Wagner,23,1,0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2992
