Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
30,1340,1330.0,973.0,39826.0,7154.0,15212.0,0.47,6.0,48.0,0.12,7148.0,15164.0,0.47,0.47,3445.0,4499.0,0.77,2640.0,5578.0,8218.0,2835.0,879.0,381.0,2664.0,3822.0,17759.0,0
