Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2407,Theo Ratliff,1973-04-17,44.0,21.0,873.0,89.0,179.0,0.5,0.0,0.0,0,89.0,179.0,0.5,0.5,54.0,84.0,0.64,73.0,115.0,188.0,18.0,20.0,67.0,37.0,121.0,232.0,0
