Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2015,24.0,TOT,NBA,PG,11.0,3.0,239.0,4.4,12.9,0.344,1.1,3.6,0.294,3.4,9.3,0.364,2.1,4.4,0.476,1.3,4.6,5.9,12.6,1.7,0.0,5.3,5.5,12.0,,88.0,108.0
2015,24.0,PHI,NBA,PG,6.0,3.0,171.0,3.8,12.6,0.302,0.9,3.2,0.273,2.9,9.4,0.313,1.5,4.4,0.333,1.2,4.4,5.6,12.6,1.8,0.0,5.3,4.7,10.0,,79.0,108.0
2015,24.0,POR,NBA,PG,5.0,0.0,68.0,6.0,13.5,0.444,1.5,4.5,0.333,4.5,9.0,0.5,3.7,4.5,0.833,1.5,5.2,6.7,12.7,1.5,0.0,5.2,7.5,17.2,,108.0,106.0
2016,25.0,TOT,NBA,PG,51.0,2.0,741.0,6.4,15.4,0.419,1.1,3.2,0.333,5.4,12.2,0.442,3.6,5.0,0.716,1.7,5.6,7.4,10.9,2.2,0.1,4.4,4.9,17.5,,103.0,109.0
2016,25.0,POR,NBA,PG,35.0,1.0,272.0,3.7,11.0,0.333,0.6,3.1,0.176,3.1,7.9,0.395,1.5,2.8,0.533,2.0,5.1,7.2,7.7,1.8,0.2,5.0,5.7,9.4,,81.0,109.0
2016,25.0,NOP,NBA,PG,16.0,1.0,469.0,8.0,17.9,0.45,1.4,3.3,0.419,6.7,14.6,0.457,4.8,6.2,0.763,1.6,5.9,7.5,12.7,2.4,0.1,4.0,4.4,22.2,,111.0,109.0
2017,26.0,NOP,NBA,PG,65.0,35.0,1525.0,5.2,13.0,0.403,1.3,4.1,0.313,3.9,8.9,0.446,3.1,4.1,0.76,1.1,4.5,5.6,10.8,1.8,0.2,3.2,4.3,14.9,,106.0,110.0
2018,27.0,WAS,NBA,PG,59.0,11.0,838.0,4.0,10.2,0.395,1.0,3.3,0.304,3.0,6.9,0.44,1.4,1.8,0.767,1.1,5.7,6.8,11.5,2.8,0.4,3.4,5.7,10.4,,105.0,107.0
2019,28.0,TOT,NBA,PG,59.0,19.0,1120.0,4.8,10.8,0.444,1.5,4.2,0.366,3.3,6.6,0.494,1.7,2.2,0.759,1.7,5.3,7.0,10.3,1.2,0.2,3.2,4.6,12.9,,114.0,114.0
2019,28.0,NOP,NBA,PG,47.0,17.0,909.0,4.5,10.0,0.451,1.4,3.9,0.351,3.1,6.0,0.517,1.6,2.1,0.78,1.6,5.4,7.0,10.5,1.3,0.2,3.1,4.8,12.0,,115.0,115.0
2019,28.0,MIL,NBA,PG,12.0,2.0,211.0,6.2,14.5,0.424,2.2,5.3,0.417,4.0,9.3,0.429,2.0,2.9,0.692,2.0,4.8,6.8,9.3,1.1,0.2,3.5,4.2,16.5,,109.0,109.0
2020,29.0,DET,NBA,PG,27.0,11.0,355.0,4.7,13.0,0.362,1.4,4.2,0.333,3.3,8.9,0.375,2.6,3.3,0.792,1.2,3.3,4.6,12.9,1.9,0.6,5.0,5.8,13.4,,99.0,114.0
2021,30.0,MEM,NBA,PG,3.0,0.0,33.0,2.9,11.6,0.25,0.0,2.9,0.0,2.9,8.7,0.333,0.0,0.0,,0.0,5.8,5.8,10.2,1.5,0.0,4.4,5.8,5.8,,66.0,110.0
