Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,21.0,CHI,NBA,SG,82.0,82.0,3144.0,12.9,25.0,0.515,0.1,0.8,0.173,12.7,24.2,0.526,9.7,11.5,0.845,2.6,5.6,8.2,7.4,3.0,1.1,4.5,4.4,35.5,,118.0,107.0
1986,22.0,CHI,NBA,SG,18.0,7.0,451.0,16.0,35.0,0.457,0.3,1.9,0.167,15.7,33.1,0.474,11.2,13.3,0.84,2.5,4.4,6.8,5.7,3.9,2.2,4.8,4.9,43.5,,109.0,107.0
1987,23.0,CHI,NBA,SG,82.0,82.0,3281.0,16.8,34.8,0.482,0.2,1.0,0.182,16.6,33.8,0.491,12.7,14.8,0.857,2.5,4.0,6.6,5.8,3.6,1.9,4.2,3.6,46.4,,117.0,104.0
1988,24.0,CHI,NBA,SG,82.0,82.0,3311.0,16.2,30.3,0.535,0.1,0.8,0.132,16.1,29.5,0.546,11.0,13.1,0.841,2.1,4.7,6.8,7.4,3.9,2.0,3.8,4.1,43.6,,123.0,101.0
1989,25.0,CHI,NBA,SG,81.0,81.0,3255.0,14.7,27.3,0.538,0.4,1.5,0.276,14.3,25.8,0.553,10.2,12.1,0.85,2.3,7.6,9.9,9.9,3.6,1.0,4.4,3.8,40.0,,123.0,103.0
1990,26.0,CHI,NBA,SG,82.0,82.0,3197.0,16.0,30.5,0.526,1.4,3.8,0.376,14.6,26.7,0.548,9.2,10.8,0.848,2.2,6.6,8.8,8.1,3.5,0.8,3.8,3.7,42.7,,123.0,106.0
1991,27.0,CHI,NBA,SG,82.0,82.0,3034.0,16.4,30.4,0.539,0.5,1.5,0.312,15.9,28.9,0.551,9.4,11.1,0.851,2.0,6.2,8.1,7.5,3.7,1.4,3.3,3.8,42.7,,125.0,102.0
1992,28.0,CHI,NBA,SG,80.0,80.0,3102.0,15.5,29.8,0.519,0.4,1.6,0.27,15.0,28.2,0.533,8.0,9.7,0.832,1.5,6.9,8.4,8.0,3.0,1.2,3.3,3.3,39.4,,121.0,102.0
1993,29.0,CHI,NBA,SG,78.0,78.0,3067.0,16.8,33.9,0.495,1.4,3.9,0.352,15.4,30.0,0.514,8.1,9.6,0.837,2.3,6.5,8.8,7.2,3.7,1.0,3.5,3.2,43.0,,119.0,102.0
1995,31.0,CHI,NBA,SG,17.0,17.0,668.0,13.0,31.5,0.411,1.2,2.5,0.5,11.7,29.0,0.403,8.5,10.6,0.801,2.0,7.2,9.1,7.0,2.3,1.0,2.7,3.7,35.7,,109.0,103.0
1996,32.0,CHI,NBA,SG,82.0,82.0,3090.0,15.6,31.5,0.495,1.9,4.4,0.427,13.7,27.1,0.506,9.3,11.2,0.834,2.5,6.7,9.3,6.0,3.1,0.7,3.4,3.3,42.5,,124.0,100.0
1997,33.0,CHI,NBA,SG,82.0,82.0,3106.0,15.8,32.5,0.486,1.9,5.1,0.374,13.9,27.4,0.507,8.2,9.9,0.833,1.9,6.3,8.3,6.0,2.4,0.8,2.9,2.7,41.8,,121.0,102.0
1998,34.0,CHI,NBA,SG,82.0,82.0,3181.0,14.9,32.1,0.465,0.5,2.1,0.238,14.4,30.0,0.482,9.6,12.2,0.784,2.2,5.8,8.1,4.8,2.4,0.8,3.1,2.6,40.0,,114.0,100.0
2002,38.0,WAS,NBA,SF,60.0,53.0,2093.0,14.3,34.4,0.416,0.3,1.4,0.189,14.0,33.0,0.426,6.8,8.6,0.79,1.3,7.5,8.8,8.0,2.2,0.7,4.2,3.1,35.7,,99.0,105.0
2003,39.0,WAS,NBA,SF,82.0,67.0,3031.0,12.2,27.4,0.445,0.3,1.0,0.291,11.9,26.4,0.45,4.8,5.8,0.821,1.3,7.7,8.9,5.6,2.2,0.7,3.1,3.1,29.5,,101.0,103.0
