Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1985,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",21.0,NBA,SG,82.0,82.0,3144.0,12.9,25.0,0.52,0.1,0.8,0.17,12.7,24.2,0.53,9.7,11.5,0.84,2.6,5.6,8.2,7.4,3.0,1.1,4.5,4.4,35.5,118.0,107.0
1986,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",22.0,NBA,SG,18.0,7.0,451.0,16.0,35.0,0.46,0.3,1.9,0.17,15.7,33.1,0.47,11.2,13.3,0.84,2.5,4.4,6.8,5.7,3.9,2.2,4.8,4.9,43.5,109.0,107.0
1987,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",23.0,NBA,SG,82.0,82.0,3281.0,16.8,34.8,0.48,0.2,1.0,0.18,16.6,33.8,0.49,12.7,14.8,0.86,2.5,4.0,6.6,5.8,3.6,1.9,4.2,3.6,46.4,117.0,104.0
1988,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",24.0,NBA,SG,82.0,82.0,3311.0,16.2,30.3,0.54,0.1,0.8,0.13,16.1,29.5,0.55,11.0,13.1,0.84,2.1,4.7,6.8,7.4,3.9,2.0,3.8,4.1,43.6,123.0,101.0
1989,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",25.0,NBA,SG,81.0,81.0,3255.0,14.7,27.3,0.54,0.4,1.5,0.28,14.3,25.8,0.55,10.2,12.1,0.85,2.3,7.6,9.9,9.9,3.6,1.0,4.4,3.8,40.0,123.0,103.0
1990,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",26.0,NBA,SG,82.0,82.0,3197.0,16.0,30.5,0.53,1.4,3.8,0.38,14.6,26.7,0.55,9.2,10.8,0.85,2.2,6.6,8.8,8.1,3.5,0.8,3.8,3.7,42.7,123.0,106.0
1991,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",27.0,NBA,SG,82.0,82.0,3034.0,16.4,30.4,0.54,0.5,1.5,0.31,15.9,28.9,0.55,9.4,11.1,0.85,2.0,6.2,8.1,7.5,3.7,1.4,3.3,3.8,42.7,125.0,102.0
1992,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",28.0,NBA,SG,80.0,80.0,3102.0,15.5,29.8,0.52,0.4,1.6,0.27,15.0,28.2,0.53,8.0,9.7,0.83,1.5,6.9,8.4,8.0,3.0,1.2,3.3,3.3,39.4,121.0,102.0
1993,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",29.0,NBA,SG,78.0,78.0,3067.0,16.8,33.9,0.5,1.4,3.9,0.35,15.4,30.0,0.51,8.1,9.6,0.84,2.3,6.5,8.8,7.2,3.7,1.0,3.5,3.2,43.0,119.0,102.0
1995,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",31.0,NBA,SG,17.0,17.0,668.0,13.0,31.5,0.41,1.2,2.5,0.5,11.7,29.0,0.4,8.5,10.6,0.8,2.0,7.2,9.1,7.0,2.3,1.0,2.7,3.7,35.7,109.0,103.0
1996,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",32.0,NBA,SG,82.0,82.0,3090.0,15.6,31.5,0.5,1.9,4.4,0.43,13.7,27.1,0.51,9.3,11.2,0.83,2.5,6.7,9.3,6.0,3.1,0.7,3.4,3.3,42.5,124.0,100.0
1997,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",33.0,NBA,SG,82.0,82.0,3106.0,15.8,32.5,0.49,1.9,5.1,0.37,13.9,27.4,0.51,8.2,9.9,0.83,1.9,6.3,8.3,6.0,2.4,0.8,2.9,2.7,41.8,121.0,102.0
1998,5,1567,CHI,Chicago Bulls,Michael Jordan,"February 17, 1963",34.0,NBA,SG,82.0,82.0,3181.0,14.9,32.1,0.46,0.5,2.1,0.24,14.4,30.0,0.48,9.6,12.2,0.78,2.2,5.8,8.1,4.8,2.4,0.8,3.1,2.6,40.0,114.0,100.0
2002,30,1567,WAS,Washington Wizards,Michael Jordan,"February 17, 1963",38.0,NBA,SF,60.0,53.0,2093.0,14.3,34.4,0.42,0.3,1.4,0.19,14.0,33.0,0.43,6.8,8.6,0.79,1.3,7.5,8.8,8.0,2.2,0.7,4.2,3.1,35.7,99.0,105.0
2003,30,1567,WAS,Washington Wizards,Michael Jordan,"February 17, 1963",39.0,NBA,SF,82.0,67.0,3031.0,12.2,27.4,0.44,0.3,1.0,0.29,11.9,26.4,0.45,4.8,5.8,0.82,1.3,7.7,8.9,5.6,2.2,0.7,3.1,3.1,29.5,101.0,103.0
